,,Time_0,Time_1,Time_2,Time_3
eighty nine,<pad>,0.036908403,0.03131935,0.028871099,
eighty nine,one,0.02761789,0.028601842,0.028570712,
eighty nine,two,0.027641876,0.027701912,0.027680082,
eighty nine,three,0.032956656,0.032716185,0.03219378,
eighty nine,four,0.027599081,0.0245622,0.023190398,
eighty nine,five,0.028431367,0.02992089,0.030313348,
eighty nine,six,0.03416295,0.037922885,0.03970569,
eighty nine,seven,0.03304777,0.036982745,0.04005813,
eighty nine,eight,0.020867614,0.020644728,0.020648595,
eighty nine,nine,0.022420693,0.021690086,0.020909008,
eighty nine,ten,0.034651622,0.037380446,0.039591257,
eighty nine,eleven,0.028051913,0.025959978,0.024937103,
eighty nine,twelve,0.026430262,0.027093697,0.026975332,
eighty nine,thirteen,0.03114317,0.029731281,0.028124793,
eighty nine,fourteen,0.02768806,0.025464648,0.0246848,
eighty nine,fifteen,0.022251513,0.020029154,0.018834632,
eighty nine,sixteen,0.033160515,0.03267792,0.032316536,
eighty nine,seventeen,0.036087707,0.034709137,0.03438064,
eighty nine,eighteen,0.02527922,0.028019132,0.028982997,
eighty nine,nineteen,0.031407133,0.032799717,0.033484116,
eighty nine,twenty,0.027505083,0.032634918,0.03550857,
eighty nine,thirty,0.033521686,0.030849287,0.029443432,
eighty nine,forty,0.03709065,0.032568127,0.031219106,
eighty nine,fifty,0.030972833,0.03340474,0.03434436,
eighty nine,sixty,0.040043306,0.039311953,0.038735703,
eighty nine,seventy,0.022525525,0.021984491,0.021877235,
eighty nine,eighty,0.02348213,0.02253358,0.022530079,
eighty nine,ninety,0.038845472,0.038346265,0.03831236,
eighty nine,hundred,0.021747194,0.024049968,0.025522819,
eighty nine,thousand,0.033017036,0.032199644,0.031300668,
eighty nine,<unk>,0.03393482,0.034995515,0.035215016,
eighty nine,<start>,0.03381322,0.035141874,0.0354368,
eighty nine,<end>,0.03569563,0.036051795,0.0361009,
eight hundred nine,<pad>,0.034954604,0.030222531,0.02811797,0.027006686
eight hundred nine,one,0.028144224,0.02875277,0.028622996,0.02844764
eight hundred nine,two,0.027319286,0.02696296,0.02685956,0.026768215
eight hundred nine,three,0.030802948,0.030322103,0.029907333,0.02958552
eight hundred nine,four,0.029302362,0.027826669,0.02692857,0.026561959
eight hundred nine,five,0.028625296,0.02903221,0.02879926,0.028608654
eight hundred nine,six,0.033740208,0.036861874,0.038410626,0.038974755
eight hundred nine,seven,0.03142466,0.03507789,0.037944227,0.03971988
eight hundred nine,eight,0.022653181,0.021803362,0.02133798,0.020985972
eight hundred nine,nine,0.024348175,0.023180181,0.022252824,0.02166274
eight hundred nine,ten,0.03547439,0.038134087,0.04030613,0.041638028
eight hundred nine,eleven,0.02975963,0.029386366,0.028992606,0.028774463
eight hundred nine,twelve,0.027432805,0.0269722,0.026338477,0.026115572
eight hundred nine,thirteen,0.033167977,0.0331068,0.032456353,0.032127064
eight hundred nine,fourteen,0.026025735,0.02470179,0.024348164,0.024242073
eight hundred nine,fifteen,0.022870516,0.020597687,0.0194105,0.018720329
eight hundred nine,sixteen,0.031652603,0.031944707,0.03188427,0.031990174
eight hundred nine,seventeen,0.03566034,0.035318136,0.035529777,0.03592139
eight hundred nine,eighteen,0.025197458,0.027702859,0.028658237,0.02912162
eight hundred nine,nineteen,0.030662198,0.030779487,0.031115565,0.031188259
eight hundred nine,twenty,0.027955938,0.032688785,0.03511994,0.03622636
eight hundred nine,thirty,0.031860664,0.029848699,0.02913543,0.028820472
eight hundred nine,forty,0.035530664,0.032171704,0.030892156,0.030374538
eight hundred nine,fifty,0.0319282,0.033445694,0.03410601,0.03453244
eight hundred nine,sixty,0.03580763,0.03468443,0.033765033,0.033156928
eight hundred nine,seventy,0.022500163,0.022070486,0.022052363,0.022203377
eight hundred nine,eighty,0.025276551,0.023980306,0.02383642,0.023923978
eight hundred nine,ninety,0.0384756,0.037842095,0.037766982,0.037716784
eight hundred nine,hundred,0.020412132,0.022525184,0.023771,0.024363598
eight hundred nine,thousand,0.035424836,0.034162335,0.033247903,0.03268293
eight hundred nine,<unk>,0.035262074,0.03600626,0.035769895,0.035346072
eight hundred nine,<start>,0.03558612,0.036073163,0.03591478,0.03566941
eight hundred nine,<end>,0.034760676,0.035814248,0.036400713,0.036822304
