,,Time_0,Time_1,Time_2
one hundred,<pad>,0.028048882,0.026863383,0.026634904
one hundred,one,0.03084083,0.028103054,0.027428564
one hundred,two,0.026142221,0.029238023,0.030183585
one hundred,three,0.027433934,0.029014861,0.030102551
one hundred,four,0.029691381,0.030870927,0.031905152
one hundred,five,0.03384443,0.035384122,0.035173055
one hundred,six,0.035551943,0.03684681,0.037159536
one hundred,seven,0.031952254,0.03187788,0.03213109
one hundred,eight,0.029210674,0.028014868,0.027524754
one hundred,nine,0.035595875,0.037130296,0.03780035
one hundred,ten,0.030825567,0.03506328,0.03669875
one hundred,eleven,0.025737647,0.025405677,0.025129283
one hundred,twelve,0.027919536,0.027008012,0.0268001
one hundred,thirteen,0.032138202,0.031389203,0.030872883
one hundred,fourteen,0.031164303,0.032251086,0.032962456
one hundred,fifteen,0.029384049,0.027658574,0.026709067
one hundred,sixteen,0.021468028,0.024701692,0.026206369
one hundred,seventeen,0.024250777,0.022209056,0.02124657
one hundred,eighteen,0.03178289,0.028820707,0.027803324
one hundred,nineteen,0.040650867,0.036573537,0.034474324
one hundred,twenty,0.025936695,0.026588924,0.026997115
one hundred,thirty,0.028519249,0.02719166,0.02655597
one hundred,forty,0.033147104,0.03125879,0.03050514
one hundred,fifty,0.03768815,0.037882052,0.03805063
one hundred,sixty,0.027509175,0.027499678,0.027417213
one hundred,seventy,0.03773822,0.033414934,0.03157174
one hundred,eighty,0.024655744,0.027227134,0.028711623
one hundred,ninety,0.031672124,0.030909289,0.030297993
one hundred,hundred,0.031540312,0.033233352,0.0341096
one hundred,thousand,0.030781139,0.029713718,0.028493257
one hundred,<unk>,0.030261239,0.03078654,0.031355783
one hundred,<start>,0.029722946,0.028881421,0.027859682
one hundred,<end>,0.027193751,0.030987399,0.0331276
one thousand,<pad>,0.026836602,0.026633767,0.026598155
one thousand,one,0.029238462,0.027031165,0.026576046
one thousand,two,0.02670272,0.030147407,0.031526178
one thousand,three,0.028042205,0.029953107,0.03135179
one thousand,four,0.028155793,0.02950407,0.030415494
one thousand,five,0.03491294,0.036647055,0.036530346
one thousand,six,0.039299123,0.040419254,0.04086334
one thousand,seven,0.029614365,0.029094877,0.028860183
one thousand,eight,0.031166853,0.030262096,0.030084392
one thousand,nine,0.03650315,0.037406553,0.037642512
one thousand,ten,0.030920662,0.034346648,0.03614698
one thousand,eleven,0.023915011,0.02407451,0.024120713
one thousand,twelve,0.026257193,0.025309538,0.024904715
one thousand,thirteen,0.03266387,0.031202087,0.030295296
one thousand,fourteen,0.030770173,0.031297956,0.031698857
one thousand,fifteen,0.028414456,0.027183449,0.026440369
one thousand,sixteen,0.022946626,0.026200857,0.027873578
one thousand,seventeen,0.0253231,0.02277598,0.021594835
one thousand,eighteen,0.031841774,0.029031917,0.027916556
one thousand,nineteen,0.038691472,0.03480268,0.03270471
one thousand,twenty,0.026463062,0.026822114,0.02703945
one thousand,thirty,0.028499588,0.02644784,0.025703864
one thousand,forty,0.030684752,0.03036924,0.030330155
one thousand,fifty,0.031991757,0.032270234,0.03250595
one thousand,sixty,0.027671354,0.026389675,0.025680447
one thousand,seventy,0.039168615,0.03474718,0.03277889
one thousand,eighty,0.028853917,0.0315777,0.032928582
one thousand,ninety,0.03180304,0.031352367,0.030563924
one thousand,hundred,0.03249517,0.0341513,0.034969468
one thousand,thousand,0.03145537,0.029891567,0.028744593
one thousand,<unk>,0.03138333,0.031795535,0.032257657
one thousand,<start>,0.029721592,0.029465066,0.028737452
one thousand,<end>,0.02759176,0.03139517,0.033614457
