,,Time_0,Time_1
six,<pad>,0.02884364,0.028827438
six,one,0.034014814,0.031531744
six,two,0.029297203,0.03288862
six,three,0.031781573,0.032811563
six,four,0.031836946,0.03346736
six,five,0.030977601,0.03205782
six,six,0.032398485,0.03376957
six,seven,0.033133242,0.03205963
six,eight,0.02808368,0.026797386
six,nine,0.03181643,0.033739332
six,ten,0.030445853,0.03463784
six,eleven,0.02481222,0.022933887
six,twelve,0.028628578,0.02765355
six,thirteen,0.03531194,0.034499582
six,fourteen,0.028875344,0.028693167
six,fifteen,0.03237524,0.02962555
six,sixteen,0.024101315,0.025661623
six,seventeen,0.02664904,0.0245901
six,eighteen,0.031840947,0.029364342
six,nineteen,0.040539287,0.038145766
six,twenty,0.022704005,0.02419348
six,thirty,0.02582522,0.024879634
six,forty,0.029539444,0.027909284
six,fifty,0.04227375,0.041828334
six,sixty,0.023898436,0.023683317
six,seventy,0.039695933,0.0383909
six,eighty,0.02531467,0.0277226
six,ninety,0.029751478,0.030027337
six,hundred,0.030591015,0.033058878
six,thousand,0.028968273,0.027496858
six,<unk>,0.027636444,0.028753646
six,<start>,0.031954672,0.031961083
six,<end>,0.026083374,0.026338773
thirteen,<pad>,0.029941667,0.027957045
thirteen,one,0.027786005,0.025566509
thirteen,two,0.02412452,0.026215566
thirteen,three,0.031022262,0.032630116
thirteen,four,0.03302469,0.033073895
thirteen,five,0.03203524,0.032950107
thirteen,six,0.030162552,0.03587778
thirteen,seven,0.033102416,0.032443367
thirteen,eight,0.027295163,0.025831234
thirteen,nine,0.029835632,0.034039725
thirteen,ten,0.027129948,0.030230252
thirteen,eleven,0.030897442,0.026182756
thirteen,twelve,0.028613465,0.027063116
thirteen,thirteen,0.0357601,0.03593752
thirteen,fourteen,0.028999202,0.031062093
thirteen,fifteen,0.028227694,0.026217617
thirteen,sixteen,0.025756216,0.028914597
thirteen,seventeen,0.024250587,0.023601051
thirteen,eighteen,0.027681794,0.027306372
thirteen,nineteen,0.045209095,0.044489533
thirteen,twenty,0.026186652,0.027722025
thirteen,thirty,0.026421636,0.02586931
thirteen,forty,0.031974148,0.030200992
thirteen,fifty,0.041654103,0.040815115
thirteen,sixty,0.029796332,0.030400475
thirteen,seventy,0.037259575,0.032964103
thirteen,eighty,0.021234868,0.022592524
thirteen,ninety,0.030891066,0.030313045
thirteen,hundred,0.032097425,0.033791903
thirteen,thousand,0.03649585,0.031968325
thirteen,<unk>,0.030537935,0.029936362
thirteen,<start>,0.028765496,0.027777504
thirteen,<end>,0.025829231,0.02805797
