,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.2791008,-0.17719705,-0.21791087,-0.17770045,
one hundred five,one,5.403581,-0.17686528,-0.2050618,-0.17732129,
one hundred five,two,1.132666,-0.17703977,-0.1907062,-0.1774103,
one hundred five,three,0.19042602,-0.17685331,-0.20224799,-0.17759535,
one hundred five,four,0.6937852,-0.17703411,-0.21255039,-0.17753935,
one hundred five,five,-0.07222927,-0.17481752,5.608784,-0.15083869,
one hundred five,six,-0.020651812,-0.1764447,-0.20870097,-0.17769782,
one hundred five,seven,-0.2740121,-0.17718565,-0.2162493,-0.1776928,
one hundred five,eight,-0.2766554,-0.17719552,-0.21567628,-0.17768653,
one hundred five,nine,-0.26913863,-0.17719425,-0.21747772,-0.17769158,
one hundred five,ten,-0.28227934,-0.17721495,-0.21803625,-0.17767616,
one hundred five,eleven,-0.28004643,-0.17721492,-0.21850756,-0.17769597,
one hundred five,twelve,-0.28426406,-0.1772167,-0.21850103,-0.17770694,
one hundred five,thirteen,-0.27807796,-0.17719163,-0.21588804,-0.17769442,
one hundred five,fourteen,-0.27400997,-0.17718154,-0.21729653,-0.17767951,
one hundred five,fifteen,-0.278111,-0.17716026,-0.17111094,-0.17761634,
one hundred five,sixteen,-0.25989315,-0.1771964,-0.21500413,-0.17768128,
one hundred five,seventeen,-0.2821933,-0.17720786,-0.21870491,-0.177682,
one hundred five,eighteen,-0.28187382,-0.1772144,-0.219901,-0.17771439,
one hundred five,nineteen,-0.25810665,-0.1771838,-0.2095013,-0.17767926,
one hundred five,twenty,-0.26898193,-0.17714062,0.533632,-0.17758463,
one hundred five,thirty,-0.26740974,-0.1771168,-0.16103584,-0.17758085,
one hundred five,forty,-0.2516036,-0.17615893,-0.056986757,-0.1773614,
one hundred five,fifty,-0.27996454,-0.17711973,-0.18974623,-0.17754933,
one hundred five,sixty,-0.25070333,-0.17680526,-0.1010293,-0.17755297,
one hundred five,seventy,-0.26709414,-0.17695668,-0.1877029,-0.17717993,
one hundred five,eighty,-0.2695816,-0.17719248,-0.21464144,-0.17766783,
one hundred five,ninety,-0.2833173,-0.17721924,-0.2189986,-0.17768362,
one hundred five,hundred,-0.20862707,5.6568494,-0.18016545,-0.1775485,
one hundred five,thousand,-0.276733,-0.1697276,-0.21893972,-0.17770566,
one hundred five,<unk>,-0.28155136,-0.17721854,-0.21937025,-0.17770155,
one hundred five,<start>,-0.27952296,-0.177182,-0.21504816,-0.17767778,
one hundred five,<end>,-0.28472453,-0.17720224,-0.16971835,5.6567945,
one hundred twenty five,<pad>,-0.19227003,-0.17706282,-0.20601244,-0.26053193,-0.17690845
one hundred twenty five,one,5.6456366,-0.17558552,-0.16609208,-0.1318862,-0.17667201
one hundred twenty five,two,0.17258513,-0.17678517,-0.19123738,-0.255697,-0.17688684
