,,Time_0,Time_1,Time_2,Time_3
seventy six,<pad>,0.03579473,0.04297547,0.046389207,
seventy six,one,0.021467812,0.022506183,0.023741521,
seventy six,two,0.026589297,0.0261987,0.026057495,
seventy six,three,0.02503444,0.02278855,0.02163849,
seventy six,four,0.032298643,0.03423669,0.035491206,
seventy six,five,0.045091197,0.040447623,0.038733717,
seventy six,six,0.025192665,0.022296458,0.020904562,
seventy six,seven,0.026557375,0.025319153,0.024573905,
seventy six,eight,0.025258977,0.024754105,0.025168665,
seventy six,nine,0.031184537,0.034421805,0.036344673,
seventy six,ten,0.034020957,0.032117847,0.03125859,
seventy six,eleven,0.025212666,0.029101154,0.030261204,
seventy six,twelve,0.029841743,0.027184097,0.025729498,
seventy six,thirteen,0.027584024,0.025049338,0.024118356,
seventy six,fourteen,0.027755534,0.025819873,0.024948608,
seventy six,fifteen,0.029706128,0.03207256,0.03394681,
seventy six,sixteen,0.027485956,0.025427477,0.024215704,
seventy six,seventeen,0.039924663,0.03948574,0.039314196,
seventy six,eighteen,0.024931973,0.02783107,0.030197404,
seventy six,nineteen,0.03540489,0.03772781,0.03799926,
seventy six,twenty,0.03576616,0.03628217,0.035599537,
seventy six,thirty,0.02531074,0.025541946,0.02567889,
seventy six,forty,0.03381689,0.034586202,0.034519523,
seventy six,fifty,0.035830513,0.03697319,0.03722453,
seventy six,sixty,0.028847924,0.026872402,0.02563501,
seventy six,seventy,0.033735186,0.034294758,0.03444223,
seventy six,eighty,0.028150592,0.029989982,0.030128397,
seventy six,ninety,0.02885559,0.027743166,0.026692241,
seventy six,hundred,0.025768401,0.026026988,0.02615172,
seventy six,thousand,0.029431088,0.0334114,0.035091523,
seventy six,<unk>,0.026945576,0.024912706,0.02444334,
seventy six,<start>,0.036698874,0.031255666,0.029628534,
seventy six,<end>,0.034504224,0.034347776,0.03373154,
seven hundred sixty,<pad>,0.035181005,0.040503502,0.043255843,0.044675704
seven hundred sixty,one,0.022945685,0.024120094,0.025230173,0.026011411
seven hundred sixty,two,0.02802051,0.027036434,0.02669889,0.026548883
seven hundred sixty,three,0.027597543,0.025793543,0.02468959,0.023986584
seven hundred sixty,four,0.028719755,0.03053294,0.03169743,0.032459535
seven hundred sixty,five,0.04271436,0.038983136,0.03815569,0.03820879
seven hundred sixty,six,0.0260081,0.023922235,0.022875695,0.022322351
seven hundred sixty,seven,0.027711699,0.026788078,0.02625056,0.025839593
seven hundred sixty,eight,0.025884155,0.02492844,0.025020532,0.025340365
seven hundred sixty,nine,0.028867563,0.03191358,0.03415674,0.035779934
seven hundred sixty,ten,0.03399708,0.03304681,0.032655604,0.032483034
seven hundred sixty,eleven,0.025872609,0.02828493,0.028929919,0.029138733
seven hundred sixty,twelve,0.030596932,0.027038163,0.025311211,0.024473464
seven hundred sixty,thirteen,0.02901321,0.026054194,0.024811152,0.02416535
seven hundred sixty,fourteen,0.030146284,0.028537478,0.027477147,0.026796628
seven hundred sixty,fifteen,0.031244373,0.0329067,0.034051254,0.034756333
seven hundred sixty,sixteen,0.026914185,0.025953215,0.025308928,0.024890082
seven hundred sixty,seventeen,0.037329197,0.037294433,0.03708669,0.036804475
seven hundred sixty,eighteen,0.025834473,0.028002424,0.029546453,0.030457027
seven hundred sixty,nineteen,0.034448575,0.035144854,0.03507393,0.034977674
seven hundred sixty,twenty,0.034530867,0.03638709,0.036464114,0.03636402
seven hundred sixty,thirty,0.026780495,0.02678652,0.026863117,0.02701074
seven hundred sixty,forty,0.033826772,0.033985592,0.033649217,0.03329617
seven hundred sixty,fifty,0.034808133,0.035920415,0.036310114,0.036546905
seven hundred sixty,sixty,0.030699275,0.028857972,0.027632097,0.026831377
seven hundred sixty,seventy,0.0351544,0.03540336,0.035324678,0.035111733
seven hundred sixty,eighty,0.026402509,0.029139606,0.029893372,0.029857
seven hundred sixty,ninety,0.027606824,0.026740545,0.025827125,0.025289658
seven hundred sixty,hundred,0.026950534,0.0267241,0.02670532,0.026714208
seven hundred sixty,thousand,0.029523937,0.03174093,0.03256145,0.032873143
seven hundred sixty,<unk>,0.028579555,0.028062534,0.028207758,0.028257355
seven hundred sixty,<start>,0.03353464,0.031423014,0.030986603,0.031047164
seven hundred sixty,<end>,0.032554764,0.03204309,0.03129174,0.030684663
