,,Time_0,Time_1,Time_2,Time_3,Time_4
two thousand three,<pad>,3.552319e-05,2.4298638e-06,0.0008198774,2.4156192e-05,
two thousand three,one,0.004887125,5.0565857e-05,0.0049448516,0.000854495,
two thousand three,two,0.9022324,0.00030667978,0.081250876,0.0014989205,
two thousand three,three,0.06527976,0.0001070223,0.0023096348,5.0721777e-05,
two thousand three,four,0.012126722,5.586289e-05,0.00068782223,3.531053e-05,
two thousand three,five,0.001255011,0.00019068073,0.455494,0.0014802042,
two thousand three,six,0.004506993,0.0004481406,0.22087061,0.0004964543,
two thousand three,seven,9.802404e-05,4.493735e-06,0.0005807548,3.4334316e-05,
two thousand three,eight,8.502161e-05,1.2767043e-05,0.0009267491,2.7556867e-05,
two thousand three,nine,0.00042880682,1.3367208e-05,0.0013989639,3.5059074e-05,
two thousand three,ten,7.6795535e-05,3.7651698e-06,0.0011962029,6.0948387e-05,
two thousand three,eleven,1.797224e-05,1.3994462e-06,0.0007168711,7.834051e-05,
two thousand three,twelve,6.281758e-05,2.0668729e-06,0.0003641928,3.062994e-05,
two thousand three,thirteen,8.315766e-05,1.0814252e-05,0.0009845165,3.813281e-05,
two thousand three,fourteen,8.498448e-05,5.7496254e-06,0.0018260577,5.4193257e-05,
two thousand three,fifteen,8.587291e-05,4.6599603e-06,0.0010385845,7.220777e-05,
two thousand three,sixteen,6.5319146e-05,6.8019244e-06,0.0012566495,4.3089276e-05,
two thousand three,seventeen,1.619174e-05,1.5204178e-06,0.00050439144,3.1708867e-05,
two thousand three,eighteen,2.730591e-05,2.5769668e-06,0.00029399744,3.0540687e-05,
two thousand three,nineteen,7.8174235e-05,5.4700367e-06,0.0007346016,6.886822e-05,
two thousand three,twenty,0.00015739413,8.192935e-06,0.02207967,0.0007641764,
two thousand three,thirty,8.698631e-05,2.5168e-05,0.002861783,3.724467e-05,
two thousand three,forty,0.00017513648,9.630813e-06,0.0030383994,9.423112e-05,
two thousand three,fifty,9.020456e-05,2.0058733e-05,0.0053016148,0.0001472985,
two thousand three,sixty,0.00021897572,3.4039214e-05,0.012059097,0.00017566087,
two thousand three,seventy,0.00031202863,4.921146e-05,0.014878394,0.0010223803,
two thousand three,eighty,0.00019149193,6.359893e-06,0.00074117834,3.133613e-05,
two thousand three,ninety,0.00012744026,6.501983e-06,0.0011757066,3.5642704e-05,
two thousand three,hundred,2.0943256e-05,0.0027257719,0.031708326,0.0033447528,
two thousand three,thousand,0.0068331514,0.9958525,0.10419383,0.00042508208,
two thousand three,<unk>,8.9082256e-05,1.3359231e-05,0.0010260815,4.9984388e-05,
two thousand three,<start>,0.0001615385,3.3151166e-06,0.0006402349,5.2249423e-05,
two thousand three,<end>,1.717718e-06,8.987278e-06,0.02209568,0.98877406,
two thousand thirty,<pad>,7.000549e-05,2.5694362e-06,0.00011666215,0.00018992818,7.872811e-06
two thousand thirty,one,0.005726321,2.736206e-05,0.00027839572,0.0029551254,0.0001405698
two thousand thirty,two,0.34330902,0.00015716269,0.004380417,0.004174437,0.00010658401
two thousand thirty,three,0.52966934,0.00032580027,0.0010558153,0.0011799649,4.1281557e-05
two thousand thirty,four,0.08688618,0.00013401019,0.00021861892,0.00051493,1.7592647e-05
two thousand thirty,five,0.0038651228,0.00078742113,0.8757413,0.14519575,0.0012903298
two thousand thirty,six,0.012281147,0.00067756017,0.060253114,0.0068068914,5.45192e-05
two thousand thirty,seven,0.00014168846,4.2429388e-06,8.2918574e-05,0.00027964305,1.5386782e-05
two thousand thirty,eight,0.00022177526,1.6955546e-05,0.00023250034,0.00036005068,9.521334e-06
two thousand thirty,nine,0.0010666791,1.7807684e-05,0.00032578735,0.00039212345,1.1681635e-05
two thousand thirty,ten,0.0001300597,5.173044e-06,0.00023710339,0.0006062136,1.4908758e-05
two thousand thirty,eleven,2.9551918e-05,1.6201893e-06,9.3676324e-05,0.00042678247,3.5447712e-05
two thousand thirty,twelve,8.681469e-05,1.9142617e-06,5.453945e-05,0.0002474428,1.8763421e-05
two thousand thirty,thirteen,0.0001425529,8.1714e-06,8.920731e-05,0.00018562743,6.625805e-06
two thousand thirty,fourteen,0.00016469727,7.256249e-06,0.00045371545,0.0007368649,3.0515204e-05
two thousand thirty,fifteen,0.00024207844,6.497454e-06,0.00034386216,0.0016473839,8.573599e-05
two thousand thirty,sixteen,0.00011444336,8.109264e-06,0.00025125282,0.00045504625,1.4280926e-05
two thousand thirty,seventeen,2.1006172e-05,1.2967029e-06,8.6272834e-05,0.00038787266,1.7866825e-05
two thousand thirty,eighteen,5.585083e-05,2.5740421e-06,3.6125773e-05,0.0002044389,1.1204246e-05
two thousand thirty,nineteen,8.527466e-05,2.9538205e-06,6.405514e-05,0.00024796464,1.3023892e-05
two thousand thirty,twenty,0.00023169426,9.633663e-06,0.008427385,0.030205362,0.006711121
two thousand thirty,thirty,0.00024561267,6.149141e-05,0.0020600944,0.0014836801,2.6649002e-05
two thousand thirty,forty,0.00023522532,7.1851637e-06,0.0004065146,0.0006461149,4.53135e-05
two thousand thirty,fifty,0.00019624025,2.7870028e-05,0.0012101457,0.0015678717,2.7541202e-05
two thousand thirty,sixty,0.00026631018,2.098304e-05,0.0010278932,0.000716327,2.4696674e-05
two thousand thirty,seventy,0.00055208965,4.7046127e-05,0.0023684565,0.0092363125,0.0006686841
two thousand thirty,eighty,0.0004458264,7.477817e-06,0.00012148009,0.00023417117,8.4984895e-06
