,,Time_0,Time_1,Time_2,Time_3
thirty five,<pad>,0.00059831626,8.86555e-06,,
thirty five,one,0.010276351,0.00016827491,,
thirty five,two,0.0051277243,3.1342326e-05,,
thirty five,three,0.20625067,0.00040847567,,
thirty five,four,0.01578762,0.00011934892,,
thirty five,five,0.032326654,0.00067487016,,
thirty five,six,0.0032531053,6.0832434e-05,,
thirty five,seven,0.0014668454,1.6329648e-05,,
thirty five,eight,0.003544587,5.6143475e-05,,
thirty five,nine,0.0013280913,2.6041724e-05,,
thirty five,ten,0.0014723786,2.5111118e-05,,
thirty five,eleven,0.0005017188,1.219426e-05,,
thirty five,twelve,0.00048361305,1.1352261e-05,,
thirty five,thirteen,0.00023316585,1.3702493e-05,,
thirty five,fourteen,0.0009125408,1.08680715e-05,,
thirty five,fifteen,0.034512334,0.00038411276,,
thirty five,sixteen,0.00859597,6.4910855e-05,,
thirty five,seventeen,0.000642158,1.2883956e-05,,
thirty five,eighteen,0.0006785374,9.288164e-06,,
thirty five,nineteen,0.004934634,3.972673e-05,,
thirty five,twenty,0.0014247415,3.963148e-05,,
thirty five,thirty,0.6263168,0.0021021264,,
thirty five,forty,0.0035834617,0.00020085112,,
thirty five,fifty,0.0004879849,0.00014603217,,
thirty five,sixty,0.010965043,0.00028278987,,
thirty five,seventy,0.0062178303,8.553741e-05,,
thirty five,eighty,0.002490917,1.9508352e-05,,
thirty five,ninety,0.00050457544,1.547978e-05,,
thirty five,hundred,0.0063778046,0.0036818422,,
thirty five,thousand,0.0064017717,0.00022660803,,
thirty five,<unk>,0.00065249385,6.6950497e-06,,
thirty five,<start>,0.00031291237,3.5318422e-05,,
thirty five,<end>,0.0013367375,0.99100316,,
three hundred five,<pad>,0.00026161925,6.2428862e-06,0.00040601098,7.230082e-07
three hundred five,one,0.008038619,2.5772288e-05,0.0069753733,3.312223e-05
three hundred five,two,0.012238868,4.7408048e-05,0.004658114,5.5314904e-06
three hundred five,three,0.8722285,0.0005625995,0.032159176,2.5090752e-05
three hundred five,four,0.028486142,0.00013141391,0.0039680586,7.286403e-06
three hundred five,five,0.043316294,0.0007960147,0.38656273,0.0001222283
three hundred five,six,0.004240092,0.00011494482,0.002348681,6.0995507e-07
three hundred five,seven,0.001006568,1.2896599e-05,0.002976054,1.0677576e-06
three hundred five,eight,0.0010514277,7.6391025e-06,0.0011293209,1.5767542e-06
three hundred five,nine,0.00078399293,1.2122261e-05,0.00053233514,6.8254093e-07
three hundred five,ten,0.0009511512,1.29891e-05,0.0014763725,1.3103804e-06
three hundred five,eleven,0.0001443511,3.661156e-06,0.0011800847,8.0125864e-07
three hundred five,twelve,0.00025480636,9.170832e-06,0.00038857103,4.2501273e-07
three hundred five,thirteen,0.00013127107,7.1893905e-06,0.0009936177,1.976388e-06
three hundred five,fourteen,0.000218212,6.1105475e-06,0.0011981198,1.3778557e-06
three hundred five,fifteen,0.00081209076,2.755276e-05,0.004906567,2.1123583e-06
three hundred five,sixteen,0.0006935305,2.0428371e-05,0.00094300543,1.1997236e-06
three hundred five,seventeen,0.0003426209,1.0761064e-05,0.0009565672,1.0084271e-06
three hundred five,eighteen,0.00057581655,1.1716826e-05,0.00022455353,1.1788487e-07
three hundred five,nineteen,0.00081304,9.579672e-06,0.0011913076,1.6469446e-06
three hundred five,twenty,0.0003598102,3.7980804e-05,0.20625597,5.16606e-06
three hundred five,thirty,0.008130358,0.0005955081,0.018917164,7.4135446e-06
three hundred five,forty,0.0013318666,2.5652353e-05,0.007800961,7.998092e-06
three hundred five,fifty,0.00042782686,5.3150936e-05,0.022823794,1.482861e-05
three hundred five,sixty,0.00034257222,5.084779e-05,0.0052816407,2.3205293e-06
three hundred five,seventy,0.0013072918,0.00014041548,0.032231193,2.2567672e-05
three hundred five,eighty,0.002920786,5.418958e-05,0.0008207269,7.41024e-07
three hundred five,ninety,0.00028884056,7.140072e-06,0.0008585102,4.796426e-07
three hundred five,hundred,0.0067538098,0.9937018,0.01505458,8.512933e-06
three hundred five,thousand,0.0011553077,0.0033779624,0.00037604224,1.3824855e-07
three hundred five,<unk>,0.0002091224,2.727276e-06,0.0005354093,3.1882354e-07
three hundred five,<start>,0.00017169178,1.1697443e-05,0.0013167526,2.2673366e-06
three hundred five,<end>,1.1760571e-05,0.000104656756,0.2325527,0.9997174
