,,Time_0,Time_1,Time_2
eleven,<pad>,4.5706813e-05,0.00017788824,
eleven,one,0.98235255,0.19612128,
eleven,two,0.0007212941,0.0005514585,
eleven,three,0.0002886069,0.0005100007,
eleven,four,0.0033425249,0.00705415,
eleven,five,0.00021604304,0.00080113293,
eleven,six,0.0004953962,0.0006093815,
eleven,seven,0.0028342654,0.0017175277,
eleven,eight,0.0001285324,0.00023621108,
eleven,nine,0.00032866438,0.00036026273,
eleven,ten,8.205396e-05,0.00010441177,
eleven,eleven,2.0554711e-05,7.613626e-05,
eleven,twelve,3.0960004e-05,0.0002084827,
eleven,thirteen,1.0540665e-05,0.0001193033,
eleven,fourteen,0.0009837677,0.0002736126,
eleven,fifteen,0.0009658234,0.0018179641,
eleven,sixteen,0.00062868424,0.00071798987,
eleven,seventeen,4.233434e-05,6.0249306e-05,
eleven,eighteen,0.00010083699,0.0001706537,
eleven,nineteen,0.0004294872,0.0003422554,
eleven,twenty,0.002822384,0.0095357215,
eleven,thirty,0.00011532464,0.0016235719,
eleven,forty,0.0014337356,0.011165848,
eleven,fifty,7.832146e-05,0.0005771324,
eleven,sixty,0.0001083754,0.0015412029,
eleven,seventy,0.00035559555,0.00081768376,
eleven,eighty,0.0002550873,0.0004987308,
eleven,ninety,1.5330055e-05,0.000102518316,
eleven,hundred,0.00063567195,0.24795918,
eleven,thousand,6.309255e-05,0.004016387,
eleven,<unk>,2.9014336e-05,4.3254553e-05,
eleven,<start>,2.5383692e-05,0.00019463518,
eleven,<end>,1.3694284e-05,0.5098937,
twenty four,<pad>,0.00037056074,0.0001517905,2.3421424e-05
twenty four,one,0.100167595,0.0123473415,0.0016267686
twenty four,two,0.061900653,0.00024078037,4.191718e-05
twenty four,three,0.0021303776,0.001292595,0.00011370845
twenty four,four,0.049025707,0.6199565,0.03750887
twenty four,five,0.0018605681,0.0019995316,0.0014234101
twenty four,six,0.009068493,0.0021370288,0.00012559556
twenty four,seven,0.001659337,0.0002331492,9.395573e-05
twenty four,eight,0.0017819157,0.00019116719,6.0526807e-05
twenty four,nine,0.0015196793,0.00038477857,3.6509176e-05
twenty four,ten,0.0008329466,0.00021349166,5.8450212e-05
twenty four,eleven,0.00028503418,3.6653517e-05,1.8117702e-05
twenty four,twelve,0.00029730063,0.00032591287,4.4366432e-05
twenty four,thirteen,0.0001226843,0.00017982181,4.8617912e-05
twenty four,fourteen,0.0071725715,0.0012048546,0.00015903816
twenty four,fifteen,0.0039543947,0.0011055714,0.00025291473
twenty four,sixteen,0.0026242419,0.0007838591,6.741971e-05
twenty four,seventeen,0.00018686116,8.4853964e-05,1.7876835e-05
twenty four,eighteen,0.00066487695,0.00021677767,1.0251979e-05
twenty four,nineteen,0.0022749442,0.00024095517,3.7023685e-05
twenty four,twenty,0.72786623,0.007649887,0.0030711694
twenty four,thirty,0.00092839927,0.0008046582,0.000140487
twenty four,forty,0.011827827,0.0036403902,0.0016280041
twenty four,fifty,0.00020621349,0.0004584879,0.00025571205
twenty four,sixty,0.0026722467,0.0019269687,0.00016439904
twenty four,seventy,0.0025946384,0.002572772,0.0006516321
twenty four,eighty,0.0025104987,0.00043338817,2.968651e-05
twenty four,ninety,0.0005981873,0.00020736839,3.9145365e-05
twenty four,hundred,0.0016203551,0.31491375,0.00018450263
twenty four,thousand,0.00067644916,0.014098448,3.3223794e-05
twenty four,<unk>,0.00034599597,7.045927e-05,3.2684507e-05
twenty four,<start>,0.00023934555,9.5192925e-05,3.331587e-05
twenty four,<end>,1.28324655e-05,0.009800841,0.9519672
