,,Time_0,Time_1,Time_2,Time_3
twenty one,<pad>,-0.2803134,-0.2559997,-0.17920847,
twenty one,one,1.9718711,1.1361612,-0.12572521,
twenty one,two,5.177816,-0.21366274,-0.17757675,
twenty one,three,-0.2385843,-0.252095,-0.1791142,
twenty one,four,-0.09783231,-0.24872558,-0.17912515,
twenty one,five,-0.22865145,-0.24828081,-0.17851266,
twenty one,six,-0.18465765,-0.2434949,-0.17920358,
twenty one,seven,-0.23827189,-0.25484046,-0.17924938,
twenty one,eight,-0.26987514,-0.25485072,-0.17917208,
twenty one,nine,-0.26375815,-0.2535131,-0.17917807,
twenty one,ten,-0.2800002,-0.25634807,-0.1792792,
twenty one,eleven,-0.2805338,-0.25669688,-0.17925172,
twenty one,twelve,-0.27956828,-0.25664532,-0.17929631,
twenty one,thirteen,-0.27771702,-0.25656205,-0.17923388,
twenty one,fourteen,-0.2719763,-0.25507125,-0.1792704,
twenty one,fifteen,-0.2602415,-0.2440539,-0.17876889,
twenty one,sixteen,-0.2511178,-0.25086823,-0.17913926,
twenty one,seventeen,-0.27702764,-0.25622702,-0.17925274,
twenty one,eighteen,-0.27982482,-0.25678647,-0.17927559,
twenty one,nineteen,-0.2464728,-0.24961516,-0.17907202,
twenty one,twenty,0.5386014,-0.019689813,-0.15994368,
twenty one,thirty,-0.27473402,-0.24927217,-0.17913291,
twenty one,forty,-0.21002968,-0.23706155,-0.17875305,
twenty one,fifty,-0.27591604,-0.23262909,-0.178376,
twenty one,sixty,-0.2629091,-0.19334105,-0.17816983,
twenty one,seventy,-0.25837594,-0.25326765,-0.17897844,
twenty one,eighty,-0.26327524,-0.25409335,-0.1791511,
twenty one,ninety,-0.28014824,-0.25563338,-0.17923231,
twenty one,hundred,-0.24587746,5.4367075,-0.17925,
twenty one,thousand,-0.26950833,-0.21340477,-0.179299,
twenty one,<unk>,-0.28043765,-0.2556333,-0.17917594,
twenty one,<start>,-0.28020495,-0.256154,-0.17922512,
twenty one,<end>,-0.2804479,0.6116476,5.656593,
two hundred one,<pad>,-0.18292393,-0.17937164,-0.27008873,-0.17699262
two hundred one,one,-0.157698,-0.17894608,-0.18948403,-0.17254779
two hundred one,two,5.6559587,-0.17642559,0.28440994,-0.17654864
two hundred one,three,-0.17173068,-0.1792002,-0.24471658,-0.1768794
two hundred one,four,-0.080561504,-0.17883775,-0.22356842,-0.17676459
two hundred one,five,-0.17066424,-0.17688465,0.8134525,-0.17618625
two hundred one,six,-0.16935319,-0.1779396,-0.23423575,-0.17699726
two hundred one,seven,-0.18224683,-0.1793482,-0.26978636,-0.17699905
two hundred one,eight,-0.18260714,-0.17936797,-0.26984212,-0.17699692
two hundred one,nine,-0.18147367,-0.17928337,-0.26754394,-0.17699353
two hundred one,ten,-0.18261015,-0.1793288,-0.2678633,-0.17699797
two hundred one,eleven,-0.18290009,-0.17936401,-0.26726523,-0.17698655
two hundred one,twelve,-0.18282413,-0.1793501,-0.27243394,-0.17700817
two hundred one,thirteen,-0.18274519,-0.17936662,-0.2689415,-0.17699294
two hundred one,fourteen,-0.18261072,-0.17932336,-0.2702695,-0.17699344
two hundred one,fifteen,-0.18075284,-0.1791725,-0.23544568,-0.17680061
two hundred one,sixteen,-0.18217953,-0.17930996,-0.2677716,-0.17699964
two hundred one,seventeen,-0.18267399,-0.17936273,-0.27135673,-0.17699505
two hundred one,eighteen,-0.18273768,-0.17936313,-0.27003872,-0.17700326
two hundred one,nineteen,-0.18211465,-0.17926353,-0.2632928,-0.17696007
two hundred one,twenty,-0.18009102,-0.17764033,5.5213637,-0.17665765
two hundred one,thirty,-0.18106522,-0.17901585,-0.22644934,-0.17697127
two hundred one,forty,-0.17735003,-0.17916624,-0.2290612,-0.17697418
two hundred one,fifty,-0.18201974,-0.17840652,-0.07186168,-0.1769025
two hundred one,sixty,-0.18101944,-0.17853811,-0.15795854,-0.17697111
two hundred one,seventy,-0.17915139,-0.1791445,-0.22544554,-0.1769391
two hundred one,eighty,-0.1811794,-0.17929693,-0.2620921,-0.17698044
two hundred one,ninety,-0.18285146,-0.17936477,-0.26904577,-0.17700133
two hundred one,hundred,-0.17877981,5.6564474,0.10608104,-0.17685811
two hundred one,thousand,-0.18033376,-0.109078795,-0.2656201,-0.17700623
two hundred one,<unk>,-0.18292344,-0.17936644,-0.26919097,-0.17694558
two hundred one,<start>,-0.1828089,-0.17937046,-0.27158275,-0.1770012
two hundred one,<end>,-0.18297714,-0.17924885,0.14694509,5.6568527
