,desired_label,target_image,target_model_generated_label,foil_image,foil_word,foil_model_generated_label,correct,true_target_numbers,true_foil_numbers,predicted_target_numbers,predicted_foil_numbers
0,two hundred six,0.png,<end> fourteen fourteen,1.png,two hundred sixty,<end> fourteen fourteen,True,0,0,0,0
1,one hundred,2.png,<end> fourteen,3.png,one thousand,<end> one,False,0,0,0,0
2,sixty seven,4.png,fourteen fourteen,5.png,six hundred seventy,<end> fourteen nineteen,True,0,0,0,0
3,one thousand two,6.png,<end> one seventy,7.png,one thousand twenty,<end> fourteen nineteen,True,0,0,0,0
4,twenty one,8.png,fourteen fourteen,9.png,two hundred one,<end> fourteen nineteen,True,0,0,0,0
5,one hundred five,10.png,fourteen fourteen fourteen,11.png,one hundred twenty five,fourteen fourteen fourteen fourteen,True,0,0,0,0
6,three hundred five,12.png,<end> fourteen fourteen,13.png,three hundred fifty,<end> fourteen fourteen,False,0,0,0,0
7,forty two,14.png,<end> fourteen,15.png,four hundred two,<end> fourteen fourteen,False,0,0,0,0
8,five,16.png,fourteen,17.png,fifteen,fourteen,False,0,0,0,0
9,eleven,18.png,fourteen,19.png,twenty four,<end> fourteen,False,0,0,0,0
10,two,20.png,fourteen,21.png,eight,fourteen,True,0,0,0,0
11,twenty five,22.png,fourteen fourteen,23.png,four hundred five,<end> fourteen fourteen,True,0,0,0,0
12,sixty two,24.png,fourteen fourteen,25.png,six hundred two,<end> fourteen fourteen,True,0,0,0,0
13,twenty one,26.png,fourteen fourteen,27.png,two hundred ten,<end> fourteen fourteen,True,0,0,0,0
14,twenty four,28.png,<end> fourteen,29.png,two hundred four,<end> fourteen fourteen,False,0,0,0,0
15,seventeen,30.png,fourteen,31.png,twenty one,fourteen fourteen,False,0,0,0,0
16,thirty five,32.png,fourteen fourteen,33.png,three hundred five,<end> fourteen fourteen,True,0,0,0,0
17,forty seven,34.png,<end> fourteen,35.png,four hundred seventy,<end> seventy seventy,True,0,0,0,0
18,nineteen,36.png,fourteen,37.png,one hundred nine,<end> fourteen fourteen,True,0,0,0,0
19,sixteen,38.png,fourteen,39.png,one hundred six,<end> fourteen fourteen,True,0,0,0,0
20,fifty three,40.png,fourteen fourteen,41.png,eighty,fourteen,False,0,0,0,0
21,two hundred sixteen,42.png,<end> fourteen fourteen,43.png,two hundred sixty one,<end> fourteen nineteen nineteen,True,0,0,0,0
22,four hundred twelve,44.png,<end> fourteen fourteen,45.png,four hundred twenty one,<end> <end> fourteen fourteen,True,0,0,0,0
23,six,46.png,fourteen,47.png,thirteen,fourteen,False,0,0,0,0
