,desired_label,target_image,target_model_generated_label,foil_image,foil_word,foil_model_generated_label,correct,true_target_numbers,true_foil_numbers,predicted_target_numbers,predicted_foil_numbers
0,two hundred six,0.png,sixty nine eighty,1.png,two hundred sixty,<pad> eighty eighty,True,0,0,0,0
1,one hundred,2.png,sixty eighty,3.png,one thousand,<pad> fifty,True,0,0,0,0
2,sixty seven,4.png,four eighty,5.png,six hundred seventy,sixty eighty eighty,True,0,0,0,0
3,one thousand two,6.png,<pad> thirteen thirteen,7.png,one thousand twenty,<pad> thirteen thirteen,False,0,0,0,0
4,twenty one,8.png,four four,9.png,two hundred one,<pad> thirteen thirteen,False,0,0,0,0
5,one hundred five,10.png,<pad> four four,11.png,one hundred twenty five,forty four four four,True,0,0,0,0
6,three hundred five,12.png,nine four four,13.png,three hundred fifty,nine four four,True,0,0,0,0
7,forty two,14.png,four four,15.png,four hundred two,fifty fifty thirteen,True,0,0,0,0
8,five,16.png,four,17.png,fifteen,fifty,False,0,0,0,0
9,eleven,18.png,fifty,19.png,twenty four,four four,False,0,0,0,0
10,two,20.png,sixty,21.png,eight,<pad>,False,0,0,0,0
11,twenty five,22.png,four four,23.png,four hundred five,<pad> four eighty,True,0,0,0,0
12,sixty two,24.png,sixty four,25.png,six hundred two,sixty thirteen thirteen,False,0,0,0,0
13,twenty one,26.png,four four,27.png,two hundred ten,fifty fifty thirteen,False,0,0,0,0
14,twenty four,28.png,four four,29.png,two hundred four,<pad> four four,True,0,0,0,0
15,seventeen,30.png,fifty,31.png,twenty one,four four,True,0,0,0,0
16,thirty five,32.png,four four,33.png,three hundred five,nine four four,False,0,0,0,0
17,forty seven,34.png,four four,35.png,four hundred seventy,fifty eighty eighty,True,0,0,0,0
18,nineteen,36.png,<start>,37.png,one hundred nine,<pad> four four,False,0,0,0,0
19,sixteen,38.png,sixty,39.png,one hundred six,sixty eighty eighty,False,0,0,0,0
20,fifty three,40.png,four eighty,41.png,eighty,<pad>,True,0,0,0,0
21,two hundred sixteen,42.png,sixty four four,43.png,two hundred sixty one,<pad> four four four,False,0,0,0,0
22,four hundred twelve,44.png,fifty four four,45.png,four hundred twenty one,fifty four four four,True,0,0,0,0
23,six,46.png,four,47.png,thirteen,fifty,True,0,0,0,0
