,,Time_0,Time_1
five,<pad>,0.03562373,0.03567375
five,one,0.026772454,0.029254923
five,two,0.03231728,0.031808473
five,three,0.034467597,0.031067878
five,four,0.024915846,0.02258066
five,five,0.026784973,0.02855297
five,six,0.02117663,0.0238311
five,seven,0.021289835,0.022273455
five,eight,0.047162313,0.045091543
five,nine,0.029686445,0.02572024
five,ten,0.026839271,0.025678795
five,eleven,0.027171675,0.027051179
five,twelve,0.027095776,0.028453885
five,thirteen,0.032157924,0.028101204
five,fourteen,0.024637615,0.028865598
five,fifteen,0.029201124,0.030189514
five,sixteen,0.031229805,0.030150102
five,seventeen,0.033358287,0.038512748
five,eighteen,0.021071956,0.020380301
five,nineteen,0.03263402,0.0352398
five,twenty,0.02872989,0.029638158
five,thirty,0.031450838,0.03172201
five,forty,0.03216574,0.0299129
five,fifty,0.028095404,0.025509378
five,sixty,0.025728637,0.024690937
five,seventy,0.042516723,0.040077034
five,eighty,0.029728238,0.029731713
five,ninety,0.028763952,0.033968247
five,hundred,0.03935423,0.042704895
five,thousand,0.034625966,0.029836016
five,<unk>,0.03349268,0.0322874
five,<start>,0.028713986,0.03282144
five,<end>,0.031039154,0.028621871
eight,<pad>,0.032737214,0.03331265
eight,one,0.029679555,0.03228113
eight,two,0.029555857,0.02981019
eight,three,0.030716997,0.02920091
eight,four,0.027467234,0.025273658
eight,five,0.031032804,0.03238359
eight,six,0.025481833,0.024917034
eight,seven,0.022370867,0.023377689
eight,eight,0.042781822,0.04187203
eight,nine,0.030458713,0.027448814
eight,ten,0.026599415,0.02561502
eight,eleven,0.026776949,0.02550277
eight,twelve,0.030222882,0.03020996
eight,thirteen,0.032422684,0.02739657
eight,fourteen,0.026818577,0.030474944
eight,fifteen,0.03357263,0.03309142
eight,sixteen,0.035992842,0.035421856
eight,seventeen,0.033005282,0.036449473
eight,eighteen,0.021537887,0.021040997
eight,nineteen,0.032556057,0.034107797
eight,twenty,0.02873093,0.02825714
eight,thirty,0.027247548,0.030396018
eight,forty,0.031426776,0.028416047
eight,fifty,0.025104702,0.022671344
eight,sixty,0.025468577,0.02557353
eight,seventy,0.03692709,0.035804205
eight,eighty,0.031781763,0.030328557
eight,ninety,0.030099526,0.03402673
eight,hundred,0.038363893,0.041034106
eight,thousand,0.035540644,0.03088153
eight,<unk>,0.030184694,0.031401504
eight,<start>,0.029820899,0.03661541
eight,<end>,0.027514918,0.025405493
