,,Time_0,Time_1,Time_2
seventeen,<pad>,-0.36821464,-0.17696603,
seventeen,one,4.255703,-0.17638132,
seventeen,two,-0.3366373,-0.17695661,
seventeen,three,-0.057207856,-0.17693518,
seventeen,four,-0.07025248,-0.17673333,
seventeen,five,3.218412,-0.17657499,
seventeen,six,-0.3499708,-0.17698772,
seventeen,seven,1.2476608,-0.17695695,
seventeen,eight,-0.3381297,-0.17698893,
seventeen,nine,-0.33905175,-0.17698407,
seventeen,ten,-0.38203853,-0.17699897,
seventeen,eleven,-0.38156456,-0.17699368,
seventeen,twelve,-0.38032806,-0.1769764,
seventeen,thirteen,-0.37883565,-0.17698959,
seventeen,fourteen,-0.13658208,-0.1769528,
seventeen,fifteen,0.06737997,-0.17681168,
seventeen,sixteen,-0.22011374,-0.17696407,
seventeen,seventeen,-0.3772222,-0.17699245,
seventeen,eighteen,-0.3800877,-0.17700043,
seventeen,nineteen,-0.24169934,-0.17696595,
seventeen,twenty,-0.15528698,-0.17685542,
seventeen,thirty,-0.30034876,-0.17678127,
seventeen,forty,-0.09124284,-0.17672834,
seventeen,fifty,-0.3753137,-0.17691179,
seventeen,sixty,-0.37303412,-0.17697848,
seventeen,seventy,-0.2804106,-0.1768873,
seventeen,eighty,-0.3755005,-0.17699194,
seventeen,ninety,-0.38045853,-0.17699859,
seventeen,hundred,-0.26816925,-0.17272136,
seventeen,thousand,-0.37835664,-0.1769007,
seventeen,<unk>,-0.38060468,-0.176992,
seventeen,<start>,-0.37783754,-0.17699468,
seventeen,<end>,-0.3146551,5.6568527,
twenty one,<pad>,-0.21561556,-0.1893293,-0.17715609
twenty one,one,0.65597814,5.651204,-0.16612504
twenty one,two,0.107610546,-0.1444659,-0.17647932
twenty one,three,-0.21204174,-0.18959594,-0.17715625
twenty one,four,-0.20777695,-0.18631501,-0.1771398
twenty one,five,-0.18230274,-0.18782581,-0.17713135
twenty one,six,-0.1760633,-0.18884104,-0.17715544
twenty one,seven,-0.2123455,-0.18988292,-0.17716081
twenty one,eight,-0.21151091,-0.1898102,-0.17716089
twenty one,nine,-0.21540803,-0.18987419,-0.17715761
twenty one,ten,-0.21659495,-0.19003475,-0.17716303
twenty one,eleven,-0.21649012,-0.18979329,-0.17714898
twenty one,twelve,-0.21662773,-0.18991984,-0.17716025
twenty one,thirteen,-0.21655026,-0.1899433,-0.17716232
twenty one,fourteen,-0.21379374,-0.18935713,-0.17715469
twenty one,fifteen,-0.21423574,-0.18945104,-0.17715819
twenty one,sixteen,-0.21285917,-0.1896909,-0.17715089
twenty one,seventeen,-0.21620971,-0.18982518,-0.17716092
twenty one,eighteen,-0.21629904,-0.18996117,-0.17716303
twenty one,nineteen,-0.21337093,-0.18972258,-0.17715773
twenty one,twenty,5.5867186,-0.15646122,-0.17682974
twenty one,thirty,-0.21154982,-0.18973912,-0.17715418
twenty one,forty,-0.21195793,-0.18871003,-0.17711991
twenty one,fifty,-0.21596295,-0.18901251,-0.17713754
twenty one,sixty,-0.20963313,-0.18525216,-0.17712039
twenty one,seventy,-0.2144123,-0.18895508,-0.17714272
twenty one,eighty,-0.2125109,-0.18978289,-0.17714638
twenty one,ninety,-0.21604936,-0.18983985,-0.1771587
twenty one,hundred,-0.20787911,-0.11388611,-0.17715435
twenty one,thousand,-0.21537523,-0.18648095,-0.17715822
twenty one,<unk>,-0.21652412,-0.18990532,-0.1771585
twenty one,<start>,-0.21588047,-0.18971011,-0.17716078
twenty one,<end>,-0.21647567,0.06017131,5.656844
