,,Time_0,Time_1
two,<pad>,-0.18103369,-0.17686376
two,one,-0.14731525,-0.17591357
two,two,5.656693,-0.17544574
two,three,-0.15722594,-0.17685923
two,four,-0.17953761,-0.17686498
two,five,-0.16710378,-0.17681468
two,six,-0.1647222,-0.17684029
two,seven,-0.1760126,-0.1768727
two,eight,-0.17168167,-0.17686272
two,nine,-0.17922375,-0.17686905
two,ten,-0.18124907,-0.17687438
two,eleven,-0.18123977,-0.1768692
two,twelve,-0.18113333,-0.1768653
two,thirteen,-0.1812139,-0.17687361
two,fourteen,-0.180559,-0.17687133
two,fifteen,-0.17983508,-0.17684524
two,sixteen,-0.17925891,-0.17685945
two,seventeen,-0.18103282,-0.17687178
two,eighteen,-0.18112072,-0.17687483
two,nineteen,-0.17927313,-0.17686844
two,twenty,-0.17085269,-0.17683297
two,thirty,-0.17877562,-0.17686874
two,forty,-0.17962451,-0.17685726
two,fifty,-0.18079714,-0.17681515
two,sixty,-0.18017292,-0.17683311
two,seventy,-0.17995578,-0.17683984
two,eighty,-0.17524964,-0.17684568
two,ninety,-0.18118031,-0.17687199
two,hundred,-0.18109551,-0.17665416
two,thousand,-0.18032384,-0.1768103
two,<unk>,-0.1812765,-0.17687258
two,<start>,-0.18114427,-0.17687209
two,<end>,-0.17647183,5.656854
eight,<pad>,-0.18108565,-0.17698841
eight,one,-0.18036474,-0.17684929
eight,two,-0.17557614,-0.17696613
eight,three,-0.17854376,-0.17697085
eight,four,-0.17583302,-0.17656118
eight,five,-0.1638692,-0.17668231
eight,six,-0.1305253,-0.17677572
eight,seven,-0.17724502,-0.17698944
eight,eight,5.6565933,-0.17497517
eight,nine,-0.16562057,-0.17683797
eight,ten,-0.18105927,-0.17703825
eight,eleven,-0.18109357,-0.17700742
eight,twelve,-0.18122058,-0.17700532
eight,thirteen,-0.18122502,-0.17700697
eight,fourteen,-0.18100448,-0.17703584
eight,fifteen,-0.18116684,-0.177018
eight,sixteen,-0.17953667,-0.17698966
eight,seventeen,-0.18139698,-0.17704366
eight,eighteen,-0.1813068,-0.17704776
eight,nineteen,-0.1766897,-0.17699902
eight,twenty,-0.1775311,-0.17690971
eight,thirty,-0.17973733,-0.17693348
eight,forty,-0.17882806,-0.17682816
eight,fifty,-0.18133715,-0.1769554
eight,sixty,-0.18007681,-0.17679076
eight,seventy,-0.18066648,-0.17681259
eight,eighty,-0.1605777,-0.17681785
eight,ninety,-0.18117483,-0.17703627
eight,hundred,-0.18087435,-0.17459433
eight,thousand,-0.18013783,-0.17634466
eight,<unk>,-0.18124248,-0.17702097
eight,<start>,-0.18121889,-0.17702076
eight,<end>,-0.17882682,5.6568537
