,,Time_0,Time_1,Time_2,Time_3
one thousand two,<pad>,0.03387873,0.031953942,0.03160623,0.03162434
one thousand two,one,0.029109627,0.030732205,0.03229898,0.03337341
one thousand two,two,0.026164891,0.02711357,0.0275466,0.027759247
one thousand two,three,0.028911002,0.027428858,0.02659919,0.026206162
one thousand two,four,0.027807547,0.028460987,0.027913775,0.027456332
one thousand two,five,0.032829102,0.03294753,0.03311175,0.03308139
one thousand two,six,0.031870253,0.032363523,0.033110153,0.033651937
one thousand two,seven,0.032689087,0.03122207,0.03020718,0.029613458
one thousand two,eight,0.033282124,0.036285635,0.037750244,0.038396943
one thousand two,nine,0.031464342,0.02715314,0.02536593,0.024518522
one thousand two,ten,0.026046537,0.02442576,0.023989165,0.02383083
one thousand two,eleven,0.02556788,0.023743004,0.022989718,0.022652894
one thousand two,twelve,0.032136023,0.034245223,0.035403226,0.036079578
one thousand two,thirteen,0.030965233,0.03035789,0.030325223,0.030265203
one thousand two,fourteen,0.030918976,0.032000083,0.03254634,0.032781746
one thousand two,fifteen,0.031660616,0.032363255,0.032137565,0.031856623
one thousand two,sixteen,0.032754947,0.03507821,0.03608309,0.036424477
one thousand two,seventeen,0.028032966,0.0268626,0.026233563,0.025813062
one thousand two,eighteen,0.027924277,0.029114414,0.0293252,0.029506534
one thousand two,nineteen,0.033657223,0.032655675,0.032465514,0.032391988
one thousand two,twenty,0.033374727,0.031287786,0.030358639,0.029968552
one thousand two,thirty,0.026639026,0.028259683,0.029182268,0.029860107
one thousand two,forty,0.03082424,0.03173357,0.03231845,0.0328657
one thousand two,fifty,0.026427785,0.025783045,0.025436666,0.025184521
one thousand two,sixty,0.027783938,0.026698595,0.025933823,0.02546771
one thousand two,seventy,0.028012631,0.02695418,0.026299015,0.025784204
one thousand two,eighty,0.029855033,0.032350447,0.03312309,0.033251204
one thousand two,ninety,0.03092324,0.03112493,0.031217042,0.03141352
one thousand two,hundred,0.027292306,0.028530532,0.02924929,0.029672043
one thousand two,thousand,0.036667444,0.03575825,0.035885457,0.036115848
one thousand two,<unk>,0.032091107,0.03245351,0.03270838,0.032861084
one thousand two,<start>,0.029369544,0.028794957,0.028061116,0.02758959
one thousand two,<end>,0.03306763,0.033762798,0.03321809,0.032681346
one thousand twenty,<pad>,0.034202576,0.032172468,0.031664647,0.031548575
one thousand twenty,one,0.028856846,0.030709822,0.032379527,0.033516604
one thousand twenty,two,0.026247554,0.02744609,0.027903816,0.02811102
one thousand twenty,three,0.029149225,0.027939765,0.027198065,0.026816744
one thousand twenty,four,0.027602138,0.028124934,0.027489927,0.026991414
one thousand twenty,five,0.033220198,0.03325041,0.033397164,0.033373754
one thousand twenty,six,0.031866863,0.03250638,0.03333901,0.033925503
one thousand twenty,seven,0.032495886,0.031229086,0.030399183,0.029917
one thousand twenty,eight,0.033913232,0.036304384,0.037568394,0.03815573
one thousand twenty,nine,0.03153905,0.027618816,0.025987208,0.025215248
one thousand twenty,ten,0.026091492,0.02445777,0.023974903,0.02378457
one thousand twenty,eleven,0.025749618,0.023803603,0.023048347,0.0227288
one thousand twenty,twelve,0.03158578,0.033703487,0.034790363,0.0353696
one thousand twenty,thirteen,0.030861419,0.030079404,0.029915892,0.029771984
one thousand twenty,fourteen,0.030741971,0.031732127,0.03221317,0.032430176
one thousand twenty,fifteen,0.031208174,0.031811025,0.031570613,0.03127796
one thousand twenty,sixteen,0.033044968,0.034986373,0.03570104,0.03587599
one thousand twenty,seventeen,0.027013509,0.0255708,0.024848837,0.024403073
one thousand twenty,eighteen,0.028140768,0.02960022,0.029942067,0.030184617
one thousand twenty,nineteen,0.033927314,0.03214922,0.031706452,0.031547625
one thousand twenty,twenty,0.03261013,0.030777419,0.03001037,0.029735623
one thousand twenty,thirty,0.025795879,0.027792767,0.028943567,0.029730864
one thousand twenty,forty,0.031045234,0.03250289,0.033386283,0.03408731
one thousand twenty,fifty,0.026451515,0.025527561,0.025045807,0.024719313
one thousand twenty,sixty,0.028514588,0.02730769,0.026475495,0.026000438
one thousand twenty,seventy,0.028396621,0.027417503,0.02672822,0.026172036
one thousand twenty,eighty,0.029905992,0.032462317,0.033222925,0.03331606
one thousand twenty,ninety,0.031223131,0.031134956,0.03111473,0.031304736
one thousand twenty,hundred,0.027071709,0.028442262,0.029252551,0.02970591
one thousand twenty,thousand,0.03690148,0.036245868,0.036614243,0.037001602
one thousand twenty,<unk>,0.031420972,0.032329816,0.032815292,0.03306715
one thousand twenty,<start>,0.029259497,0.028292546,0.027369257,0.026778635
one thousand twenty,<end>,0.033944726,0.034570128,0.033982743,0.0334345
