,,Time_0,Time_1
six,<pad>,0.037466556,0.03386784
six,one,0.027273767,0.026946923
six,two,0.03148246,0.035085727
six,three,0.024498407,0.023651073
six,four,0.029000863,0.028768217
six,five,0.031287163,0.03261677
six,six,0.03574817,0.034595825
six,seven,0.033008862,0.032286804
six,eight,0.032230243,0.036566176
six,nine,0.034743734,0.029061278
six,ten,0.029935854,0.02518528
six,eleven,0.028197682,0.024880523
six,twelve,0.030541854,0.032741483
six,thirteen,0.028147427,0.028401222
six,fourteen,0.030530995,0.031655412
six,fifteen,0.033397295,0.03231612
six,sixteen,0.028584706,0.031093117
six,seventeen,0.026260778,0.026293248
six,eighteen,0.026874244,0.026467515
six,nineteen,0.037716895,0.038008805
six,twenty,0.031928204,0.029679496
six,thirty,0.025968993,0.027038302
six,forty,0.028862625,0.028990071
six,fifty,0.024659647,0.02570228
six,sixty,0.02914338,0.027449764
six,seventy,0.026299587,0.023594387
six,eighty,0.029586017,0.03269455
six,ninety,0.03171037,0.031768963
six,hundred,0.028059138,0.02707417
six,thousand,0.032872904,0.03359671
six,<unk>,0.033555113,0.03773045
six,<start>,0.027559938,0.029291954
six,<end>,0.032866057,0.03489955
thirteen,<pad>,0.035647176,0.032533407
thirteen,one,0.02893023,0.029782025
thirteen,two,0.028388219,0.030942177
thirteen,three,0.024564164,0.023275102
thirteen,four,0.025624443,0.027058745
thirteen,five,0.032493275,0.03322302
thirteen,six,0.038489267,0.037128787
thirteen,seven,0.030039104,0.028480835
thirteen,eight,0.029156445,0.032097213
thirteen,nine,0.031080782,0.026708148
thirteen,ten,0.027631944,0.024405513
thirteen,eleven,0.028897438,0.025500325
thirteen,twelve,0.026814722,0.028311178
thirteen,thirteen,0.029363744,0.029618999
thirteen,fourteen,0.031701963,0.03260709
thirteen,fifteen,0.03176751,0.0300658
thirteen,sixteen,0.032047186,0.033306196
thirteen,seventeen,0.025329413,0.025625499
thirteen,eighteen,0.025697323,0.026677305
thirteen,nineteen,0.042856548,0.039468788
thirteen,twenty,0.033651363,0.03186268
thirteen,thirty,0.031463534,0.03210697
thirteen,forty,0.028785376,0.029710589
thirteen,fifty,0.02036756,0.021079876
thirteen,sixty,0.030942261,0.03077318
thirteen,seventy,0.029203577,0.027193196
thirteen,eighty,0.03077979,0.03624712
thirteen,ninety,0.033268362,0.036032926
thirteen,hundred,0.02948723,0.029114312
thirteen,thousand,0.036838055,0.037553225
thirteen,<unk>,0.03515521,0.03690249
thirteen,<start>,0.024706692,0.024648152
thirteen,<end>,0.02883007,0.029959274
