,,Time_0,Time_1,Time_2
fifty three,<pad>,0.03973458,0.034731034,0.03339838
fifty three,one,0.02589473,0.025816467,0.026132323
fifty three,two,0.0299921,0.032553542,0.034556564
fifty three,three,0.024955854,0.024821289,0.024245609
fifty three,four,0.026761705,0.026685765,0.025493614
fifty three,five,0.033084437,0.033367425,0.03383671
fifty three,six,0.037056167,0.035792015,0.035951853
fifty three,seven,0.03165193,0.028356561,0.026996259
fifty three,eight,0.0332945,0.038857426,0.041640524
fifty three,nine,0.033236288,0.02935729,0.027270267
fifty three,ten,0.02862492,0.02509634,0.0240272
fifty three,eleven,0.02768798,0.024000533,0.023009583
fifty three,twelve,0.028705066,0.029435007,0.029772649
fifty three,thirteen,0.028775288,0.028777847,0.02904676
fifty three,fourteen,0.030093273,0.031695906,0.032522883
fifty three,fifteen,0.030161478,0.03134895,0.030736476
fifty three,sixteen,0.03153119,0.032214664,0.032499094
fifty three,seventeen,0.025427047,0.025282392,0.025444688
fifty three,eighteen,0.025843587,0.02571929,0.025478715
fifty three,nineteen,0.038976982,0.03699535,0.036197238
fifty three,twenty,0.030911226,0.029929696,0.029214617
fifty three,thirty,0.028298663,0.03075711,0.031641386
fifty three,forty,0.029780483,0.030498097,0.030828636
fifty three,fifty,0.021217607,0.022272123,0.022895766
fifty three,sixty,0.030618206,0.030485522,0.030465908
fifty three,seventy,0.028114159,0.025252275,0.02382962
fifty three,eighty,0.02944542,0.033346932,0.034695197
fifty three,ninety,0.031218708,0.03237106,0.033215094
fifty three,hundred,0.028758215,0.028112885,0.027937388
fifty three,thousand,0.037041437,0.038330868,0.039277844
fifty three,<unk>,0.033886597,0.037039615,0.037652813
fifty three,<start>,0.027819164,0.028415285,0.028226532
fifty three,<end>,0.0314009,0.032283444,0.031861767
eighty,<pad>,0.03650155,0.03324425,
eighty,one,0.025765153,0.026045043,
eighty,two,0.031249858,0.034911536,
eighty,three,0.026085379,0.024376761,
eighty,four,0.027911635,0.029090408,
eighty,five,0.032362584,0.03336744,
eighty,six,0.03653005,0.03612988,
eighty,seven,0.033869863,0.031783644,
eighty,eight,0.033044584,0.037507184,
eighty,nine,0.03522284,0.029050985,
eighty,ten,0.031729396,0.028529111,
eighty,eleven,0.026194397,0.022871241,
eighty,twelve,0.033829384,0.03501685,
eighty,thirteen,0.029938022,0.029515289,
eighty,fourteen,0.029226433,0.03050354,
eighty,fifteen,0.031218225,0.032871142,
eighty,sixteen,0.029605502,0.032154895,
eighty,seventeen,0.027116481,0.026364338,
eighty,eighteen,0.026912723,0.026424477,
eighty,nineteen,0.036227938,0.036165427,
eighty,twenty,0.033396173,0.030561624,
eighty,thirty,0.023496786,0.025680965,
eighty,forty,0.029009061,0.02935023,
eighty,fifty,0.0257294,0.02626019,
eighty,sixty,0.028457882,0.02677446,
eighty,seventy,0.02474805,0.022719024,
eighty,eighty,0.031117253,0.033863086,
eighty,ninety,0.030887267,0.030316135,
eighty,hundred,0.024218908,0.025299933,
eighty,thousand,0.035491437,0.03482144,
eighty,<unk>,0.03332008,0.03600809,
eighty,<start>,0.02767775,0.028304446,
eighty,<end>,0.031907935,0.034116954,
