,,Time_0,Time_1,Time_2,Time_3,Time_4
three hundred seven,<pad>,0.03357884,0.035577785,0.036035307,0.03608735,
three hundred seven,one,0.024069836,0.025217766,0.025953287,0.026322812,
three hundred seven,two,0.035483915,0.034477867,0.03392723,0.03377868,
three hundred seven,three,0.03770407,0.034531206,0.033311494,0.03283318,
three hundred seven,four,0.025669042,0.023943525,0.02315282,0.022760749,
three hundred seven,five,0.028571198,0.030653669,0.032426294,0.03375982,
three hundred seven,six,0.022800101,0.023498783,0.023850659,0.024154257,
three hundred seven,seven,0.023446705,0.025605489,0.026724475,0.027213667,
three hundred seven,eight,0.036725532,0.03461138,0.03327512,0.032694053,
three hundred seven,nine,0.030609388,0.024423609,0.021476954,0.020125356,
three hundred seven,ten,0.027696515,0.025637899,0.024744831,0.024279706,
three hundred seven,eleven,0.022909507,0.024141766,0.02456118,0.02472777,
three hundred seven,twelve,0.024259316,0.025662387,0.025982797,0.026125016,
three hundred seven,thirteen,0.03209105,0.029079514,0.028301869,0.028134104,
three hundred seven,fourteen,0.03109502,0.03658681,0.040990125,0.043790262,
three hundred seven,fifteen,0.03400656,0.030905403,0.029302534,0.02857937,
three hundred seven,sixteen,0.029140057,0.026699377,0.025459534,0.024885133,
three hundred seven,seventeen,0.03036515,0.033495285,0.034448624,0.0345196,
three hundred seven,eighteen,0.025296178,0.024013491,0.023556113,0.023224633,
three hundred seven,nineteen,0.033043552,0.038003013,0.040150262,0.040979903,
three hundred seven,twenty,0.031767722,0.030683523,0.029830988,0.02926876,
three hundred seven,thirty,0.03379424,0.03587873,0.036080893,0.03576927,
three hundred seven,forty,0.029545352,0.027302194,0.025854003,0.025031,
three hundred seven,fifty,0.030957762,0.03136414,0.031714793,0.03210524,
three hundred seven,sixty,0.029077599,0.027688775,0.027098933,0.026727758,
three hundred seven,seventy,0.04226193,0.039796285,0.03825604,0.037082292,
three hundred seven,eighty,0.032711234,0.031760354,0.031789005,0.03193952,
three hundred seven,ninety,0.028093245,0.03250694,0.03578518,0.03802785,
three hundred seven,hundred,0.033730302,0.03714554,0.038581893,0.039137375,
three hundred seven,thousand,0.026527308,0.024019431,0.02256635,0.021736441,
three hundred seven,<unk>,0.032952216,0.03330219,0.03305511,0.03281467,
three hundred seven,<start>,0.030181555,0.03334872,0.03469216,0.035199318,
three hundred seven,<end>,0.029837973,0.028437143,0.027063264,0.026185092,
three hundred sixty seven,<pad>,0.032562267,0.03435845,0.034818064,0.03491767,0.034930356
three hundred sixty seven,one,0.023894522,0.02490772,0.025660267,0.026097432,0.026380775
three hundred sixty seven,two,0.03519967,0.03446863,0.03419146,0.03421926,0.03428364
three hundred sixty seven,three,0.037928317,0.034907434,0.033725176,0.0332664,0.03308365
three hundred sixty seven,four,0.025261575,0.023363749,0.022560498,0.022181371,0.021964893
three hundred sixty seven,five,0.028033296,0.030323958,0.03209594,0.033431247,0.03436569
three hundred sixty seven,six,0.022482485,0.023671707,0.024208428,0.024590315,0.024842707
three hundred sixty seven,seven,0.023794953,0.02559302,0.02644097,0.026760112,0.026877765
three hundred sixty seven,eight,0.037423316,0.035266142,0.033855617,0.033231594,0.032994922
three hundred sixty seven,nine,0.030631972,0.024480263,0.021582207,0.020277288,0.019668967
three hundred sixty seven,ten,0.027187392,0.025310712,0.024473052,0.02401034,0.023757258
three hundred sixty seven,eleven,0.023850601,0.02507879,0.025474861,0.025599947,0.025654392
three hundred sixty seven,twelve,0.024357151,0.025583047,0.025809575,0.025905276,0.025960363
three hundred sixty seven,thirteen,0.03292936,0.029471138,0.028438486,0.02810381,0.028043423
three hundred sixty seven,fourteen,0.032134444,0.037494272,0.041736048,0.04434828,0.045877673
three hundred sixty seven,fifteen,0.034266077,0.03095456,0.02924496,0.028462233,0.02810786
three hundred sixty seven,sixteen,0.028827216,0.027135858,0.026213998,0.025770904,0.025530616
three hundred sixty seven,seventeen,0.03015757,0.033352003,0.034533832,0.034809437,0.03471838
three hundred sixty seven,eighteen,0.025454897,0.024084132,0.023666628,0.023376124,0.02318618
three hundred sixty seven,nineteen,0.032805562,0.03780595,0.04018187,0.0412144,0.041680086
three hundred sixty seven,twenty,0.032299817,0.031094685,0.030229073,0.029668212,0.02932133
three hundred sixty seven,thirty,0.033498343,0.03524555,0.035219833,0.03478019,0.034367062
three hundred sixty seven,forty,0.028457666,0.026432265,0.025164733,0.024479294,0.02408321
three hundred sixty seven,fifty,0.030120391,0.030573804,0.030932201,0.03133287,0.03162894
three hundred sixty seven,sixty,0.028184643,0.02698986,0.026529854,0.026216941,0.026030283
three hundred sixty seven,seventy,0.04311308,0.04108696,0.03944878,0.038132332,0.037200436
three hundred sixty seven,eighty,0.03172709,0.030774144,0.030871386,0.031072779,0.031237366
three hundred sixty seven,ninety,0.029388817,0.033694625,0.036831256,0.038954128,0.0403213
three hundred sixty seven,hundred,0.03441204,0.03831105,0.039855953,0.040408578,0.04060849
three hundred sixty seven,thousand,0.026286684,0.024118986,0.022858895,0.022152731,0.021725234
three hundred sixty seven,<unk>,0.033318527,0.033237502,0.03278081,0.032423325,0.03219305
three hundred sixty seven,<start>,0.030061308,0.033147372,0.034359593,0.034768153,0.034879517
three hundred sixty seven,<end>,0.029948993,0.027681772,0.026005886,0.025037084,0.024494167
