,,Time_0,Time_1,Time_2,Time_3
sixteen,<pad>,0.030339269,0.032649968,,
sixteen,one,0.029740313,0.027837453,,
sixteen,two,0.030655561,0.03422537,,
sixteen,three,0.031824294,0.029494775,,
sixteen,four,0.025511373,0.026811529,,
sixteen,five,0.0409693,0.042237163,,
sixteen,six,0.0391163,0.04079945,,
sixteen,seven,0.037159525,0.03191938,,
sixteen,eight,0.021890497,0.022234356,,
sixteen,nine,0.023911694,0.024539307,,
sixteen,ten,0.031124327,0.02909725,,
sixteen,eleven,0.030000355,0.026048576,,
sixteen,twelve,0.028490562,0.029224936,,
sixteen,thirteen,0.022911768,0.02328452,,
sixteen,fourteen,0.031445216,0.031392276,,
sixteen,fifteen,0.036705527,0.035528567,,
sixteen,sixteen,0.03338563,0.033172473,,
sixteen,seventeen,0.038005482,0.031782523,,
sixteen,eighteen,0.034591116,0.030906402,,
sixteen,nineteen,0.040112365,0.039436612,,
sixteen,twenty,0.026721852,0.025379997,,
sixteen,thirty,0.032251142,0.038362376,,
sixteen,forty,0.028266016,0.027484488,,
sixteen,fifty,0.026200702,0.023944072,,
sixteen,sixty,0.021608537,0.020429391,,
sixteen,seventy,0.02788795,0.030976601,,
sixteen,eighty,0.020940205,0.021584589,,
sixteen,ninety,0.034895457,0.033636943,,
sixteen,hundred,0.029626524,0.032373697,,
sixteen,thousand,0.030877687,0.02827708,,
sixteen,<unk>,0.027708339,0.030435348,,
sixteen,<start>,0.030783527,0.034749772,,
sixteen,<end>,0.024341572,0.0297427,,
one hundred six,<pad>,0.032624625,0.034935936,0.03586326,0.036218807
one hundred six,one,0.03259682,0.030330962,0.029561475,0.029126875
one hundred six,two,0.029478466,0.032356694,0.033489652,0.033911355
one hundred six,three,0.029016744,0.026820809,0.025488142,0.024839077
one hundred six,four,0.025178477,0.026355624,0.026575465,0.02665479
one hundred six,five,0.03905079,0.040410258,0.040963035,0.041156035
one hundred six,six,0.03201793,0.03343281,0.034721203,0.035510432
one hundred six,seven,0.035472833,0.031517632,0.03026781,0.029778186
one hundred six,eight,0.025141433,0.025924046,0.026231594,0.026293494
one hundred six,nine,0.026595123,0.026816064,0.026775206,0.026757266
one hundred six,ten,0.028796911,0.028558798,0.028838376,0.02913202
one hundred six,eleven,0.030598767,0.026616607,0.02496904,0.024147322
one hundred six,twelve,0.028662061,0.02991947,0.030571837,0.030711692
one hundred six,thirteen,0.024850583,0.024494931,0.024050824,0.023713207
one hundred six,fourteen,0.03135873,0.030731775,0.030650927,0.03080445
one hundred six,fifteen,0.03968599,0.03713411,0.036483,0.036507018
one hundred six,sixteen,0.031383038,0.032028683,0.032265868,0.03230505
one hundred six,seventeen,0.03586047,0.032041103,0.029742487,0.028508933
one hundred six,eighteen,0.028480267,0.025477685,0.024162117,0.023623852
one hundred six,nineteen,0.035589244,0.03382336,0.032703526,0.032082528
one hundred six,twenty,0.028547674,0.02793267,0.027402125,0.027026204
one hundred six,thirty,0.029243015,0.032973684,0.03420629,0.03469185
one hundred six,forty,0.028555213,0.028028473,0.027688732,0.027475236
one hundred six,fifty,0.029482836,0.026858902,0.024917312,0.023777086
one hundred six,sixty,0.025082896,0.023796367,0.022894528,0.022375692
one hundred six,seventy,0.030990243,0.033163518,0.034000356,0.034210075
one hundred six,eighty,0.024982411,0.025058031,0.025132949,0.025257425
one hundred six,ninety,0.03345307,0.033710353,0.03376812,0.033717584
one hundred six,hundred,0.030591242,0.032069873,0.032300044,0.032367565
one hundred six,thousand,0.028563702,0.027112765,0.026593892,0.026322182
one hundred six,<unk>,0.027162146,0.031011363,0.033337202,0.034652594
one hundred six,<start>,0.03288776,0.03763017,0.0404363,0.041941203
one hundred six,<end>,0.02801857,0.030926347,0.032947328,0.034402944
