,,Time_0,Time_1,Time_2,Time_3,Time_4
three hundred seven,<pad>,0.03107656,0.031430252,0.030721886,0.029964127,
three hundred seven,one,0.025873216,0.028144766,0.029273534,0.029810188,
three hundred seven,two,0.028483035,0.026930902,0.02621028,0.025778485,
three hundred seven,three,0.03507697,0.03250413,0.03101222,0.030302593,
three hundred seven,four,0.03165089,0.029457087,0.028272638,0.027627267,
three hundred seven,five,0.029813569,0.026657078,0.025180148,0.024554443,
three hundred seven,six,0.031020857,0.03300903,0.03413267,0.034912467,
three hundred seven,seven,0.032169875,0.03539533,0.03774051,0.039220106,
three hundred seven,eight,0.037306648,0.03422005,0.033160053,0.032744776,
three hundred seven,nine,0.025882296,0.021838982,0.020213867,0.019566005,
three hundred seven,ten,0.027638065,0.024797702,0.023494309,0.02294596,
three hundred seven,eleven,0.031802204,0.033004265,0.033654552,0.034055464,
three hundred seven,twelve,0.033659417,0.029910149,0.02818371,0.02721615,
three hundred seven,thirteen,0.026158452,0.027804632,0.028788477,0.029259361,
three hundred seven,fourteen,0.02792825,0.028299296,0.028333081,0.028218113,
three hundred seven,fifteen,0.03388821,0.032471847,0.031279124,0.030709961,
three hundred seven,sixteen,0.03249355,0.032351907,0.032370374,0.03231731,
three hundred seven,seventeen,0.024359502,0.025048675,0.025740672,0.026148641,
three hundred seven,eighteen,0.029479263,0.029822044,0.02982946,0.029772898,
three hundred seven,nineteen,0.02941988,0.027921017,0.027588343,0.02743393,
three hundred seven,twenty,0.03296892,0.03930102,0.042810943,0.04465205,
three hundred seven,thirty,0.031396262,0.03633092,0.039029006,0.04028908,
three hundred seven,forty,0.027448522,0.026310917,0.026041575,0.02608451,
three hundred seven,fifty,0.02940532,0.027517796,0.026393656,0.02582039,
three hundred seven,sixty,0.02808766,0.0287184,0.02875179,0.028659893,
three hundred seven,seventy,0.028338281,0.032167364,0.034153223,0.035022374,
three hundred seven,eighty,0.029778663,0.03223493,0.03292918,0.032970954,
three hundred seven,ninety,0.028342882,0.029651806,0.030112065,0.030417867,
three hundred seven,hundred,0.028121656,0.026767038,0.026327454,0.026280621,
three hundred seven,thousand,0.029787615,0.029221164,0.028182318,0.027381163,
three hundred seven,<unk>,0.030883221,0.032748174,0.033478495,0.033948343,
three hundred seven,<start>,0.03729208,0.03514503,0.03391265,0.03325879,
three hundred seven,<end>,0.032968182,0.03286628,0.032697927,0.032655656,
three hundred sixty seven,<pad>,0.031457987,0.031568706,0.030739872,0.029943794,0.02933015
three hundred sixty seven,one,0.025800692,0.02744052,0.028207831,0.028530492,0.028631538
three hundred sixty seven,two,0.027783968,0.026079625,0.025228951,0.024680015,0.02431897
three hundred sixty seven,three,0.03468075,0.03298419,0.031782087,0.031152315,0.030849706
three hundred sixty seven,four,0.030949665,0.028770978,0.027450595,0.02671015,0.026305856
three hundred sixty seven,five,0.03070008,0.02741551,0.025901826,0.02525359,0.024949482
three hundred sixty seven,six,0.032097854,0.033727255,0.034695916,0.035440907,0.035994515
three hundred sixty seven,seven,0.032398228,0.036686067,0.039656736,0.041461162,0.042575553
three hundred sixty seven,eight,0.03755094,0.03505059,0.034302473,0.034056153,0.033993058
three hundred sixty seven,nine,0.026161436,0.02168737,0.019945838,0.01925203,0.018974354
three hundred sixty seven,ten,0.027147578,0.02423406,0.022882508,0.022294719,0.022040958
three hundred sixty seven,eleven,0.03203398,0.033187933,0.033759102,0.034115504,0.034370746
three hundred sixty seven,twelve,0.03435738,0.030100757,0.02821146,0.027156724,0.026564347
three hundred sixty seven,thirteen,0.025902815,0.027969183,0.029180575,0.029755043,0.030020706
three hundred sixty seven,fourteen,0.028478371,0.028617118,0.028546942,0.028366461,0.028178837
three hundred sixty seven,fifteen,0.03264981,0.032008585,0.031148927,0.030793076,0.030676821
three hundred sixty seven,sixteen,0.032716308,0.031744823,0.031399563,0.031176545,0.031001084
three hundred sixty seven,seventeen,0.02371774,0.024679655,0.02544374,0.025872963,0.026091147
three hundred sixty seven,eighteen,0.029349523,0.029516593,0.029394623,0.02928202,0.029222429
three hundred sixty seven,nineteen,0.029216897,0.027556395,0.027151538,0.026950058,0.026822386
three hundred sixty seven,twenty,0.03421783,0.041010104,0.044683285,0.04657884,0.047573444
three hundred sixty seven,thirty,0.03216482,0.036845677,0.039427493,0.040636707,0.04119389
three hundred sixty seven,forty,0.02789101,0.026692798,0.026418861,0.026469672,0.02660228
three hundred sixty seven,fifty,0.029470218,0.027434941,0.026308708,0.025732664,0.02538541
three hundred sixty seven,sixty,0.02824032,0.029058263,0.029117946,0.0290169,0.028893134
three hundred sixty seven,seventy,0.027468307,0.031016484,0.0328792,0.033692844,0.034045357
three hundred sixty seven,eighty,0.029043626,0.032085385,0.03308371,0.03329353,0.033249613
three hundred sixty seven,ninety,0.027833246,0.028480753,0.028512815,0.028564665,0.0285681
three hundred sixty seven,hundred,0.027493894,0.02643529,0.026114788,0.02614093,0.026297614
three hundred sixty seven,thousand,0.0302549,0.029348657,0.028155724,0.027271926,0.026690869
three hundred sixty seven,<unk>,0.030933822,0.033068243,0.03402122,0.034663077,0.03510425
three hundred sixty seven,<start>,0.036312126,0.034452867,0.03346998,0.032982573,0.03275978
three hundred sixty seven,<end>,0.033523858,0.033044744,0.032775283,0.032712042,0.03272361
