,,Time_0,Time_1,Time_2,Time_3,Time_4
four hundred twelve,<pad>,0.032401126,0.02928712,0.026978178,0.025466252,
four hundred twelve,one,0.028303107,0.02481135,0.023929844,0.023842607,
four hundred twelve,two,0.03277966,0.037681174,0.040434547,0.041922845,
four hundred twelve,three,0.0324421,0.032453123,0.031834234,0.031117087,
four hundred twelve,four,0.027622363,0.028308718,0.02858787,0.028568741,
four hundred twelve,five,0.027073558,0.024119599,0.022874711,0.022192469,
four hundred twelve,six,0.031669755,0.036114838,0.038590543,0.03986416,
four hundred twelve,seven,0.03451512,0.029797144,0.026498033,0.024764117,
four hundred twelve,eight,0.024984337,0.03013704,0.032240428,0.03310876,
four hundred twelve,nine,0.030528698,0.029717347,0.029510813,0.029445773,
four hundred twelve,ten,0.021681262,0.020779125,0.02082284,0.020994397,
four hundred twelve,eleven,0.028496547,0.031476796,0.033324834,0.034526385,
four hundred twelve,twelve,0.026040817,0.031263873,0.03469515,0.036675505,
four hundred twelve,thirteen,0.032045852,0.03136705,0.030547429,0.029994441,
four hundred twelve,fourteen,0.0324608,0.03215435,0.03235661,0.03296997,
four hundred twelve,fifteen,0.02816411,0.028453894,0.028131394,0.027996747,
four hundred twelve,sixteen,0.031887382,0.03257049,0.033443343,0.034188703,
four hundred twelve,seventeen,0.035103638,0.03328234,0.031051077,0.02976076,
four hundred twelve,eighteen,0.0283124,0.026681686,0.02561972,0.025030063,
four hundred twelve,nineteen,0.031593032,0.033102445,0.034125652,0.034471355,
four hundred twelve,twenty,0.037823975,0.042827338,0.045202218,0.046202365,
four hundred twelve,thirty,0.033845022,0.03661666,0.037481137,0.037868325,
four hundred twelve,forty,0.03307966,0.032857288,0.032950155,0.032813277,
four hundred twelve,fifty,0.031019019,0.036774468,0.040173717,0.0420036,
four hundred twelve,sixty,0.030579314,0.028567482,0.02785761,0.027369296,
four hundred twelve,seventy,0.040408406,0.038406108,0.03736215,0.036885984,
four hundred twelve,eighty,0.025178619,0.025303343,0.025185466,0.02510896,
four hundred twelve,ninety,0.02346028,0.021911489,0.020964498,0.02040746,
four hundred twelve,hundred,0.025522312,0.02008697,0.018226627,0.017553167,
four hundred twelve,thousand,0.022579841,0.019355938,0.01841992,0.018136099,
four hundred twelve,<unk>,0.027491314,0.027222792,0.027143303,0.027070533,
four hundred twelve,<start>,0.038661964,0.036330212,0.03457935,0.033632264,
four hundred twelve,<end>,0.03224459,0.03018041,0.028856523,0.028047508,
four hundred twenty one,<pad>,0.031971086,0.02934407,0.027344145,0.025987174,0.025139282
four hundred twenty one,one,0.029746542,0.026881365,0.026106272,0.026007656,0.026095713
four hundred twenty one,two,0.031566475,0.036358416,0.038762353,0.039898597,0.040447034
four hundred twenty one,three,0.030922081,0.030990869,0.030465199,0.029859785,0.029438784
four hundred twenty one,four,0.027872596,0.028835295,0.029277096,0.029367967,0.029320594
four hundred twenty one,five,0.026786001,0.024149792,0.023110425,0.022567157,0.022281097
four hundred twenty one,six,0.032358386,0.0357385,0.037639827,0.038656227,0.039194822
four hundred twenty one,seven,0.033444006,0.02896165,0.026139017,0.024664793,0.023877453
four hundred twenty one,eight,0.025666183,0.030484859,0.032667503,0.03369361,0.034242753
four hundred twenty one,nine,0.030904531,0.030309094,0.030076573,0.029909045,0.029803881
four hundred twenty one,ten,0.022633784,0.021696849,0.021820145,0.022059714,0.022245536
four hundred twenty one,eleven,0.02863442,0.031955965,0.03394516,0.035161607,0.03583107
four hundred twenty one,twelve,0.026287166,0.030854657,0.03362162,0.03515532,0.035986338
four hundred twenty one,thirteen,0.030658858,0.029873423,0.029085511,0.028547943,0.028209278
four hundred twenty one,fourteen,0.032316234,0.03160768,0.031637218,0.032152776,0.032672677
four hundred twenty one,fifteen,0.029012434,0.029242277,0.028959978,0.02886836,0.028876737
four hundred twenty one,sixteen,0.032343563,0.032949377,0.03371338,0.034298234,0.034674868
four hundred twenty one,seventeen,0.03527982,0.0332341,0.031134313,0.029931946,0.02927793
four hundred twenty one,eighteen,0.028293476,0.02602147,0.024800643,0.024165427,0.023803633
four hundred twenty one,nineteen,0.031397264,0.032668676,0.033337276,0.033500988,0.033531457
four hundred twenty one,twenty,0.03557736,0.040405355,0.04282968,0.043938942,0.04440796
four hundred twenty one,thirty,0.034810398,0.036723778,0.0372723,0.037572917,0.037786223
four hundred twenty one,forty,0.03437643,0.034155942,0.034224,0.034141283,0.034017883
four hundred twenty one,fifty,0.030451657,0.035424292,0.038031995,0.039352812,0.03997527
four hundred twenty one,sixty,0.03216591,0.030348178,0.029675294,0.029250955,0.02896943
four hundred twenty one,seventy,0.039903708,0.03912428,0.038652573,0.038497165,0.03850878
four hundred twenty one,eighty,0.025730802,0.025463821,0.025164291,0.024974836,0.024823066
four hundred twenty one,ninety,0.023343766,0.021675669,0.02081198,0.020312153,0.020013837
four hundred twenty one,hundred,0.024773467,0.019954907,0.018293973,0.017704533,0.01751676
four hundred twenty one,thousand,0.024145612,0.021429144,0.020549614,0.020221608,0.020094728
four hundred twenty one,<unk>,0.027023505,0.02689367,0.026962537,0.027016485,0.02705039
four hundred twenty one,<start>,0.036690507,0.03493943,0.03356193,0.032808296,0.032440033
four hundred twenty one,<end>,0.032912057,0.031303357,0.030326122,0.029753711,0.029444631
