,,Time_0,Time_1
two,<pad>,0.028547632,0.026886798
two,one,0.027394066,0.023774063
two,two,0.031308837,0.036026783
two,three,0.030046793,0.030493718
two,four,0.026715208,0.02655481
two,five,0.02925511,0.025516728
two,six,0.034314066,0.036368694
two,seven,0.031836424,0.02616718
two,eight,0.023879802,0.026564598
two,nine,0.032159273,0.03189823
two,ten,0.021774951,0.022418285
two,eleven,0.03109621,0.033037644
two,twelve,0.025764763,0.028564855
two,thirteen,0.029942406,0.030090855
two,fourteen,0.031153856,0.031723384
two,fifteen,0.03060917,0.030858194
two,sixteen,0.029814295,0.028582323
two,seventeen,0.03815485,0.039558046
two,eighteen,0.029693576,0.029065171
two,nineteen,0.033835623,0.036120772
two,twenty,0.0316796,0.035298772
two,thirty,0.03485576,0.037672997
two,forty,0.03642538,0.035269354
two,fifty,0.030118799,0.034999754
two,sixty,0.030538604,0.029712373
two,seventy,0.035142805,0.038369693
two,eighty,0.025442692,0.024367444
two,ninety,0.02661077,0.023686038
two,hundred,0.025770037,0.019509804
two,thousand,0.027773617,0.025060622
two,<unk>,0.028939813,0.030645076
two,<start>,0.035619665,0.03299991
two,<end>,0.033785474,0.032137047
eight,<pad>,0.028225992,0.026834693
eight,one,0.02795094,0.025127435
eight,two,0.03204394,0.036924478
eight,three,0.0255081,0.027332269
eight,four,0.026204277,0.02448144
eight,five,0.029233834,0.026362421
eight,six,0.036009848,0.038526338
eight,seven,0.029729668,0.026211731
eight,eight,0.023836123,0.026028132
eight,nine,0.029209193,0.029220175
eight,ten,0.020528805,0.019815419
eight,eleven,0.028457904,0.029800832
eight,twelve,0.02455891,0.028703792
eight,thirteen,0.03116402,0.032469217
eight,fourteen,0.030971013,0.034217533
eight,fifteen,0.03040396,0.029824473
eight,sixteen,0.031246828,0.029387962
eight,seventeen,0.039885353,0.041489273
eight,eighteen,0.027422912,0.026932921
eight,nineteen,0.034715366,0.03400195
eight,twenty,0.031002654,0.034604732
eight,thirty,0.0323994,0.032920953
eight,forty,0.03838227,0.03676246
eight,fifty,0.0340171,0.03821662
eight,sixty,0.027645964,0.028125677
eight,seventy,0.034444716,0.0371813
eight,eighty,0.023141902,0.021380752
eight,ninety,0.032037277,0.026426243
eight,hundred,0.023659337,0.018100293
eight,thousand,0.032480385,0.030068615
eight,<unk>,0.030982127,0.032835394
eight,<start>,0.03852482,0.03743098
eight,<end>,0.033975173,0.03225359
