,,Time_0,Time_1,Time_2
eleven,<pad>,0.027936358,0.027621413,
eleven,one,0.034913223,0.0381819,
eleven,two,0.030181516,0.029357098,
eleven,three,0.032952294,0.03694907,
eleven,four,0.027616972,0.02839766,
eleven,five,0.02789565,0.027440244,
eleven,six,0.032767247,0.030616043,
eleven,seven,0.025702888,0.030431908,
eleven,eight,0.025017515,0.02714041,
eleven,nine,0.031660218,0.033083323,
eleven,ten,0.028190408,0.026565848,
eleven,eleven,0.034554537,0.03270489,
eleven,twelve,0.029773707,0.03181201,
eleven,thirteen,0.02746011,0.02732431,
eleven,fourteen,0.02371629,0.022001764,
eleven,fifteen,0.031963397,0.032789323,
eleven,sixteen,0.026766201,0.024095789,
eleven,seventeen,0.03546529,0.03640522,
eleven,eighteen,0.033517502,0.031025605,
eleven,nineteen,0.0286716,0.023882397,
eleven,twenty,0.025123972,0.023987005,
eleven,thirty,0.032161713,0.03123236,
eleven,forty,0.025461812,0.023140125,
eleven,fifty,0.033350617,0.03402081,
eleven,sixty,0.026454797,0.026299493,
eleven,seventy,0.02829119,0.026806278,
eleven,eighty,0.032111686,0.03130832,
eleven,ninety,0.0333749,0.033941034,
eleven,hundred,0.030819938,0.032665856,
eleven,thousand,0.030414488,0.03113142,
eleven,<unk>,0.03203994,0.029719386,
eleven,<start>,0.034477573,0.03436987,
eleven,<end>,0.039194543,0.043551937,
twenty four,<pad>,0.02463558,0.024958534,0.02478292
twenty four,one,0.036445078,0.03861457,0.038822208
twenty four,two,0.034327358,0.032536265,0.0313048
twenty four,three,0.03171048,0.036604796,0.03889051
twenty four,four,0.027156016,0.027239552,0.027429143
twenty four,five,0.027175805,0.026023677,0.025976429
twenty four,six,0.029652609,0.029562416,0.02928675
twenty four,seven,0.02982993,0.033144787,0.034859724
twenty four,eight,0.026704721,0.029416135,0.031405177
twenty four,nine,0.0313989,0.03322524,0.033680055
twenty four,ten,0.03032575,0.027164953,0.02596735
twenty four,eleven,0.027283711,0.026526079,0.02663304
twenty four,twelve,0.031416822,0.032137245,0.032367263
twenty four,thirteen,0.02896724,0.02959986,0.029316152
twenty four,fourteen,0.026799943,0.02411815,0.022653362
twenty four,fifteen,0.029719166,0.031872667,0.033315983
twenty four,sixteen,0.025840947,0.023090947,0.02217123
twenty four,seventeen,0.036509346,0.03399313,0.03268742
twenty four,eighteen,0.03554068,0.035850614,0.035637718
twenty four,nineteen,0.029610468,0.025895033,0.024333179
twenty four,twenty,0.02906198,0.02921564,0.029262068
twenty four,thirty,0.027961979,0.02892127,0.029322656
twenty four,forty,0.0334756,0.031013932,0.030665874
twenty four,fifty,0.03243034,0.030330518,0.028954899
twenty four,sixty,0.02454031,0.025509663,0.025308453
twenty four,seventy,0.033441395,0.03143124,0.03041714
twenty four,eighty,0.029830473,0.029838204,0.030344564
twenty four,ninety,0.031393636,0.029166399,0.02773503
twenty four,hundred,0.028932666,0.028917871,0.028935088
twenty four,thousand,0.030638417,0.031839266,0.03254852
twenty four,<unk>,0.025974289,0.02790265,0.029100062
twenty four,<start>,0.032985892,0.03193091,0.031696487
twenty four,<end>,0.038282465,0.0424078,0.044188734
