,,Time_0,Time_1,Time_2,Time_3
forty seven,<pad>,0.026165415,0.025579449,0.025305873,
forty seven,one,0.025847832,0.022607325,0.021578733,
forty seven,two,0.028076118,0.03037293,0.03183679,
forty seven,three,0.028462056,0.025500027,0.022945557,
forty seven,four,0.028192814,0.028357305,0.02845288,
forty seven,five,0.033796314,0.02987757,0.029491672,
forty seven,six,0.029509941,0.03035042,0.030726172,
forty seven,seven,0.035275653,0.033342637,0.03219,
forty seven,eight,0.021885403,0.02629574,0.029084485,
forty seven,nine,0.029679498,0.031399783,0.032330196,
forty seven,ten,0.025306562,0.02449782,0.024090089,
forty seven,eleven,0.026289798,0.0237481,0.023210695,
forty seven,twelve,0.027590554,0.026146993,0.0258438,
forty seven,thirteen,0.02658338,0.029762767,0.031530183,
forty seven,fourteen,0.030585231,0.03134812,0.031786084,
forty seven,fifteen,0.028588885,0.025616253,0.024816317,
forty seven,sixteen,0.027503388,0.026834436,0.02598816,
forty seven,seventeen,0.034315173,0.03532376,0.03586597,
forty seven,eighteen,0.033269387,0.029367218,0.027879218,
forty seven,nineteen,0.04427823,0.045976065,0.04730586,
forty seven,twenty,0.03141339,0.033832345,0.034713656,
forty seven,thirty,0.026153123,0.027159074,0.026929915,
forty seven,forty,0.02698443,0.025156489,0.023949362,
forty seven,fifty,0.036749817,0.0389172,0.038952023,
forty seven,sixty,0.02775605,0.024974745,0.023535322,
forty seven,seventy,0.029697556,0.029812407,0.028850835,
forty seven,eighty,0.035294667,0.03406613,0.0338206,
forty seven,ninety,0.036824226,0.03898751,0.03971225,
forty seven,hundred,0.030638218,0.03562766,0.03753928,
forty seven,thousand,0.0298214,0.031006558,0.03211391,
forty seven,<unk>,0.029321902,0.02910631,0.028672166,
forty seven,<start>,0.041270852,0.043035846,0.043386962,
forty seven,<end>,0.026872681,0.026013039,0.025564862,
four hundred seventy,<pad>,0.026684443,0.025254544,0.024662338,0.024373924
four hundred seventy,one,0.023052327,0.021102468,0.020914653,0.020915959
four hundred seventy,two,0.025265621,0.027689362,0.029015094,0.029714402
four hundred seventy,three,0.027794162,0.025889017,0.023868084,0.022577122
four hundred seventy,four,0.025282448,0.025588209,0.025552709,0.025405552
four hundred seventy,five,0.03592459,0.03340018,0.03360419,0.034108665
four hundred seventy,six,0.029452382,0.030044926,0.03053985,0.030877966
four hundred seventy,seven,0.035427533,0.03448395,0.03398122,0.033788946
four hundred seventy,eight,0.023837429,0.02888522,0.031929176,0.0336255
four hundred seventy,nine,0.030467736,0.031968076,0.032604795,0.03273597
four hundred seventy,ten,0.03152186,0.029300103,0.02835837,0.027938021
four hundred seventy,eleven,0.028520308,0.024575002,0.022955611,0.022167165
four hundred seventy,twelve,0.028204942,0.02644261,0.02617087,0.026099356
four hundred seventy,thirteen,0.02557453,0.02773077,0.029640008,0.030933868
four hundred seventy,fourteen,0.035258498,0.035298377,0.0351342,0.035020377
four hundred seventy,fifteen,0.026857102,0.024731325,0.024444634,0.024409818
four hundred seventy,sixteen,0.026221154,0.025617968,0.024983885,0.02452919
four hundred seventy,seventeen,0.031802468,0.035224162,0.037345145,0.03840332
four hundred seventy,eighteen,0.031562172,0.027557751,0.026196398,0.025628123
four hundred seventy,nineteen,0.04303465,0.045754835,0.047193788,0.047804072
four hundred seventy,twenty,0.0310529,0.03158721,0.031733938,0.03182862
four hundred seventy,thirty,0.02411362,0.024088169,0.023491872,0.023043217
four hundred seventy,forty,0.02649611,0.024886593,0.023716202,0.022979308
four hundred seventy,fifty,0.040488396,0.041204423,0.040066414,0.039179996
four hundred seventy,sixty,0.026487282,0.02501805,0.023883026,0.023219902
four hundred seventy,seventy,0.028534114,0.028913204,0.028078174,0.027509196
four hundred seventy,eighty,0.036909074,0.03355598,0.0321672,0.031553145
four hundred seventy,ninety,0.03548971,0.03758442,0.03830018,0.038593676
four hundred seventy,hundred,0.03035116,0.035541937,0.037959203,0.03927598
four hundred seventy,thousand,0.029957892,0.033062905,0.035033096,0.036494277
four hundred seventy,<unk>,0.032868005,0.033351496,0.032928772,0.032538746
four hundred seventy,<start>,0.035827924,0.037692104,0.03824989,0.038441066
four hundred seventy,<end>,0.029677277,0.026974598,0.02529684,0.024285452
