,,Time_0,Time_1,Time_2,Time_3,Time_4
six hundred eight,<pad>,0.02962658,0.029722646,0.029958416,0.030055301,
six hundred eight,one,0.03388554,0.036092475,0.036472313,0.03640354,
six hundred eight,two,0.032016408,0.03318837,0.033417474,0.033394955,
six hundred eight,three,0.024517648,0.02479441,0.025156083,0.025388889,
six hundred eight,four,0.030020338,0.031868238,0.03225714,0.03231426,
six hundred eight,five,0.0330023,0.03756796,0.039906804,0.041139882,
six hundred eight,six,0.02834956,0.027423969,0.02771855,0.028115083,
six hundred eight,seven,0.040085047,0.035554033,0.033845317,0.033262815,
six hundred eight,eight,0.032125764,0.030501908,0.029740267,0.029447027,
six hundred eight,nine,0.031044863,0.02913447,0.027775183,0.027037375,
six hundred eight,ten,0.031286333,0.027999876,0.026533922,0.025885347,
six hundred eight,eleven,0.028020358,0.029085992,0.029855905,0.030252865,
six hundred eight,twelve,0.024387522,0.024275893,0.024004193,0.023835946,
six hundred eight,thirteen,0.029536588,0.026301555,0.024729358,0.023826297,
six hundred eight,fourteen,0.028992074,0.032619227,0.034594513,0.035553284,
six hundred eight,fifteen,0.026935944,0.026747243,0.027004328,0.027284194,
six hundred eight,sixteen,0.029248685,0.033640917,0.036106,0.03748054,
six hundred eight,seventeen,0.031026103,0.035518117,0.03751701,0.03831533,
six hundred eight,eighteen,0.030045783,0.028288204,0.026944885,0.026117835,
six hundred eight,nineteen,0.032457966,0.032524485,0.032596324,0.03284045,
six hundred eight,twenty,0.037027854,0.035837352,0.035109844,0.034767527,
six hundred eight,thirty,0.030306494,0.028568696,0.028452206,0.028618736,
six hundred eight,forty,0.041311085,0.04310237,0.044073436,0.044425216,
six hundred eight,fifty,0.023146793,0.023355432,0.023140378,0.023007449,
six hundred eight,sixty,0.030576123,0.02582042,0.023441883,0.022229055,
six hundred eight,seventy,0.028849097,0.027140455,0.026302254,0.025884952,
six hundred eight,eighty,0.029526245,0.02741095,0.026005005,0.025175108,
six hundred eight,ninety,0.028982624,0.029115714,0.02938899,0.029520446,
six hundred eight,hundred,0.02929707,0.03248623,0.034316786,0.035146575,
six hundred eight,thousand,0.0304267,0.028676696,0.027792986,0.027459444,
six hundred eight,<unk>,0.02239639,0.02424954,0.025146855,0.025509508,
six hundred eight,<start>,0.03036488,0.030372811,0.030012965,0.029769659,
six hundred eight,<end>,0.031177374,0.031013312,0.03068242,0.030535158,
six hundred fifty eight,<pad>,0.02943424,0.030266121,0.030773588,0.030979218,0.031031745
six hundred fifty eight,one,0.032512162,0.034048267,0.03426484,0.034185745,0.03403385
six hundred fifty eight,two,0.03283233,0.034250982,0.03451318,0.034492668,0.03441045
six hundred fifty eight,three,0.024840914,0.024801834,0.025101831,0.025329627,0.025511099
six hundred fifty eight,four,0.029760724,0.030691177,0.03057773,0.030373666,0.030242069
six hundred fifty eight,five,0.03210919,0.037755817,0.04076305,0.042430297,0.043401293
six hundred fifty eight,six,0.028704347,0.028381946,0.028881382,0.029364591,0.029698864
six hundred fifty eight,seven,0.039361503,0.034520514,0.03270727,0.032052312,0.031838648
six hundred fifty eight,eight,0.031885516,0.029564178,0.028474374,0.028026318,0.027905632
six hundred fifty eight,nine,0.030412976,0.02870004,0.027499255,0.026897019,0.026582938
six hundred fifty eight,ten,0.030302187,0.02776159,0.026559275,0.026032802,0.025804259
six hundred fifty eight,eleven,0.02884059,0.030560087,0.031580254,0.032127593,0.032399815
six hundred fifty eight,twelve,0.025212018,0.024779502,0.02443658,0.024278682,0.024201881
six hundred fifty eight,thirteen,0.02860842,0.02611071,0.024739299,0.02387709,0.023330327
six hundred fifty eight,fourteen,0.02900361,0.032646492,0.03456581,0.03548241,0.035894692
six hundred fifty eight,fifteen,0.025651496,0.026165435,0.026608583,0.026924212,0.02709133
six hundred fifty eight,sixteen,0.028974524,0.03390635,0.036752533,0.038336083,0.039217662
six hundred fifty eight,seventeen,0.030691458,0.033970516,0.035276946,0.03568803,0.035758696
six hundred fifty eight,eighteen,0.029666137,0.028423455,0.027387429,0.02674806,0.026386756
six hundred fifty eight,nineteen,0.031741444,0.0315435,0.031421088,0.03152065,0.031704683
six hundred fifty eight,twenty,0.03796837,0.03631023,0.035585232,0.035292488,0.03515312
six hundred fifty eight,thirty,0.030703248,0.029036425,0.028904613,0.029080084,0.029304195
six hundred fifty eight,forty,0.03966827,0.04106118,0.04174148,0.041904353,0.041907296
six hundred fifty eight,fifty,0.023843205,0.023833847,0.023572007,0.02342239,0.023350257
six hundred fifty eight,sixty,0.03125378,0.026955565,0.024792118,0.023699349,0.023122178
six hundred fifty eight,seventy,0.02825219,0.026621586,0.025858495,0.025506109,0.025347847
six hundred fifty eight,eighty,0.029926669,0.027676638,0.026195714,0.02529214,0.02476487
six hundred fifty eight,ninety,0.029495215,0.029101467,0.029067539,0.0290379,0.028997516
six hundred fifty eight,hundred,0.03040754,0.033312898,0.035073586,0.035896745,0.036258493
six hundred fifty eight,thousand,0.031254776,0.02973216,0.029065406,0.028809052,0.02870475
six hundred fifty eight,<unk>,0.022863759,0.024423497,0.025244014,0.02557747,0.025658896
six hundred fifty eight,<start>,0.030910343,0.030261751,0.029578596,0.029125791,0.028853364
six hundred fifty eight,<end>,0.03290691,0.032824215,0.0324369,0.032209024,0.032130588
