,,Time_0,Time_1
five,<pad>,0.032132614,0.033562172
five,one,0.031358935,0.033132497
five,two,0.03277641,0.031053148
five,three,0.0320322,0.029536188
five,four,0.03146371,0.030936625
five,five,0.03131725,0.03348326
five,six,0.039808143,0.04101354
five,seven,0.021389706,0.01707486
five,eight,0.027916465,0.026479216
five,nine,0.02383462,0.026179597
five,ten,0.031941693,0.031746108
five,eleven,0.027607508,0.028849786
five,twelve,0.027336992,0.026907574
five,thirteen,0.032247167,0.033078436
five,fourteen,0.031029945,0.029136756
five,fifteen,0.028759992,0.028595263
five,sixteen,0.040919863,0.039658144
five,seventeen,0.029928086,0.035803467
five,eighteen,0.036862053,0.034912664
five,nineteen,0.024906967,0.026526857
five,twenty,0.028486192,0.02778862
five,thirty,0.02594203,0.02751865
five,forty,0.029018685,0.024637366
five,fifty,0.029107943,0.026793957
five,sixty,0.03194127,0.0328511
five,seventy,0.029083872,0.03229279
five,eighty,0.028890664,0.027639972
five,ninety,0.031991806,0.03074467
five,hundred,0.036056004,0.037097298
five,thousand,0.031528417,0.03853843
five,<unk>,0.033636954,0.028772354
five,<start>,0.029178347,0.02803144
five,<end>,0.019567488,0.019627137
fifteen,<pad>,0.031345703,0.03235336
fifteen,one,0.02859343,0.028944544
fifteen,two,0.034048554,0.032972928
fifteen,three,0.03191273,0.029955339
fifteen,four,0.032131314,0.030212097
fifteen,five,0.0313911,0.032024466
fifteen,six,0.03891925,0.043443106
fifteen,seven,0.020992218,0.016551513
fifteen,eight,0.027108932,0.02658817
fifteen,nine,0.023049513,0.023385327
fifteen,ten,0.02638653,0.025877737
fifteen,eleven,0.029844245,0.030624349
fifteen,twelve,0.027852863,0.027432367
fifteen,thirteen,0.03382673,0.03371617
fifteen,fourteen,0.03270169,0.032148015
fifteen,fifteen,0.029255958,0.029703062
fifteen,sixteen,0.037205484,0.03962279
fifteen,seventeen,0.03384779,0.04052571
fifteen,eighteen,0.03893047,0.0361133
fifteen,nineteen,0.02565441,0.026301116
fifteen,twenty,0.028131288,0.02756557
fifteen,thirty,0.028908951,0.029618002
fifteen,forty,0.029381745,0.025194978
fifteen,fifty,0.028093165,0.026362458
fifteen,sixty,0.032109812,0.032043107
fifteen,seventy,0.030306801,0.03331077
fifteen,eighty,0.02753958,0.027259476
fifteen,ninety,0.030255295,0.02853751
fifteen,hundred,0.033162,0.034112323
fifteen,thousand,0.032045104,0.038318723
fifteen,<unk>,0.03779137,0.031089064
fifteen,<start>,0.026253067,0.026406528
fifteen,<end>,0.021022994,0.021685963
