,,Time_0,Time_1
two,<pad>,0.029364629,0.028664622
two,one,0.035511214,0.034667324
two,two,0.036863342,0.033737965
two,three,0.024660178,0.026215922
two,four,0.026267296,0.024130896
two,five,0.03253485,0.035601098
two,six,0.024336152,0.023891201
two,seven,0.031348992,0.029993836
two,eight,0.03187664,0.03337708
two,nine,0.028067444,0.026274938
two,ten,0.026741382,0.025891004
two,eleven,0.031508613,0.034848057
two,twelve,0.030742047,0.03359952
two,thirteen,0.030072445,0.03263072
two,fourteen,0.032672834,0.030134464
two,fifteen,0.03832214,0.03620926
two,sixteen,0.025038185,0.027889047
two,seventeen,0.034078863,0.035664186
two,eighteen,0.032535363,0.031256765
two,nineteen,0.025179883,0.02640205
two,twenty,0.033119682,0.03174234
two,thirty,0.02754706,0.029317796
two,forty,0.033764165,0.032021474
two,fifty,0.029620305,0.030199382
two,sixty,0.031921636,0.033140883
two,seventy,0.03418488,0.030718891
two,eighty,0.026800908,0.030526927
two,ninety,0.025022302,0.020538663
two,hundred,0.031004628,0.032099064
two,thousand,0.02666711,0.022851687
two,<unk>,0.03883814,0.043043617
two,<start>,0.025120806,0.02403165
two,<end>,0.02866589,0.028687762
eight,<pad>,0.028273167,0.026649255
eight,one,0.03318171,0.0318141
eight,two,0.032692656,0.030867958
eight,three,0.022716917,0.02400984
eight,four,0.02753111,0.023512287
eight,five,0.033949405,0.03975285
eight,six,0.028079975,0.027676592
eight,seven,0.027446948,0.026955985
eight,eight,0.03300972,0.03467252
eight,nine,0.025254158,0.024844918
eight,ten,0.028946988,0.026262
eight,eleven,0.031149076,0.03611922
eight,twelve,0.035215423,0.037532654
eight,thirteen,0.03065457,0.033765417
eight,fourteen,0.029930675,0.02910651
eight,fifteen,0.03532782,0.03465165
eight,sixteen,0.026861068,0.028855773
eight,seventeen,0.031525835,0.033557825
eight,eighteen,0.03288885,0.02937441
eight,nineteen,0.024582624,0.02449104
eight,twenty,0.03554403,0.034924835
eight,thirty,0.028384356,0.030454108
eight,forty,0.030678371,0.02878602
eight,fifty,0.029001642,0.029566279
eight,sixty,0.03056019,0.029897364
eight,seventy,0.032454677,0.029665714
eight,eighty,0.027913138,0.030735524
eight,ninety,0.026842574,0.022653196
eight,hundred,0.032448612,0.03355688
eight,thousand,0.026015546,0.022096101
eight,<unk>,0.04586532,0.047883973
eight,<start>,0.026878681,0.025683103
eight,<end>,0.028194139,0.029624177
