,,Time_0,Time_1
seven,<pad>,0.02970913,0.032888796
seven,one,0.027024418,0.028493563
seven,two,0.028583864,0.032750808
seven,three,0.029585522,0.032255866
seven,four,0.02994407,0.03256614
seven,five,0.029947577,0.03355502
seven,six,0.028039524,0.026160533
seven,seven,0.032136623,0.033656824
seven,eight,0.03157206,0.031344194
seven,nine,0.031753536,0.032319672
seven,ten,0.041226212,0.03779469
seven,eleven,0.03827233,0.035871435
seven,twelve,0.02161515,0.022110982
seven,thirteen,0.029708488,0.02867997
seven,fourteen,0.028889526,0.028193384
seven,fifteen,0.025902143,0.028104281
seven,sixteen,0.028333683,0.027160924
seven,seventeen,0.036790133,0.03527529
seven,eighteen,0.032359187,0.029565368
seven,nineteen,0.027081037,0.024224687
seven,twenty,0.030281665,0.029269801
seven,thirty,0.033220075,0.030618604
seven,forty,0.028784217,0.02920437
seven,fifty,0.03219372,0.033628367
seven,sixty,0.03138148,0.029935507
seven,seventy,0.030065933,0.031288356
seven,eighty,0.029002165,0.02819535
seven,ninety,0.027564296,0.026604945
seven,hundred,0.03238428,0.031404298
seven,thousand,0.024663659,0.02608487
seven,<unk>,0.026522309,0.02619036
seven,<start>,0.032253943,0.031730905
seven,<end>,0.033208065,0.032871883
eighteen,<pad>,0.029954618,0.031076543
eighteen,one,0.024625536,0.023094185
eighteen,two,0.028141,0.032928996
eighteen,three,0.02873192,0.03009997
eighteen,four,0.025176797,0.027523294
eighteen,five,0.028460821,0.03183917
eighteen,six,0.028643953,0.026400533
eighteen,seven,0.03607953,0.035398014
eighteen,eight,0.028786074,0.026758125
eighteen,nine,0.033943433,0.036872037
eighteen,ten,0.046414945,0.04052023
eighteen,eleven,0.03497505,0.0327323
eighteen,twelve,0.021576395,0.021949498
eighteen,thirteen,0.027825555,0.027485305
eighteen,fourteen,0.029756956,0.02916824
eighteen,fifteen,0.025655596,0.026385294
eighteen,sixteen,0.028005632,0.03011527
eighteen,seventeen,0.04188996,0.041344643
eighteen,eighteen,0.033282835,0.031664107
eighteen,nineteen,0.028710853,0.02588587
eighteen,twenty,0.02941254,0.029463904
eighteen,thirty,0.030140202,0.030266851
eighteen,forty,0.02921133,0.033583306
eighteen,fifty,0.0315496,0.033431236
eighteen,sixty,0.03728522,0.033923157
eighteen,seventy,0.032827884,0.031415675
eighteen,eighty,0.031685222,0.027809989
eighteen,ninety,0.024310693,0.025966195
eighteen,hundred,0.02718177,0.026235335
eighteen,thousand,0.022170873,0.024202151
eighteen,<unk>,0.026999215,0.027681557
eighteen,<start>,0.034194086,0.03210666
eighteen,<end>,0.032393806,0.03467232
