,,Time_0,Time_1
five,<pad>,0.030083355,0.031394076
five,one,0.03008652,0.02970109
five,two,0.023886751,0.024162237
five,three,0.02840658,0.025115358
five,four,0.026582858,0.02710428
five,five,0.027255878,0.02805276
five,six,0.025680661,0.025674704
five,seven,0.027625684,0.030945014
five,eight,0.021519117,0.023092955
five,nine,0.036471125,0.033333164
five,ten,0.033046223,0.03148734
five,eleven,0.039107602,0.03392784
five,twelve,0.035112802,0.030192602
five,thirteen,0.030498786,0.03140374
five,fourteen,0.028155537,0.029357161
five,fifteen,0.033956483,0.037456334
five,sixteen,0.029685024,0.03277102
five,seventeen,0.037591673,0.03933781
five,eighteen,0.02223581,0.02214194
five,nineteen,0.036752492,0.039316136
five,twenty,0.02349555,0.023640106
five,thirty,0.03236749,0.034512665
five,forty,0.035662614,0.03908152
five,fifty,0.019257102,0.019299831
five,sixty,0.02763824,0.02506573
five,seventy,0.026160786,0.02696981
five,eighty,0.024215639,0.02278984
five,ninety,0.033971224,0.03291953
five,hundred,0.033993725,0.03252407
five,thousand,0.04359423,0.043383032
five,<unk>,0.029169848,0.026470095
five,<start>,0.03110354,0.032645136
five,<end>,0.035628963,0.034730997
eight,<pad>,0.028826037,0.027912607
eight,one,0.029757023,0.028014516
eight,two,0.02505608,0.02511014
eight,three,0.028253892,0.026580589
eight,four,0.024019947,0.024670647
eight,five,0.026505256,0.02615403
eight,six,0.02553437,0.024714826
eight,seven,0.030044567,0.034557592
eight,eight,0.020305619,0.022587243
eight,nine,0.03537105,0.032567307
eight,ten,0.031335205,0.029834518
eight,eleven,0.049039766,0.04431379
eight,twelve,0.033045687,0.029296951
eight,thirteen,0.03101105,0.03215206
eight,fourteen,0.029077707,0.028422955
eight,fifteen,0.033770964,0.038383737
eight,sixteen,0.02922718,0.03209216
eight,seventeen,0.04039885,0.03898124
eight,eighteen,0.023748653,0.024423786
eight,nineteen,0.036168866,0.03909031
eight,twenty,0.023046508,0.023527008
eight,thirty,0.032304864,0.03354051
eight,forty,0.03347203,0.037500706
eight,fifty,0.020876179,0.021304542
eight,sixty,0.027619502,0.02525105
eight,seventy,0.026454993,0.028124657
eight,eighty,0.023014197,0.022565393
eight,ninety,0.03595814,0.03519004
eight,hundred,0.03304261,0.033271056
eight,thousand,0.04018405,0.038222253
eight,<unk>,0.029923161,0.028501092
eight,<start>,0.030447474,0.030540211
eight,<end>,0.033158597,0.032600436
