,,Time_0,Time_1
seven,<pad>,0.03291217,0.034092437
seven,one,0.030649016,0.031489473
seven,two,0.02458129,0.025143208
seven,three,0.026620192,0.025652345
seven,four,0.02738733,0.028076151
seven,five,0.032989025,0.03391968
seven,six,0.0261217,0.027191771
seven,seven,0.024692144,0.025923274
seven,eight,0.02223899,0.024109073
seven,nine,0.032919303,0.03127289
seven,ten,0.029277507,0.030749915
seven,eleven,0.037735492,0.032903805
seven,twelve,0.034571916,0.032059465
seven,thirteen,0.03007466,0.02917984
seven,fourteen,0.02674597,0.028087119
seven,fifteen,0.03166656,0.031607963
seven,sixteen,0.034430813,0.037728373
seven,seventeen,0.03617021,0.039535917
seven,eighteen,0.025057083,0.024749268
seven,nineteen,0.03812985,0.04073088
seven,twenty,0.02801674,0.027606495
seven,thirty,0.032137766,0.030727582
seven,forty,0.035597455,0.036300953
seven,fifty,0.02198553,0.021239905
seven,sixty,0.02804366,0.025475321
seven,seventy,0.028201587,0.02857156
seven,eighty,0.02588266,0.02536076
seven,ninety,0.03609103,0.034082294
seven,hundred,0.032592945,0.031092092
seven,thousand,0.03505208,0.03501882
seven,<unk>,0.028696109,0.026997078
seven,<start>,0.032912493,0.034770887
seven,<end>,0.029818876,0.028553462
eighteen,<pad>,0.032682378,0.031491876
eighteen,one,0.030422235,0.030163242
eighteen,two,0.024399374,0.025365261
eighteen,three,0.029137447,0.02763517
eighteen,four,0.027210617,0.026778886
eighteen,five,0.02755102,0.028957563
eighteen,six,0.024017947,0.023958605
eighteen,seven,0.027899407,0.032768503
eighteen,eight,0.019976962,0.022247458
eighteen,nine,0.036810596,0.033607192
eighteen,ten,0.030808821,0.030684484
eighteen,eleven,0.046289783,0.040643375
eighteen,twelve,0.035947707,0.03186836
eighteen,thirteen,0.029833926,0.030524574
eighteen,fourteen,0.028720435,0.02895957
eighteen,fifteen,0.030080037,0.034711458
eighteen,sixteen,0.02992038,0.03337445
eighteen,seventeen,0.04135413,0.041536726
eighteen,eighteen,0.0215163,0.021786889
eighteen,nineteen,0.03609473,0.03894703
eighteen,twenty,0.026056081,0.025526332
eighteen,thirty,0.03359691,0.035035748
eighteen,forty,0.03411877,0.035640527
eighteen,fifty,0.021593804,0.021181569
eighteen,sixty,0.028943459,0.0267665
eighteen,seventy,0.026378768,0.02924202
eighteen,eighty,0.023349399,0.022493819
eighteen,ninety,0.032528926,0.03153772
eighteen,hundred,0.033237975,0.033049032
eighteen,thousand,0.040107865,0.03726099
eighteen,<unk>,0.028042609,0.02718399
eighteen,<start>,0.030325286,0.029852184
eighteen,<end>,0.031045794,0.029218907
