,,Time_0,Time_1
one,<pad>,-0.35800073,-0.17688908
one,one,5.263057,-0.17642874
one,two,0.17272486,-0.17679588
one,three,-0.27929085,-0.17687067
one,four,1.024082,-0.17658108
one,five,0.21399003,-0.1768032
one,six,-0.30868855,-0.1768761
one,seven,1.2261232,-0.17677584
one,eight,-0.2769434,-0.17688376
one,nine,-0.3459756,-0.17688689
one,ten,-0.35405868,-0.1768873
one,eleven,-0.35117292,-0.17688815
one,twelve,-0.35861698,-0.17688902
one,thirteen,-0.3516722,-0.17688742
one,fourteen,-0.20984228,-0.17686704
one,fifteen,0.116783306,-0.17674987
one,sixteen,-0.3092411,-0.17688797
one,seventeen,-0.35646647,-0.17688663
one,eighteen,-0.35943183,-0.17688881
one,nineteen,-0.20389964,-0.17688395
one,twenty,-0.069407664,-0.17683809
one,thirty,-0.30084237,-0.17684798
one,forty,-0.30436444,-0.17684154
one,fifty,-0.35563803,-0.17687386
one,sixty,-0.35949442,-0.17688194
one,seventy,-0.24239486,-0.17683175
one,eighty,-0.342449,-0.17688552
one,ninety,-0.35965374,-0.17688985
one,hundred,-0.31555778,-0.1749641
one,thousand,-0.33220682,-0.17671739
one,<unk>,-0.36116076,-0.17688861
one,<start>,-0.3507291,-0.17688556
one,<end>,0.1004397,5.6568537
nine,<pad>,-0.2310415,-0.17683747
nine,one,-0.17990953,-0.17670156
nine,two,-0.18171807,-0.17680807
nine,three,-0.00404139,-0.1767669
nine,four,-0.17859088,-0.17671993
nine,five,0.0101495115,-0.17660502
nine,six,-0.027345536,-0.17679755
nine,seven,-0.22094572,-0.17682922
nine,eight,0.117028005,-0.17681274
nine,nine,5.6376486,-0.17668155
nine,ten,-0.23255782,-0.17683564
nine,eleven,-0.23327996,-0.17683518
nine,twelve,-0.23337391,-0.17683725
nine,thirteen,-0.22874872,-0.17683668
nine,fourteen,-0.2130213,-0.1768302
nine,fifteen,-0.2189248,-0.17682186
nine,sixteen,-0.16452576,-0.17683043
nine,seventeen,-0.23306495,-0.17683223
nine,eighteen,-0.23187815,-0.17683586
nine,nineteen,-0.2075378,-0.17683113
nine,twenty,-0.21516097,-0.17683232
nine,thirty,-0.16072078,-0.17668398
nine,forty,-0.20315701,-0.17678124
nine,fifty,-0.22586258,-0.17680103
nine,sixty,-0.1853077,-0.17672905
nine,seventy,-0.1361412,-0.17677943
nine,eighty,-0.13666055,-0.17681833
nine,ninety,-0.23284094,-0.17683822
nine,hundred,-0.22880101,-0.17636602
nine,thousand,-0.21324915,-0.17667152
nine,<unk>,-0.23333067,-0.17683429
nine,<start>,-0.23129727,-0.17683232
nine,<end>,-0.14179094,5.656854
