,,Time_0,Time_1,Time_2,Time_3
three hundred five,<pad>,0.00023125425,5.5562065e-05,0.00086195365,5.9415297e-06
three hundred five,one,0.010218602,0.0005334297,0.0077928333,9.2578906e-05
three hundred five,two,0.043280408,0.00065554323,0.006210486,4.3027983e-05
three hundred five,three,0.8427064,0.0017233448,0.003944511,1.5288399e-05
three hundred five,four,0.03718395,0.0005964752,0.0059269127,2.2417262e-05
three hundred five,five,0.03240133,0.010145549,0.3923176,0.00029164893
three hundred five,six,0.007999054,0.0018718061,0.0047705746,4.7931358e-06
three hundred five,seven,0.0011897371,9.288227e-05,0.0006919357,3.7682044e-06
three hundred five,eight,0.00030989418,3.4345667e-05,0.0004880173,6.391625e-06
three hundred five,nine,0.0005889637,9.5058786e-05,0.00077781884,7.337377e-06
three hundred five,ten,0.00012172363,3.7244874e-05,0.0003985088,2.091539e-06
three hundred five,eleven,0.0002939402,3.182577e-05,0.00037775756,1.8990378e-06
three hundred five,twelve,0.0001941274,1.5441776e-05,0.00013344038,4.0204486e-07
three hundred five,thirteen,0.00030920454,5.281623e-05,0.0004375498,2.7716212e-06
three hundred five,fourteen,0.0014226238,6.637446e-05,0.00025002897,5.1747014e-07
three hundred five,fifteen,0.00042882242,0.00024950205,0.008321422,2.8913533e-05
three hundred five,sixteen,0.001303014,0.00018466385,0.0011593977,7.165117e-06
three hundred five,seventeen,0.00023690022,3.518655e-05,0.00036205188,1.9956674e-06
three hundred five,eighteen,0.00047202033,3.745235e-05,0.00064104947,2.397687e-06
three hundred five,nineteen,0.00048766608,9.603761e-05,0.00044378036,1.4447132e-06
three hundred five,twenty,0.0011734085,0.0018896281,0.31946945,0.00013497465
three hundred five,thirty,0.0073963925,0.0020319312,0.035911467,8.937553e-05
three hundred five,forty,0.00029083612,0.00037864805,0.004283204,1.3390696e-05
three hundred five,fifty,0.00028440266,0.0010291308,0.01259728,2.1362363e-05
three hundred five,sixty,0.00041929437,0.00045916493,0.0051202634,1.5133774e-05
three hundred five,seventy,0.0013442959,0.00032446036,0.0050367652,1.9837422e-05
three hundred five,eighty,0.0014420802,0.00012496434,0.0012424638,3.98549e-06
three hundred five,ninety,0.00032727225,3.1493528e-05,0.00040132226,4.09391e-06
three hundred five,hundred,0.0036671236,0.923798,0.025271809,3.805494e-05
three hundred five,thousand,0.001909954,0.052778497,0.0028207214,8.702235e-07
three hundred five,<unk>,0.00013061828,2.8034334e-05,0.00028418767,2.2059771e-06
three hundred five,<start>,0.00021226829,5.941002e-05,0.0004552824,1.865007e-06
three hundred five,<end>,2.2218375e-05,0.00045601706,0.15079825,0.9991122
three hundred fifty,<pad>,0.00012886449,9.953961e-06,0.00037115978,0.00074006955
three hundred fifty,one,0.0049308133,0.000111410896,0.0029125472,0.013148149
three hundred fifty,two,0.18460916,0.00015342876,0.0017565811,0.003395586
three hundred fifty,three,0.70899785,0.000633964,0.004177801,0.003399228
three hundred fifty,four,0.036671255,0.00015865972,0.005577433,0.010403265
three hundred fifty,five,0.043010786,0.001832849,0.16593422,0.10368027
three hundred fifty,six,0.0050723283,0.0006213521,0.0064877695,0.0014623336
three hundred fifty,seven,0.0008560178,3.543717e-05,0.00067074754,0.0007453265
three hundred fifty,eight,0.00025533646,9.8596065e-06,0.00042891296,0.0009929927
three hundred fifty,nine,0.00029695773,2.0781876e-05,0.0004359514,0.00094012596
three hundred fifty,ten,0.00016117326,1.3513226e-05,0.00039540097,0.0005182114
three hundred fifty,eleven,0.00028408095,1.2822331e-05,0.00043010266,0.0006216153
three hundred fifty,twelve,0.0002379032,7.4831096e-06,0.00019141824,0.00017926849
three hundred fifty,thirteen,0.00026517792,1.5586684e-05,0.00033160913,0.00047372712
three hundred fifty,fourteen,0.0011637785,3.4852048e-05,0.0005131639,0.00020685178
three hundred fifty,fifteen,0.0003747534,6.914402e-05,0.007741044,0.0072979685
three hundred fifty,sixteen,0.0012618662,6.003265e-05,0.0012472006,0.0014224825
three hundred fifty,seventeen,0.00015321495,1.1494302e-05,0.00037012392,0.00038946336
three hundred fifty,eighteen,0.0005142412,1.18534945e-05,0.0005529587,0.0007290007
three hundred fifty,nineteen,0.0007381634,5.658978e-05,0.00090828765,0.0005156417
three hundred fifty,twenty,0.00095089065,0.0006725316,0.5309976,0.02776186
three hundred fifty,thirty,0.0020070756,0.00020218574,0.010529881,0.008594599
three hundred fifty,forty,0.00021982532,0.000114479786,0.004470851,0.0026892417
three hundred fifty,fifty,0.00027424603,0.0008240281,0.09148798,0.036736082
three hundred fifty,sixty,0.0005545179,0.00028236507,0.018014135,0.008786943
three hundred fifty,seventy,0.00080269517,7.0569586e-05,0.0024936937,0.003193476
three hundred fifty,eighty,0.0008868323,2.9635927e-05,0.0009685445,0.0007946252
three hundred fifty,ninety,0.0003815992,2.0298181e-05,0.00048297827,0.00086158334
three hundred fifty,hundred,0.0024695212,0.9750369,0.13138178,0.015551378
three hundred fifty,thousand,0.0011375609,0.018823223,0.0058289533,0.00033629805
three hundred fifty,<unk>,0.00013964475,7.873766e-06,0.00020823702,0.0004476311
three hundred fifty,<start>,0.00018804685,2.8384742e-05,0.00071988156,0.0005257319
three hundred fifty,<end>,3.8900794e-06,6.450573e-06,0.0009810269,0.742459
