,,Time_0,Time_1,Time_2,Time_3
three hundred five,<pad>,0.032508526,0.033037573,0.033002723,0.032501422
three hundred five,one,0.022959266,0.024720643,0.025808388,0.026377803
three hundred five,two,0.030529127,0.032927595,0.03394707,0.03423977
three hundred five,three,0.02072587,0.022448655,0.023769945,0.024768284
three hundred five,four,0.021613106,0.019884989,0.01920441,0.019038055
three hundred five,five,0.028161779,0.026251405,0.025093244,0.024452211
three hundred five,six,0.03252703,0.03571782,0.037948523,0.039440878
three hundred five,seven,0.045216247,0.043640908,0.04206279,0.041060448
three hundred five,eight,0.031516902,0.03152361,0.031349294,0.031084796
three hundred five,nine,0.02787344,0.028938938,0.02949129,0.029780267
three hundred five,ten,0.025167702,0.024260042,0.024079848,0.024127131
three hundred five,eleven,0.031062055,0.027441386,0.026076853,0.025501149
three hundred five,twelve,0.033110056,0.034696788,0.035623904,0.03606953
three hundred five,thirteen,0.025770959,0.023074912,0.021843383,0.021250244
three hundred five,fourteen,0.030280026,0.03250839,0.034260433,0.035294466
three hundred five,fifteen,0.041978676,0.038668405,0.036500607,0.035381645
three hundred five,sixteen,0.027399769,0.029460587,0.03025546,0.03069604
three hundred five,seventeen,0.028460916,0.033518314,0.03546269,0.036376532
three hundred five,eighteen,0.028376611,0.028630085,0.028685868,0.028702669
three hundred five,nineteen,0.02801266,0.028988088,0.030179504,0.03112153
three hundred five,twenty,0.029660517,0.029158665,0.028337965,0.027651556
three hundred five,thirty,0.03287142,0.031392485,0.02992957,0.028792255
three hundred five,forty,0.03239216,0.026127135,0.023318453,0.021983532
three hundred five,fifty,0.03067198,0.03019031,0.030014766,0.030082691
three hundred five,sixty,0.03581964,0.034445107,0.03409142,0.03405811
three hundred five,seventy,0.03245541,0.032352448,0.0324609,0.0326261
three hundred five,eighty,0.030715471,0.0353232,0.03700295,0.03786642
three hundred five,ninety,0.028601708,0.030426247,0.031263936,0.031670295
three hundred five,hundred,0.03234932,0.034065455,0.034698516,0.034933906
three hundred five,thousand,0.032034732,0.0307844,0.030670961,0.030804472
three hundred five,<unk>,0.03303145,0.027750785,0.025501983,0.024320604
three hundred five,<start>,0.027631884,0.027633488,0.027580692,0.027410483
three hundred five,<end>,0.028513612,0.030011075,0.03048166,0.030534782
three hundred fifty,<pad>,0.03306447,0.03351189,0.033412896,0.032912973
three hundred fifty,one,0.022900794,0.024835682,0.025983864,0.026546132
three hundred fifty,two,0.03035527,0.03284028,0.033946436,0.034300916
three hundred fifty,three,0.02091371,0.022845248,0.024258751,0.025293559
three hundred fifty,four,0.020699536,0.019301808,0.018718405,0.018602366
three hundred fifty,five,0.028017456,0.025939576,0.024685105,0.023989122
three hundred fifty,six,0.032740198,0.035717968,0.037853215,0.039314136
three hundred fifty,seven,0.04579747,0.043806434,0.04206925,0.04095958
three hundred fifty,eight,0.031356137,0.031004673,0.030601233,0.030230222
three hundred fifty,nine,0.026858106,0.027763076,0.028270273,0.02855544
three hundred fifty,ten,0.024782494,0.024042629,0.023933787,0.024042387
three hundred fifty,eleven,0.031002156,0.027218202,0.025803762,0.025190609
three hundred fifty,twelve,0.032298386,0.03414022,0.035132155,0.035610177
three hundred fifty,thirteen,0.025550064,0.0229493,0.021790383,0.021235205
three hundred fifty,fourteen,0.029938318,0.032193996,0.033934347,0.03496477
three hundred fifty,fifteen,0.042522695,0.038935035,0.036612254,0.035383623
three hundred fifty,sixteen,0.028502533,0.030776326,0.031594463,0.032003995
three hundred fifty,seventeen,0.029082505,0.034047093,0.035906933,0.036779437
three hundred fifty,eighteen,0.028449396,0.028624233,0.028557012,0.028479015
three hundred fifty,nineteen,0.02892348,0.029781008,0.030968405,0.031885095
three hundred fifty,twenty,0.028853767,0.028480455,0.02776164,0.027146509
three hundred fifty,thirty,0.033177942,0.03140829,0.029830692,0.028652148
three hundred fifty,forty,0.032593768,0.0261623,0.023298904,0.021947699
three hundred fifty,fifty,0.03048861,0.02997652,0.029750949,0.029797893
three hundred fifty,sixty,0.036116857,0.03493917,0.03476713,0.034860514
three hundred fifty,seventy,0.032300927,0.03224084,0.032455325,0.032715797
three hundred fifty,eighty,0.030644497,0.034940805,0.03642757,0.037137922
three hundred fifty,ninety,0.02892182,0.031304356,0.032434553,0.032986797
three hundred fifty,hundred,0.032061856,0.033749703,0.034464467,0.03474392
three hundred fifty,thousand,0.0319129,0.031007482,0.031092336,0.031341925
three hundred fifty,<unk>,0.03217443,0.02724445,0.025208633,0.024148544
three hundred fifty,<start>,0.028271617,0.028041009,0.027837921,0.027578998
three hundred fifty,<end>,0.028725758,0.030229894,0.030637005,0.030662622
