,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,0.02359199,0.023691816,0.024648989,0.025474874
two thousand three,one,0.03551193,0.032104045,0.030880418,0.030385578
two thousand three,two,0.03581116,0.035315793,0.034549717,0.034093466
two thousand three,three,0.030569162,0.029568978,0.028868932,0.028388767
two thousand three,four,0.024999077,0.024894742,0.02498051,0.025056774
two thousand three,five,0.036972824,0.03784679,0.03803028,0.038026165
two thousand three,six,0.029924931,0.030731283,0.030720424,0.030431494
two thousand three,seven,0.036136657,0.030375909,0.02778899,0.026537793
two thousand three,eight,0.028186448,0.030280966,0.03149581,0.032171585
two thousand three,nine,0.025821656,0.026427347,0.026912935,0.027415313
two thousand three,ten,0.024219958,0.022916615,0.022416787,0.02225275
two thousand three,eleven,0.032919224,0.037089605,0.03868152,0.03922854
two thousand three,twelve,0.036710266,0.042082936,0.044303633,0.044973455
two thousand three,thirteen,0.031886823,0.031191649,0.030599305,0.030366814
two thousand three,fourteen,0.032929253,0.035084292,0.036364503,0.037215307
two thousand three,fifteen,0.027060654,0.026302036,0.025530862,0.025042407
two thousand three,sixteen,0.027659733,0.027979696,0.027873976,0.027761871
two thousand three,seventeen,0.025619015,0.026608422,0.027148291,0.027290761
two thousand three,eighteen,0.034331318,0.04051287,0.043372333,0.04493563
two thousand three,nineteen,0.03639278,0.035679217,0.034878388,0.03434689
two thousand three,twenty,0.032015122,0.03217253,0.032245934,0.032153238
two thousand three,thirty,0.028263163,0.028322909,0.027693802,0.027217625
two thousand three,forty,0.030617923,0.028115839,0.026925765,0.026296526
two thousand three,fifty,0.0215889,0.022013051,0.022098752,0.022144336
two thousand three,sixty,0.028747236,0.025965128,0.025034057,0.024692265
two thousand three,seventy,0.028621925,0.026163613,0.025013262,0.024390707
two thousand three,eighty,0.03395548,0.03421005,0.034559865,0.03494459
two thousand three,ninety,0.030334422,0.030626547,0.03090246,0.030985773
two thousand three,hundred,0.029088926,0.0290998,0.029140973,0.029224684
two thousand three,thousand,0.031959996,0.03103563,0.030515488,0.030170724
two thousand three,<unk>,0.026852068,0.023724953,0.022744615,0.022411874
two thousand three,<start>,0.030332588,0.031427894,0.032551445,0.033298172
two thousand three,<end>,0.030367477,0.030437028,0.030527018,0.030673161
two thousand thirty,<pad>,0.023736866,0.0236086,0.02446908,0.025216103
two thousand thirty,one,0.036168605,0.03279223,0.031633664,0.031214261
two thousand thirty,two,0.035953313,0.035438426,0.034731507,0.034303352
two thousand thirty,three,0.030993406,0.030152837,0.029398095,0.028857276
two thousand thirty,four,0.024738623,0.024867538,0.025113076,0.02528175
two thousand thirty,five,0.03678138,0.03663685,0.03635374,0.03613695
two thousand thirty,six,0.029422378,0.030547937,0.030658197,0.03041318
two thousand thirty,seven,0.035963196,0.030422367,0.027974367,0.026833124
two thousand thirty,eight,0.027621409,0.029645417,0.030831262,0.03149908
two thousand thirty,nine,0.025941167,0.026527196,0.026979592,0.027412938
two thousand thirty,ten,0.02439891,0.022981262,0.022464141,0.022298155
two thousand thirty,eleven,0.032705378,0.03713064,0.038966775,0.039710876
two thousand thirty,twelve,0.03712651,0.042332992,0.044421416,0.04498734
two thousand thirty,thirteen,0.031604398,0.031183803,0.030674787,0.03048491
two thousand thirty,fourteen,0.033157814,0.035906456,0.037557337,0.038628317
two thousand thirty,fifteen,0.027612757,0.026673404,0.025826976,0.02530372
two thousand thirty,sixteen,0.027327884,0.027468827,0.02726177,0.027117549
two thousand thirty,seventeen,0.025609015,0.026804952,0.027559947,0.027884683
two thousand thirty,eighteen,0.03410314,0.040061377,0.04284942,0.04436479
two thousand thirty,nineteen,0.0379287,0.03714931,0.036316816,0.035782147
two thousand thirty,twenty,0.032329526,0.032684077,0.032811303,0.032732088
two thousand thirty,thirty,0.028039407,0.02795577,0.027268976,0.026756322
two thousand thirty,forty,0.030563222,0.02810931,0.026896382,0.026248321
two thousand thirty,fifty,0.021335518,0.021921674,0.02208006,0.022130268
two thousand thirty,sixty,0.027990147,0.024955498,0.023949005,0.023581719
two thousand thirty,seventy,0.028253132,0.026036175,0.024992412,0.024418067
two thousand thirty,eighty,0.03291477,0.033214476,0.033495948,0.033793066
two thousand thirty,ninety,0.029525217,0.029883744,0.030249484,0.030427774
two thousand thirty,hundred,0.02954947,0.029678676,0.029693939,0.02973601
two thousand thirty,thousand,0.03207045,0.03124414,0.030711241,0.030305278
two thousand thirty,<unk>,0.027423695,0.02429142,0.023293268,0.02296592
two thousand thirty,<start>,0.030058509,0.03081294,0.03175461,0.032386813
two thousand thirty,<end>,0.03105212,0.030879619,0.030761508,0.030787839
