,,Time_0,Time_1,Time_2,Time_3,Time_4
three hundred seven,<pad>,0.0316161,0.03111364,0.030897396,0.030701526,
three hundred seven,one,0.027737223,0.027649555,0.027927702,0.028150383,
three hundred seven,two,0.029984223,0.030411284,0.029748399,0.02902251,
three hundred seven,three,0.033337247,0.03766788,0.039036125,0.039432842,
three hundred seven,four,0.026325312,0.026159815,0.02610685,0.02618317,
three hundred seven,five,0.041117106,0.04169648,0.041988175,0.04211863,
three hundred seven,six,0.024388043,0.0247096,0.025000151,0.025086313,
three hundred seven,seven,0.026192384,0.029326243,0.03076523,0.03144195,
three hundred seven,eight,0.020331604,0.022040287,0.022973642,0.023449983,
three hundred seven,nine,0.032984126,0.03690905,0.0387505,0.039578464,
three hundred seven,ten,0.030875064,0.030771459,0.02991646,0.029232245,
three hundred seven,eleven,0.025475264,0.025210556,0.02503319,0.02498833,
three hundred seven,twelve,0.03213068,0.03387951,0.03485364,0.035445027,
three hundred seven,thirteen,0.036767267,0.036528323,0.037267037,0.038043007,
three hundred seven,fourteen,0.028644046,0.031115219,0.03208101,0.032503475,
three hundred seven,fifteen,0.030863004,0.030217357,0.02934863,0.028741352,
three hundred seven,sixteen,0.022561664,0.022901434,0.023163145,0.023338448,
three hundred seven,seventeen,0.0374546,0.0388844,0.039297685,0.03949536,
three hundred seven,eighteen,0.032664005,0.02615421,0.023544595,0.022389954,
three hundred seven,nineteen,0.030226938,0.028991962,0.028633127,0.028623339,
three hundred seven,twenty,0.035671584,0.036761157,0.036267668,0.03572319,
three hundred seven,thirty,0.030794062,0.027703598,0.026410362,0.025713103,
three hundred seven,forty,0.032714933,0.030023836,0.029025858,0.028707083,
three hundred seven,fifty,0.036764752,0.041700196,0.045001075,0.047042705,
three hundred seven,sixty,0.026950272,0.029406598,0.03079304,0.031551067,
three hundred seven,seventy,0.034865223,0.031834617,0.03039144,0.029823352,
three hundred seven,eighty,0.022376103,0.02171219,0.021722222,0.021816636,
three hundred seven,ninety,0.030943533,0.02888504,0.028144166,0.02778702,
three hundred seven,hundred,0.028248003,0.025952311,0.024644395,0.023776306,
three hundred seven,thousand,0.030142574,0.026557386,0.025072012,0.024465658,
three hundred seven,<unk>,0.02932762,0.029601445,0.029561501,0.029343395,
three hundred seven,<start>,0.025356706,0.023066128,0.022316612,0.02212752,
three hundred seven,<end>,0.03416859,0.034457088,0.034317113,0.03415667,
three hundred sixty seven,<pad>,0.030931957,0.030341562,0.030074425,0.029872146,0.029722461
three hundred sixty seven,one,0.027846396,0.028330112,0.028817734,0.02911528,0.029270265
three hundred sixty seven,two,0.029813603,0.031096041,0.030764785,0.030174252,0.029658549
three hundred sixty seven,three,0.032005463,0.036850665,0.038565196,0.039154384,0.039277565
three hundred sixty seven,four,0.026713952,0.026477264,0.026474703,0.026599329,0.026777731
three hundred sixty seven,five,0.04226367,0.04294614,0.043376945,0.043594487,0.04368283
three hundred sixty seven,six,0.02584102,0.0253261,0.025185876,0.02503492,0.024916613
three hundred sixty seven,seven,0.026756065,0.02934608,0.030453479,0.030947959,0.031175762
three hundred sixty seven,eight,0.02122891,0.023546167,0.024810515,0.025438001,0.025742827
three hundred sixty seven,nine,0.033128172,0.03726864,0.03926816,0.04015491,0.04050503
three hundred sixty seven,ten,0.029277297,0.028902479,0.027914196,0.02717727,0.02669352
three hundred sixty seven,eleven,0.024896925,0.024514286,0.024247572,0.024148494,0.024119297
three hundred sixty seven,twelve,0.033158407,0.033872437,0.03431089,0.034592398,0.03478584
three hundred sixty seven,thirteen,0.036655888,0.036988202,0.0380259,0.03894935,0.03965393
three hundred sixty seven,fourteen,0.02875717,0.031318743,0.03237047,0.032855574,0.03308709
three hundred sixty seven,fifteen,0.030585838,0.030913793,0.030633304,0.030329317,0.030081695
three hundred sixty seven,sixteen,0.022832196,0.023475692,0.023829192,0.02400849,0.0241357
three hundred sixty seven,seventeen,0.037722338,0.039053623,0.039268415,0.039334506,0.03930815
three hundred sixty seven,eighteen,0.034166828,0.027922584,0.025558474,0.024588358,0.024150819
three hundred sixty seven,nineteen,0.028480873,0.02730981,0.026988193,0.02698293,0.027084239
three hundred sixty seven,twenty,0.035637163,0.03604956,0.035288844,0.034661103,0.03422621
three hundred sixty seven,thirty,0.03032347,0.027030451,0.0257091,0.02500016,0.02459687
three hundred sixty seven,forty,0.031889163,0.028964499,0.02781166,0.02739429,0.027265932
three hundred sixty seven,fifty,0.036912486,0.03991555,0.042151824,0.043688383,0.044717245
three hundred sixty seven,sixty,0.027758135,0.030221973,0.031499125,0.032188088,0.032582987
three hundred sixty seven,seventy,0.035895355,0.03279135,0.031243632,0.03060685,0.030357141
three hundred sixty seven,eighty,0.022048324,0.021803727,0.02204374,0.022278273,0.022460295
three hundred sixty seven,ninety,0.030647917,0.028496092,0.027787695,0.027485598,0.027339628
three hundred sixty seven,hundred,0.02791723,0.025927896,0.0247441,0.023946173,0.023420291
three hundred sixty seven,thousand,0.028777704,0.025420154,0.024049768,0.023462027,0.023216115
three hundred sixty seven,<unk>,0.029449236,0.030335853,0.030616328,0.030569743,0.030475663
three hundred sixty seven,<start>,0.026448095,0.024128128,0.023273647,0.023026507,0.023002809
three hundred sixty seven,<end>,0.033232838,0.033114344,0.032842077,0.032640498,0.032508843
