,,Time_0,Time_1,Time_2
one hundred,<pad>,0.029431123,0.034235105,0.036215566
one hundred,one,0.031788133,0.034751378,0.036381226
one hundred,two,0.03467483,0.030458435,0.028890628
one hundred,three,0.03461188,0.034605928,0.034313284
one hundred,four,0.023641737,0.022282334,0.021673603
one hundred,five,0.029688986,0.02802981,0.027276348
one hundred,six,0.027506055,0.027276872,0.02722744
one hundred,seven,0.029934214,0.025434641,0.023106717
one hundred,eight,0.036808554,0.029799642,0.027154122
one hundred,nine,0.023046039,0.023222465,0.023597904
one hundred,ten,0.026789572,0.031770255,0.035200987
one hundred,eleven,0.02901447,0.027849935,0.026792783
one hundred,twelve,0.02621148,0.029687371,0.031186014
one hundred,thirteen,0.032271195,0.031853795,0.031122793
one hundred,fourteen,0.03526057,0.034110643,0.033345945
one hundred,fifteen,0.030778563,0.030470923,0.030167911
one hundred,sixteen,0.030915277,0.030660592,0.030753829
one hundred,seventeen,0.029388797,0.029092519,0.029055987
one hundred,eighteen,0.030130647,0.030018343,0.030102592
one hundred,nineteen,0.03855891,0.03746963,0.035786834
one hundred,twenty,0.03143337,0.03115763,0.031082952
one hundred,thirty,0.03136519,0.031949952,0.03237916
one hundred,forty,0.02919264,0.0314197,0.033194527
one hundred,fifty,0.02324725,0.023999115,0.024469497
one hundred,sixty,0.023530487,0.023380952,0.023215478
one hundred,seventy,0.033459377,0.035272244,0.035897456
one hundred,eighty,0.034957718,0.034573264,0.03417039
one hundred,ninety,0.03461698,0.03533434,0.035795134
one hundred,hundred,0.02929359,0.031947117,0.033282008
one hundred,thousand,0.0284174,0.026068745,0.024635023
one hundred,<unk>,0.028703623,0.032265075,0.034108333
one hundred,<start>,0.030709522,0.029936017,0.02910401
one hundred,<end>,0.030621948,0.029615365,0.029313622
one thousand,<pad>,0.028293723,0.03174755,0.033207126
one thousand,one,0.030345391,0.03233482,0.033323552
one thousand,two,0.032619156,0.028603096,0.026812915
one thousand,three,0.036195375,0.035513077,0.035103615
one thousand,four,0.024159765,0.02327995,0.022914512
one thousand,five,0.032089826,0.030109702,0.029337678
one thousand,six,0.028299423,0.028600253,0.02881693
one thousand,seven,0.030959805,0.026732244,0.024543494
one thousand,eight,0.040058006,0.03298924,0.030243129
one thousand,nine,0.025553286,0.026428672,0.027145797
one thousand,ten,0.024005344,0.028190536,0.03102154
one thousand,eleven,0.029406006,0.02923727,0.028639048
one thousand,twelve,0.025976146,0.028389351,0.029425915
one thousand,thirteen,0.030461421,0.030695988,0.03009941
one thousand,fourteen,0.032054305,0.031409953,0.030895635
one thousand,fifteen,0.033509206,0.03233564,0.03181926
one thousand,sixteen,0.028489087,0.029110631,0.029446214
one thousand,seventeen,0.02631335,0.026250307,0.026145272
one thousand,eighteen,0.030267509,0.030721279,0.031035054
one thousand,nineteen,0.0346952,0.03248247,0.030749826
one thousand,twenty,0.03186734,0.03244692,0.03253995
one thousand,thirty,0.02980375,0.030300176,0.030664554
one thousand,forty,0.030474653,0.032186322,0.033552468
one thousand,fifty,0.023197897,0.023560911,0.02392252
one thousand,sixty,0.024639273,0.023801185,0.023474766
one thousand,seventy,0.03422976,0.036545653,0.037679818
one thousand,eighty,0.03575427,0.03673084,0.03720528
one thousand,ninety,0.03343524,0.033213608,0.03327471
one thousand,hundred,0.029891467,0.03367619,0.03552377
one thousand,thousand,0.030313399,0.027799703,0.026077827
one thousand,<unk>,0.030366944,0.03369443,0.035420272
one thousand,<start>,0.030379074,0.03012817,0.02946267
one thousand,<end>,0.031895544,0.030753702,0.030475348
