,,Time_0,Time_1,Time_2,Time_3
twenty seven,<pad>,7.757322e-05,5.69266e-05,2.4328074e-05,
twenty seven,one,0.03638056,0.07236298,0.0119646415,
twenty seven,two,0.26696578,0.0045134225,0.0021983227,
twenty seven,three,0.0018055169,0.0007066765,0.00035281474,
twenty seven,four,0.0043375837,0.040270284,0.015451917,
twenty seven,five,0.001662439,0.0014478345,0.0036828727,
twenty seven,six,0.0040071397,0.000994518,0.00010139454,
twenty seven,seven,0.000913974,0.00028076238,0.00019745971,
twenty seven,eight,0.00024639227,0.00013558654,8.961324e-05,
twenty seven,nine,0.00020535746,0.0001577222,7.890675e-05,
twenty seven,ten,0.00014003947,4.0452174e-05,5.833208e-05,
twenty seven,eleven,8.596487e-05,9.165814e-05,3.0287318e-05,
twenty seven,twelve,5.188334e-05,5.185668e-05,5.1721272e-05,
twenty seven,thirteen,7.560754e-05,7.520477e-05,5.6890036e-05,
twenty seven,fourteen,0.0007103231,0.00067745516,0.0002192153,
twenty seven,fifteen,0.00011161311,0.00020000934,0.00047152973,
twenty seven,sixteen,0.00037017665,0.000110882356,0.0002168042,
twenty seven,seventeen,9.6456766e-05,4.488057e-05,4.1391617e-05,
twenty seven,eighteen,5.9961665e-05,5.993806e-05,0.00014769837,
twenty seven,nineteen,0.0006341733,0.0002871453,0.00016154014,
twenty seven,twenty,0.6728505,0.018592678,0.08305816,
twenty seven,thirty,0.001120655,0.001009319,0.000928533,
twenty seven,forty,0.0015882731,0.0020595253,0.0015376696,
twenty seven,fifty,5.4845892e-05,0.00042574925,0.00060540275,
twenty seven,sixty,0.0015617864,0.00076278305,0.00038580512,
twenty seven,seventy,0.00089578645,0.000831908,0.0005296791,
twenty seven,eighty,0.0003898295,0.0001862545,0.00015789832,
twenty seven,ninety,9.985365e-05,0.00014093365,2.9480854e-05,
twenty seven,hundred,0.0017475771,0.8372052,0.00012959285,
twenty seven,thousand,0.0005201537,0.013990241,4.1666797e-05,
twenty seven,<unk>,7.040775e-05,0.000106235406,0.00011880195,
twenty seven,<start>,0.00015566211,0.00010619782,0.00024093893,
twenty seven,<end>,6.1256915e-06,0.0020168792,0.8766385,
two hundred seven,<pad>,8.577315e-06,1.034344e-06,0.00020514285,1.6179787e-06
two hundred seven,one,0.00031923395,8.78362e-06,0.0007557559,0.00011782143
two hundred seven,two,0.9861296,0.00017250804,0.06704676,0.00055417157
two hundred seven,three,0.0010618678,4.627956e-05,0.01033876,4.3950928e-05
two hundred seven,four,0.008954871,0.00011573118,0.013278281,0.00046181245
two hundred seven,five,0.0010879147,9.854394e-05,0.09960205,0.0010441373
two hundred seven,six,0.00081917405,7.2693416e-05,0.002254555,8.553085e-06
two hundred seven,seven,5.4613447e-05,1.2705348e-06,0.00037932364,1.6784821e-05
two hundred seven,eight,2.9571473e-05,5.252397e-06,0.0004614777,1.1502762e-05
two hundred seven,nine,5.5887354e-05,7.0643955e-06,0.00088196894,6.6599046e-06
two hundred seven,ten,4.8683236e-05,1.5130913e-06,0.0003121109,7.514909e-06
two hundred seven,eleven,1.1016644e-05,1.5957961e-06,0.00019785034,2.1084034e-06
two hundred seven,twelve,2.4670759e-05,3.3250744e-06,0.0006949278,8.05313e-06
two hundred seven,thirteen,1.3429771e-05,3.3925835e-06,0.0005797558,5.8982273e-06
two hundred seven,fourteen,1.5585612e-05,5.302242e-06,0.00036523285,8.545568e-06
two hundred seven,fifteen,8.502933e-06,4.359675e-06,0.00094097055,7.114739e-05
two hundred seven,sixteen,2.0422234e-05,3.8078036e-07,0.00029602824,1.1744298e-05
two hundred seven,seventeen,2.2926064e-05,2.2188356e-06,0.00063055503,1.1040829e-05
two hundred seven,eighteen,4.227743e-06,8.961307e-07,0.00042696443,9.178195e-06
two hundred seven,nineteen,4.0693903e-05,3.028953e-06,0.0011356048,3.6434965e-05
two hundred seven,twenty,0.000113360555,2.2322782e-05,0.66254884,3.204293e-05
two hundred seven,thirty,9.358121e-05,1.63477e-05,0.010079105,2.3137796e-05
two hundred seven,forty,5.229074e-05,5.876759e-06,0.0018760196,1.9603485e-05
two hundred seven,fifty,5.0640883e-06,8.64966e-06,0.009263734,0.00027950812
two hundred seven,sixty,0.0002665962,0.00017717284,0.05878204,0.00014259902
two hundred seven,seventy,0.00016585665,3.6538466e-05,0.014983335,0.00036471695
two hundred seven,eighty,0.00020553662,5.834402e-06,0.0010486324,1.8945251e-05
two hundred seven,ninety,1.43839725e-05,3.895868e-06,0.00026175214,4.8367715e-06
two hundred seven,hundred,0.00018807521,0.9874593,0.03609529,9.953601e-05
two hundred seven,thousand,0.00012947663,0.011704838,0.0007339631,4.9461346e-06
two hundred seven,<unk>,2.593744e-05,2.543056e-06,0.00024441042,1.9263614e-05
two hundred seven,<start>,8.3607665e-06,6.2143056e-07,0.00038586542,1.2164282e-05
two hundred seven,<end>,1.4174047e-07,9.1065255e-07,0.0029128387,0.99653995
