,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,0.038208384,0.032876942,0.030289324,0.029058462,
one hundred five,one,0.029782481,0.029159144,0.029211625,0.029314464,
one hundred five,two,0.037926245,0.034766022,0.034006525,0.03381387,
one hundred five,three,0.03439556,0.03431712,0.03452472,0.034650844,
one hundred five,four,0.028927594,0.027947444,0.027515205,0.027312424,
one hundred five,five,0.028749168,0.029069591,0.02973967,0.030301433,
one hundred five,six,0.031305086,0.035922993,0.037998527,0.038938772,
one hundred five,seven,0.030284135,0.030496826,0.03087403,0.031098042,
one hundred five,eight,0.027035547,0.02707899,0.0271428,0.027215231,
one hundred five,nine,0.027162844,0.026770236,0.026129823,0.02571746,
one hundred five,ten,0.026421845,0.030548468,0.032684285,0.033678684,
one hundred five,eleven,0.02546341,0.027017392,0.02818111,0.028960302,
one hundred five,twelve,0.031926457,0.032210503,0.03200895,0.03157425,
one hundred five,thirteen,0.027660951,0.025458092,0.02463401,0.02432932,
one hundred five,fourteen,0.026614118,0.028333204,0.028950697,0.0290408,
one hundred five,fifteen,0.030824976,0.027262565,0.025482552,0.024571223,
one hundred five,sixteen,0.03097533,0.032206103,0.032980476,0.033346534,
one hundred five,seventeen,0.02739336,0.027277585,0.026476495,0.026014997,
one hundred five,eighteen,0.02680946,0.028379504,0.029257484,0.029633183,
one hundred five,nineteen,0.034679275,0.032435905,0.031212231,0.030635742,
one hundred five,twenty,0.03591391,0.033830285,0.032793358,0.032309234,
one hundred five,thirty,0.029760972,0.029582424,0.029780608,0.029913198,
one hundred five,forty,0.030043377,0.030516382,0.030580126,0.030560818,
one hundred five,fifty,0.028864525,0.029710326,0.029984612,0.030079026,
one hundred five,sixty,0.033564463,0.03439076,0.034418896,0.03454373,
one hundred five,seventy,0.031697214,0.03100589,0.030609896,0.030325731,
one hundred five,eighty,0.024873115,0.026694415,0.027511433,0.028011302,
one hundred five,ninety,0.027983602,0.028110657,0.02780538,0.027624425,
one hundred five,hundred,0.025047489,0.023752188,0.023283917,0.023123214,
one hundred five,thousand,0.027372338,0.031739775,0.03408327,0.035288278,
one hundred five,<unk>,0.03609469,0.03722157,0.03743024,0.03724561,
one hundred five,<start>,0.03443585,0.03391645,0.032871664,0.032147855,
one hundred five,<end>,0.031802204,0.029994354,0.029546,0.02962152,
one hundred twenty five,<pad>,0.040526297,0.033748996,0.030524975,0.029003859,0.028280186
one hundred twenty five,one,0.03026919,0.030059788,0.030161567,0.030251563,0.03030128
one hundred twenty five,two,0.038841616,0.03665481,0.03610652,0.035926256,0.035919525
one hundred twenty five,three,0.037316464,0.03610999,0.035853945,0.035766028,0.03571992
one hundred twenty five,four,0.027620817,0.027329683,0.027042698,0.026826307,0.026703244
one hundred twenty five,five,0.02791721,0.029367601,0.030529873,0.031293526,0.031803377
one hundred twenty five,six,0.030105049,0.034152906,0.036039624,0.036967248,0.037398916
one hundred twenty five,seven,0.029420799,0.029783372,0.030444147,0.030864121,0.031116739
one hundred twenty five,eight,0.026760533,0.026935913,0.02711763,0.027258974,0.027350338
one hundred twenty five,nine,0.028444188,0.028640168,0.028090248,0.027621642,0.027310153
one hundred twenty five,ten,0.026573583,0.030949818,0.03305937,0.034025926,0.034426842
one hundred twenty five,eleven,0.02648983,0.027779894,0.028903624,0.02967677,0.030146968
one hundred twenty five,twelve,0.03032313,0.030755015,0.030688,0.0303445,0.030040246
one hundred twenty five,thirteen,0.026242608,0.025359906,0.025121436,0.0251331,0.025204286
one hundred twenty five,fourteen,0.024452632,0.025365232,0.025670847,0.025676718,0.025604727
one hundred twenty five,fifteen,0.03121584,0.026145047,0.023831582,0.022740548,0.022205202
one hundred twenty five,sixteen,0.031774767,0.031998564,0.03231215,0.032397408,0.032399293
one hundred twenty five,seventeen,0.025991391,0.02672331,0.026337886,0.026092911,0.025954265
one hundred twenty five,eighteen,0.026549453,0.027677407,0.028446153,0.028770199,0.028864438
one hundred twenty five,nineteen,0.032679733,0.030740073,0.029545758,0.028958522,0.028652309
one hundred twenty five,twenty,0.036328804,0.032971915,0.031479366,0.030846048,0.030547945
one hundred twenty five,thirty,0.029488461,0.029553523,0.029687839,0.029706566,0.029654585
one hundred twenty five,forty,0.02976989,0.030018738,0.030171076,0.030199723,0.030254342
one hundred twenty five,fifty,0.02997895,0.030437686,0.030629018,0.030714361,0.030738441
one hundred twenty five,sixty,0.034025926,0.03546739,0.03562344,0.035753183,0.0358974
one hundred twenty five,seventy,0.029339757,0.027712664,0.026781932,0.02623188,0.025900893
one hundred twenty five,eighty,0.023399686,0.025090043,0.025813341,0.026252227,0.026550118
one hundred twenty five,ninety,0.029233545,0.029114485,0.028611692,0.028377805,0.028290445
one hundred twenty five,hundred,0.025079573,0.02384812,0.023576904,0.023574842,0.023632726
one hundred twenty five,thousand,0.026613662,0.032389224,0.035420958,0.03691634,0.037649855
one hundred twenty five,<unk>,0.037419558,0.03899749,0.039412074,0.039384622,0.03924432
one hundred twenty five,<start>,0.03767084,0.03770496,0.036924165,0.036312167,0.035926566
one hundred twenty five,<end>,0.032136105,0.030416232,0.030040184,0.030133972,0.03030999
