,,Time_0,Time_1,Time_2,Time_3,Time_4
three hundred seven,<pad>,0.03441927,0.03828539,0.040536113,0.04157672,
three hundred seven,one,0.03161989,0.035252925,0.037095845,0.037822492,
three hundred seven,two,0.021406809,0.021964116,0.021811686,0.021588938,
three hundred seven,three,0.036344573,0.032295544,0.031261135,0.031137753,
three hundred seven,four,0.03984577,0.037517507,0.036756985,0.036423616,
three hundred seven,five,0.028594114,0.033500534,0.035203923,0.035793718,
three hundred seven,six,0.036916718,0.036220137,0.035337847,0.03479966,
three hundred seven,seven,0.030365398,0.03222384,0.033631638,0.03453982,
three hundred seven,eight,0.03522811,0.031882852,0.029947279,0.028931096,
three hundred seven,nine,0.037475616,0.037715454,0.037855383,0.037951596,
three hundred seven,ten,0.0326663,0.030876992,0.030200008,0.030145936,
three hundred seven,eleven,0.020805186,0.02336785,0.024726538,0.025409205,
three hundred seven,twelve,0.030884115,0.028760295,0.027822334,0.027359618,
three hundred seven,thirteen,0.028570011,0.027929556,0.027969934,0.028246708,
three hundred seven,fourteen,0.025387116,0.026398886,0.027284747,0.027896097,
three hundred seven,fifteen,0.036492895,0.0363051,0.03615655,0.03593285,
three hundred seven,sixteen,0.024236394,0.023808481,0.023964064,0.024240272,
three hundred seven,seventeen,0.02723067,0.025879733,0.02483235,0.024210991,
three hundred seven,eighteen,0.02516346,0.023766335,0.022849752,0.02242572,
three hundred seven,nineteen,0.027052863,0.030660894,0.031959902,0.032428533,
three hundred seven,twenty,0.029225191,0.029732823,0.029607395,0.02949578,
three hundred seven,thirty,0.025120528,0.022393767,0.021062516,0.020279419,
three hundred seven,forty,0.038507275,0.033150546,0.030836172,0.029652609,
three hundred seven,fifty,0.024752969,0.026381267,0.026272386,0.026160557,
three hundred seven,sixty,0.034386285,0.040639937,0.04402577,0.045609973,
three hundred seven,seventy,0.03845396,0.037237562,0.03663983,0.036355156,
three hundred seven,eighty,0.023855353,0.026935067,0.028775685,0.029996138,
three hundred seven,ninety,0.026488837,0.025945926,0.02558456,0.025409235,
three hundred seven,hundred,0.036362983,0.034400485,0.03268305,0.031590972,
three hundred seven,thousand,0.025128739,0.026231512,0.026313107,0.026110042,
three hundred seven,<unk>,0.027087916,0.026379677,0.025729522,0.025339395,
three hundred seven,<start>,0.03648276,0.03352033,0.033163346,0.033227786,
three hundred seven,<end>,0.023441983,0.022438599,0.022102611,0.021911643,
three hundred sixty seven,<pad>,0.034476668,0.038189862,0.040418305,0.041465264,0.04193431
three hundred sixty seven,one,0.0308166,0.034414895,0.036469534,0.037409466,0.037839595
three hundred sixty seven,two,0.021068795,0.02139414,0.021151291,0.020886753,0.02067195
three hundred sixty seven,three,0.03445246,0.030595815,0.029639304,0.029572753,0.029752543
three hundred sixty seven,four,0.039609596,0.03736003,0.03650726,0.036060534,0.03579879
three hundred sixty seven,five,0.02866793,0.034168202,0.03617598,0.036916822,0.037198152
three hundred sixty seven,six,0.037097268,0.03594948,0.034683812,0.03390083,0.033439573
three hundred sixty seven,seven,0.02980474,0.031378694,0.032615088,0.033412755,0.03389948
three hundred sixty seven,eight,0.035066,0.03193597,0.029996932,0.028948791,0.028382417
three hundred sixty seven,nine,0.03763522,0.038071122,0.038365908,0.03857102,0.038701613
three hundred sixty seven,ten,0.033352934,0.031728327,0.03113778,0.031110935,0.031272743
three hundred sixty seven,eleven,0.020978345,0.023354562,0.024657803,0.025311394,0.025635239
three hundred sixty seven,twelve,0.03040288,0.02824035,0.027219625,0.02668351,0.026363349
three hundred sixty seven,thirteen,0.029562676,0.029269148,0.029518308,0.029963084,0.03036582
three hundred sixty seven,fourteen,0.02541865,0.02640805,0.027232116,0.027816415,0.02819298
three hundred sixty seven,fifteen,0.03905287,0.038318183,0.037896983,0.037472248,0.03713814
three hundred sixty seven,sixteen,0.02262726,0.022144232,0.022246819,0.022492599,0.02273173
three hundred sixty seven,seventeen,0.025940923,0.024089163,0.02297356,0.02235891,0.022019636
three hundred sixty seven,eighteen,0.024980146,0.023541914,0.022640498,0.022224527,0.022014175
three hundred sixty seven,nineteen,0.028882269,0.032614455,0.033965074,0.034492746,0.034679092
three hundred sixty seven,twenty,0.028564272,0.030009676,0.030353162,0.0304712,0.03051189
three hundred sixty seven,thirty,0.025201702,0.022232275,0.020792667,0.019961368,0.019440958
three hundred sixty seven,forty,0.038243666,0.03263579,0.030261187,0.029086238,0.028499985
three hundred sixty seven,fifty,0.02580287,0.027320666,0.027225824,0.027123548,0.027039154
three hundred sixty seven,sixty,0.035053927,0.04154202,0.044771872,0.046202566,0.046838347
three hundred sixty seven,seventy,0.039439563,0.037827827,0.03698998,0.03657969,0.036396895
three hundred sixty seven,eighty,0.023485195,0.026422052,0.028205706,0.029378053,0.030169664
three hundred sixty seven,ninety,0.026554205,0.026190206,0.026010958,0.025930673,0.025885984
three hundred sixty seven,hundred,0.03608264,0.034317717,0.03266593,0.031596396,0.030887038
three hundred sixty seven,thousand,0.024884827,0.02584101,0.02590176,0.025717996,0.025542993
three hundred sixty seven,<unk>,0.027522016,0.027555846,0.027198324,0.026926411,0.026731284
three hundred sixty seven,<start>,0.035317227,0.03163608,0.031035958,0.031030005,0.031190116
three hundred sixty seven,<end>,0.023953693,0.02330243,0.023074625,0.022924392,0.022834348
