,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,one one one one ten ten three three,0,0.47253568504426974,0.5274643149557302
1,0.png,two hundred six,one one one one ten ten three three,1,0.47253568504426974,0.5274643149557302
2,0.png,two hundred six,one one one one ten ten three three,2,0.47253568504426974,0.5274643149557302
3,0.png,two hundred six,one one one one ten ten three three,3,0.47253568504426974,0.5274643149557302
4,0.png,two hundred six,one one one one ten ten three three,4,0.47253568504426974,0.5274643149557302
5,0.png,two hundred six,one one one one ten ten three three,5,0.47253568504426974,0.5274643149557302
6,0.png,two hundred six,one one one one ten ten three three,6,0.509594901942761,0.4904050980572387
7,0.png,two hundred six,one one one one ten ten three three,7,0.509594901942761,0.4904050980572387
8,1.png,two hundred sixty,one one one one ten ten three three,0,0.4780926469017521,0.5219073530982477
9,1.png,two hundred sixty,one one one one ten ten three three,1,0.4780926469017521,0.5219073530982477
10,1.png,two hundred sixty,one one one one ten ten three three,2,0.4780926469017521,0.5219073530982477
11,1.png,two hundred sixty,one one one one ten ten three three,3,0.4780926469017521,0.5219073530982477
12,1.png,two hundred sixty,one one one one ten ten three three,4,0.4780926469017521,0.5219073530982477
13,1.png,two hundred sixty,one one one one ten ten three three,5,0.4780926469017521,0.5219073530982477
14,1.png,two hundred sixty,one one one one ten ten three three,6,0.5030151988669191,0.4969848011330811
15,1.png,two hundred sixty,one one one one ten ten three three,7,0.5030151988669191,0.4969848011330811
16,10.png,one hundred five,<pad> one one ninety ten ten three three,0,0.4885127364054446,0.511487263594555
17,10.png,one hundred five,<pad> one one ninety ten ten three three,1,0.4896677250992197,0.5103322749007804
18,10.png,one hundred five,<pad> one one ninety ten ten three three,2,0.4896677250992197,0.5103322749007804
19,10.png,one hundred five,<pad> one one ninety ten ten three three,3,0.48964518303929344,0.5103548169607063
20,10.png,one hundred five,<pad> one one ninety ten ten three three,4,0.4885127364054446,0.511487263594555
21,10.png,one hundred five,<pad> one one ninety ten ten three three,5,0.4885127364054446,0.511487263594555
22,10.png,one hundred five,<pad> one one ninety ten ten three three,6,0.5203447038254277,0.47965529617457214
23,10.png,one hundred five,<pad> one one ninety ten ten three three,7,0.5203447038254277,0.47965529617457214
