,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,one sixteen sixteen seventeen six six two,0,0.5417230874667176,0.4582769125332824
1,0.png,seventy eight,one sixteen sixteen seventeen six six two,1,0.5420009435259758,0.4579990564740242
2,0.png,seventy eight,one sixteen sixteen seventeen six six two,2,0.5420009435259758,0.4579990564740242
3,0.png,seventy eight,one sixteen sixteen seventeen six six two,3,0.46145713253425413,0.5385428674657459
4,0.png,seventy eight,one sixteen sixteen seventeen six six two,4,0.5420009435259758,0.4579990564740242
5,0.png,seventy eight,one sixteen sixteen seventeen six six two,5,0.5420009435259758,0.4579990564740242
6,0.png,seventy eight,one sixteen sixteen seventeen six six two,6,0.5038711746345717,0.4961288253654283
7,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,0,0.469663105279703,0.5303368947202969
8,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,1,0.4667924862535634,0.5332075137464364
9,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,2,0.4667924862535634,0.5332075137464364
10,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,3,0.4667924862535634,0.5332075137464364
11,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,4,0.495918505784992,0.504081494215008
12,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,5,0.4667924862535634,0.5332075137464364
13,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,6,0.4667924862535634,0.5332075137464364
14,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,7,0.4667924862535634,0.5332075137464364
15,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,8,0.4667924862535634,0.5332075137464364
16,1.png,eight hundred seven,one sixteen sixteen sixteen thirteen six six six six twelve,9,0.5062963341616317,0.49370366583836844
17,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,0,0.5455223984473355,0.4544776015526644
18,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,1,0.5455223984473355,0.4544776015526644
19,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,2,0.5455223984473355,0.4544776015526644
20,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,3,0.49199435147410947,0.5080056485258904
21,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,4,0.5455223984473355,0.4544776015526644
22,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,5,0.5455223984473355,0.4544776015526644
23,10.png,four hundred,sixteen sixteen sixteen thirteen six six six,6,0.5455223984473355,0.4544776015526644
24,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,0,0.5406132670106363,0.4593867329893639
25,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,1,0.5406132670106363,0.4593867329893639
26,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,2,0.5406132670106363,0.4593867329893639
27,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,3,0.5136838319442939,0.4863161680557061
28,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,4,0.5406132670106363,0.4593867329893639
29,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,5,0.5406132670106363,0.4593867329893639
30,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,6,0.5406132670106363,0.4593867329893639
31,11.png,four thousand,sixteen sixteen sixteen thirteen six six six twelve,7,0.48424967376132433,0.5157503262386754
32,12.png,seventy six,sixteen sixteen sixteen twelve six six two,0,0.5316606664079166,0.46833933359208346
33,12.png,seventy six,sixteen sixteen sixteen twelve six six two,1,0.5316606664079166,0.46833933359208346
34,12.png,seventy six,sixteen sixteen sixteen twelve six six two,2,0.5316606664079166,0.46833933359208346
35,12.png,seventy six,sixteen sixteen sixteen twelve six six two,3,0.46262449717152687,0.5373755028284734
36,12.png,seventy six,sixteen sixteen sixteen twelve six six two,4,0.5316606664079166,0.46833933359208346
37,12.png,seventy six,sixteen sixteen sixteen twelve six six two,5,0.5316606664079166,0.46833933359208346
38,12.png,seventy six,sixteen sixteen sixteen twelve six six two,6,0.50482450375198,0.4951754962480201
39,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,0,0.5215731045078248,0.4784268954921753
40,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,1,0.5215731045078248,0.4784268954921753
41,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,2,0.5215731045078248,0.4784268954921753
42,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,3,0.5215731045078248,0.4784268954921753
43,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,4,0.5023919430694197,0.49760805693058036
44,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,5,0.5215731045078248,0.4784268954921753
45,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,6,0.5215731045078248,0.4784268954921753
46,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,7,0.5215731045078248,0.4784268954921753
47,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,8,0.508516792880306,0.4914832071196938
48,13.png,seven hundred sixty,sixteen sixteen sixteen sixteen twelve six six six two fifteen,9,0.5046397390283947,0.49536026097160546
49,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,0,0.499660504953459,0.5003394950465411
50,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,1,0.4973827581062194,0.5026172418937805
51,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,2,0.4973827581062194,0.5026172418937805
52,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,3,0.5281759973170786,0.4718240026829215
53,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,4,0.5371682610349111,0.4628317389650886
54,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,5,0.5371682610349111,0.4628317389650886
55,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,6,0.46175941717352365,0.5382405828264764
56,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,7,0.46175941717352365,0.5382405828264764
57,14.png,thirty one,eighteen hundred hundred twelve six six two two ten,8,0.499660504953459,0.5003394950465411
58,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,0,0.5056966698814529,0.49430333011854694
59,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,1,0.5056966698814529,0.49430333011854694
60,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,2,0.5056966698814529,0.49430333011854694
61,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,3,0.5056966698814529,0.49430333011854694
62,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,4,0.5056966698814529,0.49430333011854694
63,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,5,0.5056966698814529,0.49430333011854694
64,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,6,0.5056966698814529,0.49430333011854694
65,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,7,0.5056966698814529,0.49430333011854694
66,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,8,0.4858894075479938,0.5141105924520061
67,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,9,0.4916931963987623,0.5083068036012377
68,15.png,three hundred one,sixteen sixteen sixteen sixteen six six six six two fifteen twelve,10,0.49146142807487436,0.5085385719251255
69,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,0,0.5044374686023637,0.4955625313976362
70,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,1,0.5044374686023637,0.4955625313976362
71,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,2,0.5096209559838073,0.4903790440161929
72,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,3,0.4983617627877554,0.5016382372122448
73,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,4,0.5096209559838073,0.4903790440161929
74,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,5,0.5096209559838073,0.4903790440161929
75,16.png,eighty nine,eighteen eighteen sixteen thirteen six six two,6,0.512786763698874,0.48721323630112606
76,17.png,eight hundred nine,sixteen sixteen sixteen sixteen thirteen six six six six twelve twelve,0,0.4942135163259474,0.5057864836740528
77,17.png,eight hundred nine,sixteen sixteen sixteen sixteen thirteen six six six six twelve twelve,1,0.4942135163259474,0.5057864836740528
78,17.png,eight hundred nine,sixteen sixteen sixteen sixteen thirteen six six six six twelve twelve,2,0.4942135163259474,0.5057864836740528
79,17.png,eight hundred nine,sixteen sixteen sixteen sixteen thirteen six six six six twelve twelve,3,0.4942135163259474,0.5057864836740528
80,17.png,eight hundred nine,sixteen sixteen sixteen sixteen thirteen six six six six twelve twelve,4,0.4935651654800624,0.5064348345199378
