,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,0,0.5006146741886403,0.4993853258113597
1,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,1,0.5005875465296604,0.4994124534703396
2,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,2,0.5008432930737573,0.49915670692624275
3,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,3,0.5008432930737573,0.49915670692624275
4,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,4,0.48720670552463013,0.5127932944753696
5,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,5,0.48720670552463013,0.5127932944753696
6,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,6,0.4896307167394578,0.5103692832605423
7,0.png,two hundred six,nineteen twenty forty forty one one eighty eighty,7,0.4896307167394578,0.5103692832605423
8,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,0,0.5024566242327698,0.49754337576723007
9,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,1,0.5034243329550344,0.4965756670449653
10,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,2,0.5034243329550344,0.4965756670449653
11,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,3,0.505696982245803,0.49430301775419727
12,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,4,0.4783623851761452,0.5216376148238546
13,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,5,0.4783623851761452,0.5216376148238546
14,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,6,0.4801738971094912,0.5198261028905089
15,1.png,two hundred sixty,nineteen twenty twenty forty one one eighty eighty,7,0.4801738971094912,0.5198261028905089
16,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,0,0.4754581905575898,0.5245418094424102
17,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,1,0.4783440183910464,0.5216559816089535
18,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,2,0.4783440183910464,0.5216559816089535
19,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,3,0.48080222711835424,0.5191977728816458
20,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,4,0.49015983215721615,0.5098401678427839
21,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,5,0.4945268165395468,0.5054731834604533
22,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,6,0.4945268165395468,0.5054731834604533
23,10.png,one hundred five,seventeen thirty thirty forty two eighty eighty eighty,7,0.4945268165395468,0.5054731834604533
24,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,0,0.4730804189514573,0.5269195810485429
25,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,1,0.47494449274441997,0.5250555072555799
26,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,2,0.47494449274441997,0.5250555072555799
27,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,3,0.47494449274441997,0.5250555072555799
28,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,4,0.47494449274441997,0.5250555072555799
29,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,5,0.48558459498649853,0.514415405013502
30,11.png,one hundred twenty five,seventeen thirty thirty thirty thirty eight hundred,6,0.4851222845586296,0.5148777154413703
31,12.png,three hundred five,thirty thirty thirty thirty one one one,0,0.4991431110373753,0.5008568889626245
32,12.png,three hundred five,thirty thirty thirty thirty one one one,1,0.4991431110373753,0.5008568889626245
33,12.png,three hundred five,thirty thirty thirty thirty one one one,2,0.4991431110373753,0.5008568889626245
34,12.png,three hundred five,thirty thirty thirty thirty one one one,3,0.4991431110373753,0.5008568889626245
35,12.png,three hundred five,thirty thirty thirty thirty one one one,4,0.4983885077795836,0.5016114922204165
36,12.png,three hundred five,thirty thirty thirty thirty one one one,5,0.4983885077795836,0.5016114922204165
37,12.png,three hundred five,thirty thirty thirty thirty one one one,6,0.4983885077795836,0.5016114922204165
38,13.png,three hundred fifty,thirty thirty thirty thirty one one,0,0.4928009183845543,0.5071990816154459
39,13.png,three hundred fifty,thirty thirty thirty thirty one one,1,0.4928009183845543,0.5071990816154459
40,13.png,three hundred fifty,thirty thirty thirty thirty one one,2,0.4928009183845543,0.5071990816154459
41,13.png,three hundred fifty,thirty thirty thirty thirty one one,3,0.4928009183845543,0.5071990816154459
42,13.png,three hundred fifty,thirty thirty thirty thirty one one,4,0.4789231102021853,0.5210768897978147
43,13.png,three hundred fifty,thirty thirty thirty thirty one one,5,0.4789231102021853,0.5210768897978147
44,14.png,forty two,three three three hundred hundred hundred,0,0.46577452340739794,0.5342254765926021
45,14.png,forty two,three three three hundred hundred hundred,1,0.46577452340739794,0.5342254765926021
46,14.png,forty two,three three three hundred hundred hundred,2,0.46577452340739794,0.5342254765926021
47,14.png,forty two,three three three hundred hundred hundred,3,0.4913098005932543,0.5086901994067456
48,14.png,forty two,three three three hundred hundred hundred,4,0.4913098005932543,0.5086901994067456
49,14.png,forty two,three three three hundred hundred hundred,5,0.4913098005932543,0.5086901994067456
50,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,0,0.46991061559674285,0.5300893844032573
51,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,1,0.4688946992207661,0.5311053007792339
52,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,2,0.4688946992207661,0.5311053007792339
53,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,3,0.46900079378782455,0.5309992062121754
54,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,4,0.47282744471397425,0.5271725552860256
55,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,5,0.4757908944433382,0.5242091055566619
56,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,6,0.4757908944433382,0.5242091055566619
57,15.png,four hundred two,seventeen two two <pad> hundred eighty eighty eighty,7,0.4757908944433382,0.5242091055566619
58,16.png,five,eighty thirty forty forty,0,0.5167294856172481,0.4832705143827519
59,16.png,five,eighty thirty forty forty,1,0.5201367775967561,0.47986322240324386
60,16.png,five,eighty thirty forty forty,2,0.4853674134493534,0.5146325865506467
61,16.png,five,eighty thirty forty forty,3,0.4853674134493534,0.5146325865506467
62,17.png,fifteen,eighty thirty three forty,0,0.44983396378448876,0.5501660362155115
63,17.png,fifteen,eighty thirty three forty,1,0.4629188651625775,0.5370811348374223
64,17.png,fifteen,eighty thirty three forty,2,0.47346881494958065,0.5265311850504193
65,17.png,fifteen,eighty thirty three forty,3,0.4783786216900065,0.5216213783099934
66,18.png,eleven,three three hundred,0,0.5028036576756855,0.4971963423243145
67,18.png,eleven,three three hundred,1,0.5028036576756855,0.4971963423243145
68,18.png,eleven,three three hundred,2,0.5021455136545399,0.49785448634546037
69,19.png,twenty four,three three three hundred hundred hundred,0,0.5369239254761401,0.4630760745238598
70,19.png,twenty four,three three three hundred hundred hundred,1,0.5369239254761401,0.4630760745238598
71,19.png,twenty four,three three three hundred hundred hundred,2,0.5369239254761401,0.4630760745238598
72,19.png,twenty four,three three three hundred hundred hundred,3,0.5111028907595851,0.4888971092404149
73,19.png,twenty four,three three three hundred hundred hundred,4,0.5111028907595851,0.4888971092404149
74,19.png,twenty four,three three three hundred hundred hundred,5,0.5111028907595851,0.4888971092404149
75,2.png,one hundred,nineteen two two one eighty eighty,0,0.4780177083791976,0.5219822916208026
