,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,0,0.5061003546732645,0.4938996453267356
1,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,1,0.5001757041125118,0.49982429588748817
2,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,2,0.5061003546732645,0.4938996453267356
3,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,3,0.48209393175447646,0.5179060682455239
4,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,4,0.48209393175447646,0.5179060682455239
5,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,5,0.48209393175447646,0.5179060682455239
6,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,6,0.5370308796331997,0.46296912036680016
7,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,7,0.5370308796331997,0.46296912036680016
8,0.png,seventy eight,sixteen thirty six fourteen fourteen fourteen two two two,8,0.5370308796331997,0.46296912036680016
9,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,0,0.48891987205272713,0.5110801279472728
10,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,1,0.4968808987751549,0.5031191012248453
11,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,2,0.4968808987751549,0.5031191012248453
12,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,3,0.4968808987751549,0.5031191012248453
13,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,4,0.507105621479373,0.4928943785206268
14,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,5,0.507105621479373,0.4928943785206268
15,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,6,0.507105621479373,0.4928943785206268
16,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,7,0.507105621479373,0.4928943785206268
17,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,8,0.48678294513982784,0.5132170548601722
18,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,9,0.48678294513982784,0.5132170548601722
19,1.png,eight hundred seven,sixteen four four four fourteen fourteen fourteen fourteen two two two,10,0.48678294513982784,0.5132170548601722
20,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,0,0.5435304561531409,0.4564695438468589
21,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,1,0.5350185465242224,0.46498145347577763
22,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,2,0.5350185465242224,0.46498145347577763
23,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,3,0.4870207290706036,0.5129792709293963
24,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,4,0.4870207290706036,0.5129792709293963
25,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,5,0.4870207290706036,0.5129792709293963
26,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,6,0.4942047081194455,0.5057952918805546
27,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,7,0.48731692687586214,0.5126830731241376
28,10.png,four hundred,sixteen four four fourteen fourteen fourteen fifteen two two,8,0.48731692687586214,0.5126830731241376
29,11.png,four thousand,sixteen four four fourteen fourteen fourteen one two two,0,0.5393394467039879,0.46066055329601197
30,11.png,four thousand,sixteen four four fourteen fourteen fourteen one two two,1,0.5333803327915032,0.46661966720849685
31,11.png,four thousand,sixteen four four fourteen fourteen fourteen one two two,2,0.5333803327915032,0.46661966720849685
32,11.png,four thousand,sixteen four four fourteen fourteen fourteen one two two,3,0.49849063137389654,0.5015093686261035
