,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,0,0.4589535911862537,0.5410464088137463
1,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,1,0.4697303069363344,0.5302696930636657
2,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,2,0.4697303069363344,0.5302696930636657
3,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,3,0.5398663774214523,0.4601336225785476
4,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,4,0.5317276819053228,0.46827231809467706
5,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,5,0.5317276819053228,0.46827231809467706
6,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,6,0.5245187645613257,0.4754812354386742
7,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,7,0.5248456510327856,0.4751543489672147
8,0.png,seventy eight,five thirty thirty fourteen ninety ninety seven one one,8,0.5248456510327856,0.4751543489672147
9,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,0,0.4935077957408479,0.5064922042591524
10,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,1,0.5163022048831328,0.48369779511686706
11,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,2,0.5163022048831328,0.48369779511686706
12,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,3,0.5163022048831328,0.48369779511686706
13,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,4,0.5009031890844031,0.49909681091559704
14,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,5,0.5022680903090628,0.4977319096909373
15,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,6,0.5019823076760279,0.4980176923239721
16,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,7,0.5019823076760279,0.4980176923239721
17,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,8,0.4924288278294497,0.5075711721705505
18,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,9,0.4924288278294497,0.5075711721705505
19,1.png,eight hundred seven,five fifteen fifteen fifteen fourteen fifty ninety ninety one one one,10,0.4924288278294497,0.5075711721705505
20,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,0,0.5275217526423626,0.47247824735763755
21,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,1,0.5275217526423626,0.47247824735763755
22,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,2,0.49393585972767723,0.5060641402723228
23,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,3,0.5174790202389703,0.48252097976102953
24,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,4,0.49571573922322276,0.5042842607767771
25,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,5,0.49571573922322276,0.5042842607767771
26,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,6,0.5219100511516301,0.4780899488483698
27,10.png,four hundred,five five thirty fourteen fifty fifty seven seven,7,0.5219100511516301,0.4780899488483698
28,11.png,four thousand,five thirty thirty fourteen fifty fifty seven seven one,0,0.5049038826665038,0.4950961173334963
29,11.png,four thousand,five thirty thirty fourteen fifty fifty seven seven one,1,0.5002189582782615,0.49978104172173854
30,11.png,four thousand,five thirty thirty fourteen fifty fifty seven seven one,2,0.5002189582782615,0.49978104172173854
31,11.png,four thousand,five thirty thirty fourteen fifty fifty seven seven one,3,0.4941696027160188,0.5058303972839812
32,11.png,four thousand,five thirty thirty fourteen fifty fifty seven seven one,4,0.4891716660994696,0.5108283339005304
