,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,0,0.5095381632496002,0.4904618367503997
1,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,1,0.5095381632496002,0.4904618367503997
2,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,2,0.5163337388475464,0.48366626115245337
3,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,3,0.5163337388475464,0.48366626115245337
4,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,4,0.5113858979188578,0.4886141020811423
5,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,5,0.5107793662304191,0.4892206337695808
6,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,6,0.5107793662304191,0.4892206337695808
7,0.png,two hundred six,seventeen seventeen two two thirty twenty twenty twenty,7,0.5107793662304191,0.4892206337695808
8,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,0,0.5019727937513137,0.4980272062486864
9,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,1,0.5019727937513137,0.4980272062486864
10,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,2,0.5079961878388023,0.4920038121611975
11,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,3,0.5079961878388023,0.4920038121611975
12,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,4,0.4991876583869085,0.5008123416130915
13,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,5,0.49884638174686685,0.5011536182531332
14,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,6,0.49884638174686685,0.5011536182531332
15,1.png,two hundred sixty,seventeen seventeen two two thirty twenty twenty twenty,7,0.49884638174686685,0.5011536182531332
16,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,0,0.5037692716119444,0.49623072838805576
17,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,1,0.5037692716119444,0.49623072838805576
18,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,2,0.5072253627578612,0.4927746372421389
19,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,3,0.5072463138263298,0.4927536861736702
20,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,4,0.5072463138263298,0.4927536861736702
21,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,5,0.5072463138263298,0.4927536861736702
22,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,6,0.5072463138263298,0.4927536861736702
23,10.png,one hundred five,seventeen seventeen six eighteen eight eighteen eighteen twenty,7,0.5021299147960597,0.49787008520394016
24,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,0,0.5039047964918479,0.49609520350815217
25,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,1,0.5039047964918479,0.49609520350815217
26,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,2,0.5039047964918479,0.49609520350815217
27,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,3,0.5039047964918479,0.49609520350815217
28,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,4,0.5085831647795472,0.4914168352204526
29,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,5,0.5123283886519912,0.4876716113480089
30,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,6,0.5069004831167632,0.49309951688323705
31,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,7,0.5069004831167632,0.49309951688323705
32,11.png,one hundred twenty five,seventeen seventeen seventeen seventeen fifty eight eighteen eighteen eighteen eighteen,8,0.5069004831167632,0.49309951688323705
