,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,0,0.5129940888296747,0.4870059111703253
1,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,1,0.5129940888296747,0.4870059111703253
2,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,2,0.5129940888296747,0.4870059111703253
3,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,3,0.5129940888296747,0.4870059111703253
4,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,4,0.5232115510591351,0.4767884489408647
5,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,5,0.5232115510591351,0.4767884489408647
6,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,6,0.5232115510591351,0.4767884489408647
7,0.png,two hundred six,ninety ninety ninety ninety seven seven seven seven,7,0.5232115510591351,0.4767884489408647
8,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,0,0.5189869554475315,0.48101304455246835
9,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,1,0.5189869554475315,0.48101304455246835
10,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,2,0.5189869554475315,0.48101304455246835
11,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,3,0.5189869554475315,0.48101304455246835
12,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,4,0.5103519758874339,0.4896480241125663
13,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,5,0.5103519758874339,0.4896480241125663
14,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,6,0.5103519758874339,0.4896480241125663
15,1.png,two hundred sixty,ninety ninety ninety ninety seven seven seven seven,7,0.5103519758874339,0.4896480241125663
16,10.png,one hundred five,ninety ninety ninety three seven six six six,0,0.4865023164704171,0.5134976835295829
17,10.png,one hundred five,ninety ninety ninety three seven six six six,1,0.4865023164704171,0.5134976835295829
18,10.png,one hundred five,ninety ninety ninety three seven six six six,2,0.4865023164704171,0.5134976835295829
19,10.png,one hundred five,ninety ninety ninety three seven six six six,3,0.4850546099714835,0.5149453900285166
20,10.png,one hundred five,ninety ninety ninety three seven six six six,4,0.5210641012794525,0.47893589872054765
21,10.png,one hundred five,ninety ninety ninety three seven six six six,5,0.5164718923959782,0.48352810760402193
22,10.png,one hundred five,ninety ninety ninety three seven six six six,6,0.5164718923959782,0.48352810760402193
23,10.png,one hundred five,ninety ninety ninety three seven six six six,7,0.5164718923959782,0.48352810760402193
24,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,0,0.4960631907680956,0.5039368092319044
25,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,1,0.4960631907680956,0.5039368092319044
26,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,2,0.49394865580959363,0.5060513441904063
27,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,3,0.49394865580959363,0.5060513441904063
28,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,4,0.49394865580959363,0.5060513441904063
29,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,5,0.5316165383917342,0.4683834616082659
30,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,6,0.5245108695932087,0.4754891304067914
31,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,7,0.5245108695932087,0.4754891304067914
32,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,8,0.5245108695932087,0.4754891304067914
33,11.png,one hundred twenty five,ninety ninety three three three seven six six six six,9,0.5245108695932087,0.4754891304067914
34,12.png,three hundred five,ninety ninety ninety ninety seven six six six,0,0.5021262719125015,0.4978737280874984
35,12.png,three hundred five,ninety ninety ninety ninety seven six six six,1,0.5021262719125015,0.4978737280874984
36,12.png,three hundred five,ninety ninety ninety ninety seven six six six,2,0.5021262719125015,0.4978737280874984
37,12.png,three hundred five,ninety ninety ninety ninety seven six six six,3,0.5021262719125015,0.4978737280874984
38,12.png,three hundred five,ninety ninety ninety ninety seven six six six,4,0.5073578752487883,0.4926421247512118
39,12.png,three hundred five,ninety ninety ninety ninety seven six six six,5,0.5068382733377121,0.49316172666228814
40,12.png,three hundred five,ninety ninety ninety ninety seven six six six,6,0.5068382733377121,0.49316172666228814
41,12.png,three hundred five,ninety ninety ninety ninety seven six six six,7,0.5068382733377121,0.49316172666228814
42,13.png,three hundred fifty,ninety ninety ninety ninety seven six six six,0,0.5312155071373273,0.4687844928626727
