,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,0,0.4927689103876708,0.5072310896123292
1,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,1,0.49804836053378676,0.5019516394662131
2,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,2,0.49804836053378676,0.5019516394662131
3,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,3,0.46803173718301283,0.5319682628169871
4,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,4,0.4689315164636207,0.5310684835363793
5,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,5,0.4689315164636207,0.5310684835363793
6,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,6,0.541118853164557,0.458881146835443
7,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,7,0.541118853164557,0.458881146835443
8,0.png,seventy eight,nine two two ninety sixteen sixteen sixty sixty sixty,8,0.541118853164557,0.458881146835443
9,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,0,0.5193741685364218,0.48062583146357823
10,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,1,0.5055296160479572,0.49447038395204285
11,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,2,0.5055296160479572,0.49447038395204285
12,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,3,0.5055296160479572,0.49447038395204285
13,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,4,0.5241129306533547,0.47588706934664554
14,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,5,0.5241129306533547,0.47588706934664554
15,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,6,0.5241129306533547,0.47588706934664554
16,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,7,0.47706567995316645,0.5229343200468337
17,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,8,0.47706567995316645,0.5229343200468337
18,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,9,0.47706567995316645,0.5229343200468337
19,1.png,eight hundred seven,nine two two two sixteen sixteen sixteen sixty sixty sixty sixty,10,0.47706567995316645,0.5229343200468337
20,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,0,0.46044468035783576,0.5395553196421643
21,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,1,0.4576043102005921,0.5423956897994079
22,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,2,0.4576043102005921,0.5423956897994079
23,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,3,0.49904278224735726,0.5009572177526427
24,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,4,0.49904278224735726,0.5009572177526427
25,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,5,0.49904278224735726,0.5009572177526427
26,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,6,0.5187228721769765,0.4812771278230235
27,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,7,0.5187228721769765,0.4812771278230235
28,10.png,four hundred,nine two two sixteen sixteen sixteen sixty sixty sixty,8,0.5187228721769765,0.4812771278230235
29,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,0,0.4651086077797732,0.5348913922202267
30,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,1,0.4694441772666831,0.5305558227333167
31,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,2,0.482898147836224,0.517101852163776
32,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,3,0.482898147836224,0.517101852163776
33,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,4,0.482898147836224,0.517101852163776
34,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,5,0.5141736358813339,0.48582636411866637
35,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,6,0.5141736358813339,0.48582636411866637
36,11.png,four thousand,nine seven sixteen sixteen sixteen sixty sixty sixty,7,0.5141736358813339,0.48582636411866637
37,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,0,0.4965367203474443,0.5034632796525558
38,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,1,0.48601664754841645,0.5139833524515836
39,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,2,0.48601664754841645,0.5139833524515836
40,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,3,0.5000952803666681,0.4999047196333317
41,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,4,0.5052093251868318,0.4947906748131683
42,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,5,0.5052093251868318,0.4947906748131683
43,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,6,0.5515641006111739,0.4484358993888262
44,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,7,0.5515641006111739,0.4484358993888262
45,12.png,seventy six,nine two two ninety sixteen sixteen sixty sixty sixty,8,0.5515641006111739,0.4484358993888262
46,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,0,0.5016557844154066,0.4983442155845935
47,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,1,0.4926914340262442,0.5073085659737558
48,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,2,0.49450276194581355,0.5054972380541864
49,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,3,0.49450276194581355,0.5054972380541864
50,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,4,0.49450276194581355,0.5054972380541864
51,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,5,0.5357602809936802,0.4642397190063195
52,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,6,0.5357602809936802,0.4642397190063195
53,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,7,0.5357602809936802,0.4642397190063195
54,13.png,seven hundred sixty,nine two sixteen sixteen sixteen sixty sixty sixty sixty,8,0.5357602809936802,0.4642397190063195
55,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,0,0.5159632775068127,0.4840367224931871
56,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,1,0.48138403737756597,0.518615962622434
57,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,2,0.48138403737756597,0.518615962622434
58,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,3,0.5159632775068127,0.4840367224931871
59,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,4,0.5133216203148316,0.4866783796851684
60,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,5,0.46776914896905025,0.5322308510309496
61,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,6,0.47677076872721785,0.5232292312727824
62,14.png,thirty one,nine two two nine sixteen thousand sixty sixty,7,0.47677076872721785,0.5232292312727824
63,15.png,three hundred one,nine two two fourteen <unk> sixteen sixteen sixteen thousand sixty sixty sixty,0,0.5138186815770791,0.48618131842292095
64,15.png,three hundred one,nine two two fourteen <unk> sixteen sixteen sixteen thousand sixty sixty sixty,1,0.5124013102057713,0.4875986897942286
