,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,0,0.47201881573359356,0.5279811842664062
1,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,1,0.47201881573359356,0.5279811842664062
2,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,2,0.4781250222826145,0.5218749777173856
3,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,3,0.5028867273768933,0.4971132726231066
4,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,4,0.5028867273768933,0.4971132726231066
5,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,5,0.5028867273768933,0.4971132726231066
6,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,6,0.4728048582948575,0.5271951417051427
7,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,7,0.4545358069032864,0.5454641930967137
8,0.png,seventy eight,five five nine thirteen thirteen thirteen <pad> eighty eighty,8,0.4545358069032864,0.5454641930967137
9,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,0,0.5147236509344809,0.48527634906551914
10,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,1,0.5147236509344809,0.48527634906551914
11,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,2,0.5115694930914116,0.48843050690858825
12,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,3,0.5115694930914116,0.48843050690858825
13,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,4,0.5070817405754758,0.4929182594245241
14,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,5,0.5070817405754758,0.4929182594245241
15,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,6,0.5070817405754758,0.4929182594245241
16,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,7,0.5070817405754758,0.4929182594245241
17,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,8,0.5055079757188597,0.4944920242811404
18,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,9,0.5055079757188597,0.4944920242811404
19,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,10,0.5055079757188597,0.4944920242811404
20,1.png,eight hundred seven,five five thirty thirty thirteen thirteen thirteen thirteen eighty eighty eighty eighty,11,0.5055079757188597,0.4944920242811404
21,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,0,0.5054375030481443,0.49456249695185583
22,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,1,0.5054375030481443,0.49456249695185583
23,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,2,0.5054375030481443,0.49456249695185583
24,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,3,0.5703453935643729,0.4296546064356273
25,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,4,0.5703453935643729,0.4296546064356273
26,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,5,0.5703453935643729,0.4296546064356273
27,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,6,0.49127540607384124,0.5087245939261588
28,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,7,0.49127540607384124,0.5087245939261588
29,10.png,four hundred,five five five thirteen thirteen thirteen eighty eighty eighty,8,0.49127540607384124,0.5087245939261588
30,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,0,0.5036182764040003,0.4963817235959997
31,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,1,0.5036182764040003,0.4963817235959997
32,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,2,0.4998056704749811,0.5001943295250189
33,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,3,0.4998056704749811,0.5001943295250189
34,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,4,0.4998056704749811,0.5001943295250189
35,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,5,0.5294754787617482,0.4705245212382518
36,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,6,0.5001539099013348,0.49984609009866543
37,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,7,0.48892267563377156,0.5110773243662283
38,11.png,four thousand,five five thirty thirty thirty two <pad> seventy seventy,8,0.48892267563377156,0.5110773243662283
39,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,0,0.46983930729166967,0.5301606927083303
40,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,1,0.46983930729166967,0.5301606927083303
41,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,2,0.483711442088367,0.5162885579116331
42,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,3,0.566816814712986,0.4331831852870139
43,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,4,0.566816814712986,0.4331831852870139
44,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,5,0.566816814712986,0.4331831852870139
45,12.png,seventy six,five five nine thirteen thirteen thirteen <pad>,6,0.45576245975643404,0.5442375402435662
46,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,0,0.49094545245667026,0.5090545475433297
47,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,1,0.49094545245667026,0.5090545475433297
48,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,2,0.49565660230777087,0.5043433976922291
49,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,3,0.49565660230777087,0.5043433976922291
50,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,4,0.5329014419739528,0.46709855802604733
51,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,5,0.5329014419739528,0.46709855802604733
52,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,6,0.5329014419739528,0.46709855802604733
53,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,7,0.5329014419739528,0.46709855802604733
54,13.png,seven hundred sixty,five five nine nine thirteen thirteen thirteen thirteen <pad>,8,0.4899876198987424,0.5100123801012578
55,14.png,thirty one,five five five thirteen seven seven <pad>,0,0.5277805133817961,0.4722194866182039
56,14.png,thirty one,five five five thirteen seven seven <pad>,1,0.5277805133817961,0.4722194866182039
57,14.png,thirty one,five five five thirteen seven seven <pad>,2,0.5277805133817961,0.4722194866182039
58,14.png,thirty one,five five five thirteen seven seven <pad>,3,0.4664700869882922,0.5335299130117077
59,14.png,thirty one,five five five thirteen seven seven <pad>,4,0.4712081284780572,0.5287918715219427
60,14.png,thirty one,five five five thirteen seven seven <pad>,5,0.4712081284780572,0.5287918715219427
61,14.png,thirty one,five five five thirteen seven seven <pad>,6,0.5125234083405035,0.48747659165949664
62,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,0,0.5143003436403576,0.48569965635964235
63,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,1,0.5143003436403576,0.48569965635964235
64,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,2,0.5143003436403576,0.48569965635964235
65,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,3,0.5086780901872476,0.4913219098127525
66,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,4,0.5115623336161785,0.4884376663838216
67,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,5,0.5115623336161785,0.4884376663838216
68,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,6,0.5119225463558666,0.4880774536441332
69,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,7,0.5119225463558666,0.4880774536441332
70,15.png,three hundred one,five five five fourteen thirteen thirteen <pad> <pad> eighty,8,0.5023486141684222,0.49765138583157775
71,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,0,0.50130466557837,0.4986953344216302
72,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,1,0.50130466557837,0.4986953344216302
73,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,2,0.5059030673301999,0.4940969326698001
74,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,3,0.5444895633709897,0.4555104366290101
75,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,4,0.5444895633709897,0.4555104366290101
76,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,5,0.5444895633709897,0.4555104366290101
77,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,6,0.4880822008343573,0.5119177991656427
78,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,7,0.4880822008343573,0.5119177991656427
79,16.png,eighty nine,five five nine thirteen thirteen thirteen eighty eighty eighty,8,0.4880822008343573,0.5119177991656427
80,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,0,0.4910179538877434,0.5089820461122566
81,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,1,0.4910179538877434,0.5089820461122566
82,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,2,0.49527515365187086,0.504724846348129
83,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,3,0.49527515365187086,0.504724846348129
84,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,4,0.5209002758065899,0.4790997241934101
85,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,5,0.5209002758065899,0.4790997241934101
86,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,6,0.518345190692768,0.4816548093072321
87,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,7,0.518345190692768,0.4816548093072321
88,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,8,0.4962168520663324,0.5037831479336675
89,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,9,0.4962168520663324,0.5037831479336675
90,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,10,0.4962168520663324,0.5037831479336675
91,17.png,eight hundred nine,five five thirty thirty thirteen thirteen two two eighty eighty eighty eighty,11,0.4962168520663324,0.5037831479336675
92,18.png,three hundred seven,five five five nine thirteen thirteen thirteen <pad> <pad>,0,0.519974423124105,0.48002557687589514
93,18.png,three hundred seven,five five five nine thirteen thirteen thirteen <pad> <pad>,1,0.519974423124105,0.48002557687589514
94,18.png,three hundred seven,five five five nine thirteen thirteen thirteen <pad> <pad>,2,0.519974423124105,0.48002557687589514
95,18.png,three hundred seven,five five five nine thirteen thirteen thirteen <pad> <pad>,3,0.5113483663746482,0.4886516336253516
