,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,0,0.49874312463396764,0.5012568753660325
1,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,1,0.49874312463396764,0.5012568753660325
2,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,2,0.49508933880819267,0.5049106611918074
3,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,3,0.49508933880819267,0.5049106611918074
4,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,4,0.5007144763927489,0.49928552360725126
5,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,5,0.49896399105679273,0.5010360089432075
6,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,6,0.4964451239391152,0.5035548760608849
7,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,7,0.4964451239391152,0.5035548760608849
8,0.png,two hundred six,fifty fifty hundred hundred fifteen four two two two,8,0.4964451239391152,0.5035548760608849
9,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,0,0.49883126383838855,0.5011687361616113
10,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,1,0.49883126383838855,0.5011687361616113
11,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,2,0.4964682736913788,0.5035317263086211
12,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,3,0.4964682736913788,0.5035317263086211
13,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,4,0.4939049730616368,0.5060950269383635
14,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,5,0.5044683956647782,0.49553160433522186
15,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,6,0.5044683956647782,0.49553160433522186
16,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,7,0.5044683956647782,0.49553160433522186
17,1.png,two hundred sixty,fifty fifty hundred hundred fifteen four four four four,8,0.5044683956647782,0.49553160433522186
18,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,0,0.5072515474620084,0.49274845253799193
19,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,1,0.5072515474620084,0.49274845253799193
20,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,2,0.5099769874512737,0.4900230125487264
21,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,3,0.5099769874512737,0.4900230125487264
22,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,4,0.4979852624682955,0.5020147375317043
23,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,5,0.4908380849750502,0.5091619150249496
24,10.png,one hundred five,fifty fifty hundred hundred fifteen four four,6,0.4908380849750502,0.5091619150249496
25,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,0,0.5005482716426143,0.4994517283573855
26,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,1,0.5047890772077169,0.4952109227922832
27,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,2,0.5047890772077169,0.4952109227922832
28,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,3,0.5051376895885428,0.49486231041145706
29,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,4,0.5051376895885428,0.49486231041145706
30,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,5,0.5041456356056286,0.49585436439437136
31,11.png,one hundred twenty five,eight fifty fifty hundred hundred fifteen four,6,0.4832472498200056,0.5167527501799943
32,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,0,0.4967283488281817,0.5032716511718184
33,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,1,0.4967283488281817,0.5032716511718184
34,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,2,0.49520340327537493,0.5047965967246252
35,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,3,0.49520340327537493,0.5047965967246252
36,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,4,0.5113812954556629,0.48861870454433703
37,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,5,0.4805529678370775,0.5194470321629227
38,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,6,0.4839229185824924,0.5160770814175074
39,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,7,0.4839229185824924,0.5160770814175074
40,12.png,three hundred five,fifty fifty hundred hundred fifteen four two two two,8,0.4839229185824924,0.5160770814175074
41,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,0,0.49743231215307354,0.5025676878469263
42,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,1,0.49743231215307354,0.5025676878469263
43,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,2,0.49743231215307354,0.5025676878469263
44,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,3,0.4851052834916448,0.514894716508355
45,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,4,0.5161233277094309,0.48387667229056913
46,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,5,0.475743050287837,0.524256949712163
47,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,6,0.4807824880148608,0.519217511985139
48,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,7,0.4807824880148608,0.519217511985139
49,13.png,three hundred fifty,fifty fifty fifty hundred nineteen four two two two,8,0.4807824880148608,0.519217511985139
50,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,0,0.4927406747862973,0.5072593252137025
51,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,1,0.4875147344377896,0.5124852655622104
52,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,2,0.4875147344377896,0.5124852655622104
53,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,3,0.5223878021598433,0.4776121978401568
54,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,4,0.5223878021598433,0.4776121978401568
55,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,5,0.5223878021598433,0.4776121978401568
56,14.png,forty two,eight eleven eleven nineteen nineteen nineteen twenty,6,0.499873093252028,0.5001269067479721
57,15.png,four hundred two,eight fifty fifty fifty fifteen two two,0,0.5038115454904427,0.49618845450955745
58,15.png,four hundred two,eight fifty fifty fifty fifteen two two,1,0.4974231989986319,0.502576801001368
59,15.png,four hundred two,eight fifty fifty fifty fifteen two two,2,0.4974231989986319,0.502576801001368
60,15.png,four hundred two,eight fifty fifty fifty fifteen two two,3,0.4974231989986319,0.502576801001368
61,15.png,four hundred two,eight fifty fifty fifty fifteen two two,4,0.520825845134034,0.47917415486596593
62,15.png,four hundred two,eight fifty fifty fifty fifteen two two,5,0.4906708679918532,0.5093291320081469
63,15.png,four hundred two,eight fifty fifty fifty fifteen two two,6,0.4906708679918532,0.5093291320081469
64,16.png,five,eight fifty fifteen nineteen twenty,0,0.47690091502707876,0.5230990849729211
65,16.png,five,eight fifty fifteen nineteen twenty,1,0.4731426951765649,0.5268573048234352
66,16.png,five,eight fifty fifteen nineteen twenty,2,0.4939629812422194,0.5060370187577808
67,16.png,five,eight fifty fifteen nineteen twenty,3,0.495622512416793,0.5043774875832068
68,16.png,five,eight fifty fifteen nineteen twenty,4,0.4899087827247683,0.5100912172752319
69,17.png,fifteen,eight fifty fifteen nineteen twenty,0,0.5261924814715752,0.4738075185284249
70,17.png,fifteen,eight fifty fifteen nineteen twenty,1,0.5271556615310644,0.47284433846893553
71,17.png,fifteen,eight fifty fifteen nineteen twenty,2,0.5165340182052982,0.4834659817947016
72,17.png,fifteen,eight fifty fifteen nineteen twenty,3,0.5281470429393013,0.4718529570606989
73,17.png,fifteen,eight fifty fifteen nineteen twenty,4,0.47427212759153975,0.5257278724084605
74,18.png,eleven,eight eight nineteen nineteen thousand,0,0.507584701892365,0.49241529810763507
75,18.png,eleven,eight eight nineteen nineteen thousand,1,0.507584701892365,0.49241529810763507
76,18.png,eleven,eight eight nineteen nineteen thousand,2,0.5101351249965748,0.48986487500342524
77,18.png,eleven,eight eight nineteen nineteen thousand,3,0.5101351249965748,0.48986487500342524
78,18.png,eleven,eight eight nineteen nineteen thousand,4,0.5111437988828075,0.4888562011171926
79,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,0,0.5089224503803993,0.4910775496196008
80,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,1,0.5142461987741969,0.48575380122580303
81,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,2,0.5142461987741969,0.48575380122580303
82,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,3,0.47523632400071447,0.5247636759992856
83,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,4,0.47544397828733254,0.5245560217126672
84,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,5,0.47544397828733254,0.5245560217126672
85,19.png,twenty four,eight fifty fifty fifteen nineteen nineteen twenty,6,0.5021891154171199,0.4978108845828802
86,2.png,one hundred,fifty fifty hundred nineteen four four four,0,0.5075090441286367,0.49249095587136354
87,2.png,one hundred,fifty fifty hundred nineteen four four four,1,0.5075090441286367,0.49249095587136354
88,2.png,one hundred,fifty fifty hundred nineteen four four four,2,0.4987111321126371,0.5012888678873629
89,2.png,one hundred,fifty fifty hundred nineteen four four four,3,0.5050227190774366,0.49497728092256343
