,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,0,0.5184939280718077,0.4815060719281923
1,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,1,0.5163122266180403,0.4836877733819597
2,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,2,0.5163122266180403,0.4836877733819597
3,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,3,0.484636299793603,0.5153637002063972
4,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,4,0.484636299793603,0.5153637002063972
5,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,5,0.484636299793603,0.5153637002063972
6,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,6,0.5300199752517974,0.4699800247482025
7,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,7,0.5300199752517974,0.4699800247482025
8,0.png,seventy eight,hundred <pad> <pad> seventeen seventeen seventeen sixteen sixteen twenty,8,0.5303999343336707,0.4696000656663293
9,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,0,0.4876287623912849,0.5123712376087153
10,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,1,0.4893092509714137,0.5106907490285862
11,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,2,0.4893092509714137,0.5106907490285862
12,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,3,0.4893092509714137,0.5106907490285862
13,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,4,0.48598677815451813,0.5140132218454819
14,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,5,0.48598677815451813,0.5140132218454819
15,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,6,0.48598677815451813,0.5140132218454819
16,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,7,0.48598677815451813,0.5140132218454819
17,1.png,eight hundred seven,hundred <pad> <pad> <pad> seventeen seventeen seventeen seventeen fifteen,8,0.48674420440208027,0.5132557955979197
18,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,0,0.48742957928316283,0.5125704207168372
19,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,1,0.49656897805649425,0.5034310219435058
20,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,2,0.49656897805649425,0.5034310219435058
21,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,3,0.4991128128156946,0.5008871871843054
22,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,4,0.4991128128156946,0.5008871871843054
23,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,5,0.48742957928316283,0.5125704207168372
24,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,6,0.49225635914047444,0.5077436408595256
25,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,7,0.49225635914047444,0.5077436408595256
26,10.png,four hundred,hundred <pad> <pad> seventeen seventeen hundred twenty twenty twenty,8,0.49225635914047444,0.5077436408595256
27,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,0,0.5014690188453392,0.49853098115466077
28,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,1,0.5038358343312613,0.4961641656687387
29,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,2,0.5038358343312613,0.4961641656687387
30,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,3,0.5116225419769407,0.48837745802305943
31,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,4,0.5116225419769407,0.48837745802305943
32,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,5,0.5116225419769407,0.48837745802305943
33,11.png,four thousand,hundred <pad> <pad> seventeen seventeen seventeen twenty fifteen twenty,6,0.4915505371132643,0.5084494628867359
