,,Time_0,Time_1,Time_2,Time_3,Time_4
two hundred sixteen,<pad>,0.030682145,0.032393325,0.03353791,0.034249064,
two hundred sixteen,one,0.034517787,0.030269885,0.0283217,0.027470294,
two hundred sixteen,two,0.03274438,0.029611995,0.028292513,0.027741633,
two hundred sixteen,three,0.02967772,0.028019693,0.02725143,0.026960643,
two hundred sixteen,four,0.028422227,0.030646143,0.032401584,0.033244245,
two hundred sixteen,five,0.025833577,0.025768604,0.025626484,0.025528641,
two hundred sixteen,six,0.032529056,0.02996639,0.028658053,0.028007148,
two hundred sixteen,seven,0.03542794,0.030812575,0.02844162,0.02714598,
two hundred sixteen,eight,0.028922182,0.027734047,0.027554302,0.0274686,
two hundred sixteen,nine,0.022002883,0.02207458,0.021903418,0.021594703,
two hundred sixteen,ten,0.029003525,0.031555638,0.032926224,0.033682816,
two hundred sixteen,eleven,0.033573862,0.037925877,0.03920768,0.039505027,
two hundred sixteen,twelve,0.026545592,0.02813874,0.028789718,0.029238855,
two hundred sixteen,thirteen,0.03215751,0.033664666,0.034134623,0.034189705,
two hundred sixteen,fourteen,0.03530561,0.036895458,0.037724614,0.03805135,
two hundred sixteen,fifteen,0.032396063,0.030493988,0.02957185,0.028987616,
two hundred sixteen,sixteen,0.026156636,0.023989381,0.023233635,0.022784311,
two hundred sixteen,seventeen,0.03759412,0.041066855,0.043461394,0.0449654,
two hundred sixteen,eighteen,0.032158505,0.032225516,0.032676965,0.032989472,
two hundred sixteen,nineteen,0.026651103,0.028105801,0.029160725,0.029844875,
two hundred sixteen,twenty,0.025519237,0.024155544,0.02390763,0.023987025,
two hundred sixteen,thirty,0.03645969,0.034447014,0.03200591,0.030508444,
two hundred sixteen,forty,0.027654523,0.03169712,0.03354698,0.03414807,
two hundred sixteen,fifty,0.024210844,0.025282975,0.025906367,0.026349986,
two hundred sixteen,sixty,0.031070175,0.034921233,0.03661009,0.03758384,
two hundred sixteen,seventy,0.037434142,0.032301955,0.02999185,0.029054321,
two hundred sixteen,eighty,0.028757237,0.028735371,0.028661862,0.028574428,
two hundred sixteen,ninety,0.024236256,0.025120195,0.025432259,0.025642682,
two hundred sixteen,hundred,0.022747692,0.023977121,0.024457578,0.024764936,
two hundred sixteen,thousand,0.040434703,0.040350243,0.039851774,0.03935847,
two hundred sixteen,<unk>,0.02892318,0.027784863,0.027289104,0.026921961,
two hundred sixteen,<start>,0.028676365,0.028133422,0.02782037,0.02768203,
two hundred sixteen,<end>,0.03157356,0.03173376,0.031641778,0.03177359,
two hundred sixty one,<pad>,0.03188442,0.033689592,0.03466489,0.03524533,0.03560385
two hundred sixty one,one,0.032433186,0.028599542,0.026860282,0.026094109,0.025741972
two hundred sixty one,two,0.030262887,0.028359354,0.027634744,0.027364885,0.027290445
two hundred sixty one,three,0.029245615,0.028086554,0.027716711,0.027640559,0.027668955
two hundred sixty one,four,0.028087335,0.029207306,0.030126475,0.030523116,0.030608695
two hundred sixty one,five,0.026999785,0.02781407,0.02823357,0.02847367,0.02859839
two hundred sixty one,six,0.03283809,0.029737951,0.028240712,0.027520366,0.027180739
two hundred sixty one,seven,0.0340896,0.029107789,0.026497655,0.025139404,0.024400458
two hundred sixty one,eight,0.02925255,0.028218664,0.028073672,0.027995603,0.027942184
two hundred sixty one,nine,0.022494998,0.0229847,0.023033,0.022841685,0.022599636
two hundred sixty one,ten,0.028862387,0.030812252,0.031842306,0.032419298,0.032736357
two hundred sixty one,eleven,0.031762384,0.035347927,0.036552053,0.0369009,0.036972642
two hundred sixty one,twelve,0.026190534,0.027440334,0.02797603,0.028367283,0.028651621
two hundred sixty one,thirteen,0.031544846,0.033428185,0.034300428,0.034623988,0.034697693
two hundred sixty one,fourteen,0.036223806,0.03822962,0.03912939,0.039406165,0.03952827
two hundred sixty one,fifteen,0.03247885,0.031338677,0.030750403,0.030313427,0.030005272
two hundred sixty one,sixteen,0.026255338,0.02403609,0.023298478,0.022932691,0.022721834
two hundred sixty one,seventeen,0.03657647,0.0399878,0.042278305,0.043633986,0.044483185
two hundred sixty one,eighteen,0.03294561,0.032729547,0.032931518,0.033137526,0.033275224
two hundred sixty one,nineteen,0.026474008,0.02794627,0.02876739,0.029222583,0.029471172
two hundred sixty one,twenty,0.024561984,0.024196917,0.024486387,0.0248426,0.02514647
two hundred sixty one,thirty,0.03656052,0.03402449,0.031590484,0.030054329,0.029137172
two hundred sixty one,forty,0.02918172,0.033102393,0.034747366,0.035273965,0.03536876
two hundred sixty one,fifty,0.025788987,0.026541235,0.026869858,0.02706897,0.027189538
two hundred sixty one,sixty,0.03211433,0.03601027,0.037790116,0.038916867,0.039663825
two hundred sixty one,seventy,0.0396552,0.033582218,0.03089599,0.029793698,0.029389499
two hundred sixty one,eighty,0.028575849,0.028163986,0.02785713,0.027636364,0.027457558
two hundred sixty one,ninety,0.024427693,0.025436996,0.025992317,0.026340656,0.02654199
two hundred sixty one,hundred,0.023306094,0.023853652,0.024252035,0.024559492,0.024758426
two hundred sixty one,thousand,0.03944612,0.03967231,0.039027177,0.038400255,0.037934735
two hundred sixty one,<unk>,0.027958177,0.027448904,0.027173707,0.026889754,0.026641252
two hundred sixty one,<start>,0.028917538,0.028845772,0.02887967,0.02895738,0.028987283
two hundred sixty one,<end>,0.032602962,0.03201865,0.03152981,0.031469047,0.031604905
