,,Time_0,Time_1,Time_2,Time_3
two hundred sixteen,<pad>,-0.23625036,-0.17790993,-0.19460768,-0.24213916
two hundred sixteen,one,5.523085,-0.16546099,0.18762124,2.0749938
two hundred sixteen,two,1.0263506,-0.17747481,-0.18973374,-0.23610444
two hundred sixteen,three,-0.08838194,-0.17762475,-0.19345875,-0.2398756
two hundred sixteen,four,-0.1142116,-0.17752686,-0.18841721,-0.22820006
two hundred sixteen,five,-0.10669483,-0.17750242,-0.15114182,-0.08459805
two hundred sixteen,six,-0.16817585,-0.17766228,-0.19291553,-0.24139681
two hundred sixteen,seven,-0.23497535,-0.17790522,-0.19412048,-0.24095382
two hundred sixteen,eight,-0.23160508,-0.17789795,-0.19446978,-0.24099778
two hundred sixteen,nine,-0.22561918,-0.1779038,-0.19458096,-0.24217276
two hundred sixteen,ten,-0.23741186,-0.17788649,-0.19394098,-0.24163596
two hundred sixteen,eleven,-0.23694563,-0.17792098,-0.19445233,-0.24162601
two hundred sixteen,twelve,-0.23704317,-0.17787401,-0.19423139,-0.24156934
two hundred sixteen,thirteen,-0.2378433,-0.17793302,-0.19456486,-0.24187092
two hundred sixteen,fourteen,-0.23095873,-0.1778547,-0.19396724,-0.24164784
two hundred sixteen,fifteen,-0.22686756,-0.17758177,-0.19080612,-0.23647286
two hundred sixteen,sixteen,-0.23269928,-0.17786676,-0.19429229,-0.24165137
two hundred sixteen,seventeen,-0.23442282,-0.17790459,-0.19431548,-0.2410034
two hundred sixteen,eighteen,-0.23607978,-0.17790142,-0.19344036,-0.2418124
two hundred sixteen,nineteen,-0.23314705,-0.17791815,-0.19451855,-0.24112569
two hundred sixteen,twenty,-0.14752305,-0.17344084,5.6446447,-0.22433431
two hundred sixteen,thirty,-0.19931334,-0.17713754,-0.14313866,-0.23289949
two hundred sixteen,forty,-0.22950026,-0.17757213,-0.18176064,-0.2380787
two hundred sixteen,fifty,-0.23594025,-0.17780598,-0.19231191,-0.24053109
two hundred sixteen,sixty,-0.21913117,-0.1776165,-0.16826488,-0.23768163
two hundred sixteen,seventy,-0.23291732,-0.1779025,-0.1939156,-0.2410574
two hundred sixteen,eighty,-0.23196362,-0.17785406,-0.19439761,-0.24145475
two hundred sixteen,ninety,-0.23619008,-0.17792363,-0.19441912,-0.2420425
two hundred sixteen,hundred,-0.14032121,5.6568213,-0.15826467,-0.23892905
two hundred sixteen,thousand,-0.21422601,-0.16230336,-0.19351058,-0.2402078
two hundred sixteen,<unk>,-0.23797855,-0.17792329,-0.1943108,-0.24184202
two hundred sixteen,<start>,-0.23624316,-0.17792828,-0.19451706,-0.24203005
two hundred sixteen,<end>,-0.23885386,-0.17790245,-0.19147858,5.192949
two hundred sixty one,<pad>,-0.1858366,-0.1779602,-0.25972077,-0.18980002
two hundred sixty one,one,-0.14120746,-0.17667684,-0.107104845,0.044392385
two hundred sixty one,two,5.655596,-0.17666097,-0.159821,-0.17589428
two hundred sixty one,three,-0.17495324,-0.17785145,-0.26024988,-0.18960533
two hundred sixty one,four,-0.09167973,-0.1777411,-0.2506889,-0.18600488
two hundred sixty one,five,-0.14925368,-0.17733568,0.0941536,-0.06388663
two hundred sixty one,six,-0.117088094,-0.17713651,-0.23520632,-0.18868376
two hundred sixty one,seven,-0.18638685,-0.17799488,-0.2604946,-0.18927017
two hundred sixty one,eight,-0.18453407,-0.17797562,-0.2601786,-0.18879868
two hundred sixty one,nine,-0.17922172,-0.17795135,-0.25972465,-0.1898594
two hundred sixty one,ten,-0.18641785,-0.17797984,-0.260298,-0.18983905
two hundred sixty one,eleven,-0.18630268,-0.17800176,-0.2607091,-0.18942598
two hundred sixty one,twelve,-0.18679434,-0.17798385,-0.26169127,-0.18985729
two hundred sixty one,thirteen,-0.18651584,-0.17801584,-0.2622377,-0.18989801
two hundred sixty one,fourteen,-0.18607043,-0.17796557,-0.2600542,-0.18963866
two hundred sixty one,fifteen,-0.18550771,-0.17776227,-0.24969478,-0.18621923
two hundred sixty one,sixteen,-0.18394731,-0.17786643,-0.25587553,-0.18891537
two hundred sixty one,seventeen,-0.18580952,-0.1779929,-0.26077336,-0.18923125
two hundred sixty one,eighteen,-0.18650655,-0.1779921,-0.2571697,-0.18984269
two hundred sixty one,nineteen,-0.18353884,-0.17800146,-0.2617986,-0.18890886
two hundred sixty one,twenty,-0.18004237,-0.17717174,5.3407736,-0.18219502
two hundred sixty one,thirty,-0.18482727,-0.17775436,-0.11742665,-0.18544424
two hundred sixty one,forty,-0.18500769,-0.17766389,-0.17841329,-0.18593962
two hundred sixty one,fifty,-0.18629064,-0.17789665,-0.23484072,-0.18740147
two hundred sixty one,sixty,-0.17328513,-0.17619523,1.6504586,-0.17614979
two hundred sixty one,seventy,-0.18383831,-0.17792656,-0.2545093,-0.18867442
two hundred sixty one,eighty,-0.18486236,-0.17794119,-0.26185647,-0.18972765
two hundred sixty one,ninety,-0.18653284,-0.17800875,-0.26097968,-0.18991138
two hundred sixty one,hundred,-0.18144512,5.656777,-0.10229998,-0.18784995
two hundred sixty one,thousand,-0.18204659,-0.14734346,-0.25386298,-0.188883
two hundred sixty one,<unk>,-0.18662114,-0.17800927,-0.26126507,-0.18982945
two hundred sixty one,<start>,-0.18627176,-0.17801422,-0.26216727,-0.19003247
two hundred sixty one,<end>,-0.18695238,-0.17800467,-0.25427288,5.6512256
