,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,-0.19193514,-0.17865764,-0.25088167,-0.17811762
two thousand three,one,-0.16561271,-0.17855908,-0.23330913,-0.17742972
two thousand three,two,5.648342,-0.1716069,5.418544,-0.14792551
two thousand three,three,0.12584776,-0.17806333,-0.23875023,-0.17809989
two thousand three,four,-0.15428318,-0.1785656,-0.24860473,-0.17813425
two thousand three,five,-0.1680863,-0.1748666,1.4251951,-0.17198889
two thousand three,six,-0.15374601,-0.17252895,-0.04314393,-0.17787376
two thousand three,seven,-0.19116588,-0.17859188,-0.24677671,-0.17805028
two thousand three,eight,-0.1918298,-0.178627,-0.24840973,-0.17808257
two thousand three,nine,-0.19069923,-0.17862788,-0.2453025,-0.17804974
two thousand three,ten,-0.19065423,-0.17864423,-0.25043672,-0.17813492
two thousand three,eleven,-0.19213909,-0.17865117,-0.25062776,-0.17814644
two thousand three,twelve,-0.19159177,-0.17865899,-0.25083482,-0.17815772
two thousand three,thirteen,-0.19212244,-0.17865615,-0.24989809,-0.1780346
two thousand three,fourteen,-0.19206066,-0.17864953,-0.24865314,-0.17806521
two thousand three,fifteen,-0.1918482,-0.17863278,-0.2435531,-0.17799933
two thousand three,sixteen,-0.192016,-0.17865379,-0.24900205,-0.17814764
two thousand three,seventeen,-0.192133,-0.17865632,-0.24992162,-0.17811742
two thousand three,eighteen,-0.19213651,-0.17865577,-0.24971661,-0.17812966
two thousand three,nineteen,-0.19169109,-0.17863217,-0.25045165,-0.17814878
two thousand three,twenty,-0.19033137,-0.17861363,-0.16865873,-0.17734107
two thousand three,thirty,-0.19149718,-0.17857851,-0.2394316,-0.17803381
two thousand three,forty,-0.18975411,-0.17860124,-0.24304351,-0.17791417
two thousand three,fifty,-0.19200893,-0.17844783,-0.22709362,-0.17769162
two thousand three,sixty,-0.19102086,-0.1776994,-0.14581035,-0.17714076
two thousand three,seventy,-0.1906841,-0.1785452,-0.24035351,-0.17787327
two thousand three,eighty,-0.19124639,-0.17863253,-0.24657173,-0.17809303
two thousand three,ninety,-0.19235201,-0.17865485,-0.25086665,-0.17815493
two thousand three,hundred,-0.19205527,-0.13783745,-0.153591,-0.17557721
two thousand three,thousand,-0.1505259,5.656712,-0.11618041,-0.1778745
two thousand three,<unk>,-0.19214317,-0.17865282,-0.2501348,-0.17809418
two thousand three,<start>,-0.19236039,-0.17865266,-0.25105333,-0.17815465
two thousand three,<end>,-0.19245833,-0.17861028,-0.06267557,5.6567774
two thousand thirty,<pad>,-0.2701091,-0.17930314,-0.20388968,-0.23486212
two thousand thirty,one,-0.23003706,-0.17927267,-0.20216128,-0.22872879
two thousand thirty,two,5.1827836,-0.17697823,0.3005717,0.09004118
two thousand thirty,three,1.9509854,-0.17829691,-0.19487052,-0.23228091
two thousand thirty,four,0.565014,-0.17906313,-0.20149536,-0.23490395
two thousand thirty,five,-0.16027117,-0.16899057,5.6346684,0.4453188
two thousand thirty,six,-0.1385479,-0.17395301,-0.09452626,-0.22765662
two thousand thirty,seven,-0.26814526,-0.17925547,-0.20261651,-0.23266639
two thousand thirty,eight,-0.2695462,-0.17927994,-0.20301656,-0.23384969
two thousand thirty,nine,-0.26465255,-0.17928109,-0.20229247,-0.23301333
two thousand thirty,ten,-0.267638,-0.17928962,-0.20377551,-0.23528501
two thousand thirty,eleven,-0.27007288,-0.17929849,-0.2036217,-0.23485492
two thousand thirty,twelve,-0.26974595,-0.17930627,-0.20389454,-0.2353777
two thousand thirty,thirteen,-0.27117315,-0.17930728,-0.20399073,-0.23476863
two thousand thirty,fourteen,-0.2706822,-0.17929865,-0.20305984,-0.23247194
two thousand thirty,fifteen,-0.27061936,-0.17928949,-0.20137496,-0.23135293
two thousand thirty,sixteen,-0.27032375,-0.17929658,-0.20268847,-0.23467866
two thousand thirty,seventeen,-0.27056292,-0.1793047,-0.2037043,-0.23491816
two thousand thirty,eighteen,-0.27110386,-0.179302,-0.2033446,-0.23445584
two thousand thirty,nineteen,-0.27001265,-0.1792868,-0.20376186,-0.23526858
two thousand thirty,twenty,-0.2670874,-0.17927252,-0.16450101,-0.17675087
two thousand thirty,thirty,-0.2675852,-0.17921668,-0.19879875,-0.23175819
two thousand thirty,forty,-0.2675615,-0.17927104,-0.20214733,-0.23247218
two thousand thirty,fifty,-0.27032402,-0.17906637,-0.19261955,-0.21463324
two thousand thirty,sixty,-0.26897743,-0.17888728,-0.18886505,-0.22573254
two thousand thirty,seventy,-0.26662928,-0.17920344,-0.19943018,-0.22632237
two thousand thirty,eighty,-0.26881942,-0.17928971,-0.20254946,-0.2343071
two thousand thirty,ninety,-0.27149823,-0.17930196,-0.20373134,-0.23521659
two thousand thirty,hundred,-0.27093336,-0.11847928,-0.119623214,0.5749771
two thousand thirty,thousand,-0.16126782,5.656543,-0.11747394,-0.22287649
two thousand thirty,<unk>,-0.27127704,-0.17930083,-0.20379448,-0.23450929
two thousand thirty,<start>,-0.27162454,-0.17930162,-0.20399198,-0.23536372
two thousand thirty,<end>,-0.27195385,-0.17929818,-0.19962806,5.561
