,,Time_0,Time_1
five,<pad>,-0.23320687,-0.17688791
five,one,-0.22971757,-0.17684543
five,two,-0.20950387,-0.17685804
five,three,1.4142653,-0.17681092
five,four,-0.2194041,-0.17684835
five,five,5.4294667,-0.17566359
five,six,-0.18347192,-0.17685689
five,seven,-0.23175848,-0.17689349
five,eight,-0.21956575,-0.17688188
five,nine,-0.22084877,-0.17687672
five,ten,-0.2347545,-0.1768973
five,eleven,-0.23290834,-0.1768901
five,twelve,-0.23471238,-0.17689598
five,thirteen,-0.23344116,-0.17688957
five,fourteen,-0.22582126,-0.17687763
five,fifteen,-0.16685697,-0.17668904
five,sixteen,-0.223246,-0.17687427
five,seventeen,-0.23416077,-0.17689572
five,eighteen,-0.23435862,-0.17689551
five,nineteen,-0.21819013,-0.17685501
five,twenty,-0.23042998,-0.17688462
five,thirty,-0.18054415,-0.17669788
five,forty,-0.23006533,-0.17684741
five,fifty,-0.23426354,-0.1768848
five,sixty,-0.21524082,-0.17680852
five,seventy,-0.21101932,-0.17683016
five,eighty,-0.2183796,-0.17685966
five,ninety,-0.23368947,-0.17688906
five,hundred,-0.22997594,-0.17551401
five,thousand,-0.22072716,-0.17676899
five,<unk>,-0.23399097,-0.17688982
five,<start>,-0.23444341,-0.17689516
five,<end>,-0.18503468,5.6568537
eight,<pad>,-0.20098437,-0.17746824
eight,one,-0.18467695,-0.1759305
eight,two,-0.06161429,-0.17710342
eight,three,-0.18833302,-0.17742921
eight,four,-0.1615457,-0.17444995
eight,five,-0.19656558,-0.17658113
eight,six,-0.056465115,-0.17671028
eight,seven,-0.18341848,-0.17737776
eight,eight,5.6511636,-0.17385562
eight,nine,-0.049058326,-0.17694329
eight,ten,-0.20558913,-0.17750646
eight,eleven,-0.20187528,-0.17744732
eight,twelve,-0.20546055,-0.17751125
eight,thirteen,-0.20345832,-0.17746514
eight,fourteen,-0.19677567,-0.17732342
eight,fifteen,-0.19930108,-0.1773713
eight,sixteen,-0.19841723,-0.1773454
eight,seventeen,-0.20182103,-0.17749257
eight,eighteen,-0.20392458,-0.177481
eight,nineteen,-0.19400343,-0.17718288
eight,twenty,-0.17222944,-0.1764698
eight,thirty,-0.17989433,-0.17652017
eight,forty,-0.19254653,-0.17682841
eight,fifty,-0.20403345,-0.1774278
eight,sixty,-0.16034818,-0.17661762
eight,seventy,-0.19410507,-0.17690973
eight,eighty,-0.07562127,-0.1766369
eight,ninety,-0.20388111,-0.17741476
eight,hundred,-0.20074423,-0.1727431
eight,thousand,-0.18670414,-0.17636748
eight,<unk>,-0.20543131,-0.17748798
eight,<start>,-0.20463675,-0.17745131
eight,<end>,-0.17769995,5.656851
