,,Time_0,Time_1
two,<pad>,-0.22857265,-0.17716673
two,one,0.1430365,-0.17538196
two,two,5.6350646,-0.17633817
two,three,-0.17219102,-0.17713794
two,four,-0.15793496,-0.1760194
two,five,-0.19716305,-0.17622136
two,six,-0.0782921,-0.17695983
two,seven,-0.05906288,-0.17708704
two,eight,0.07695022,-0.1768661
two,nine,-0.099106185,-0.17704079
two,ten,-0.23900893,-0.17721914
two,eleven,-0.23450421,-0.17718762
two,twelve,-0.23907721,-0.17721127
two,thirteen,-0.23789729,-0.17720306
two,fourteen,-0.21603735,-0.1771203
two,fifteen,-0.19645835,-0.17679547
two,sixteen,-0.22867523,-0.17714503
two,seventeen,-0.23169322,-0.17720962
two,eighteen,-0.23818702,-0.17721245
two,nineteen,-0.18920375,-0.17689236
two,twenty,-0.099180184,-0.17698815
two,thirty,-0.17444283,-0.1765933
two,forty,-0.20718499,-0.1766007
two,fifty,-0.23568569,-0.17717081
two,sixty,-0.18677123,-0.17687114
two,seventy,-0.21000084,-0.17701302
two,eighty,-0.15024154,-0.1769208
two,ninety,-0.23370735,-0.17715433
two,hundred,-0.23331586,-0.17379415
two,thousand,-0.20012456,-0.17594087
two,<unk>,-0.23747753,-0.17718871
two,<start>,-0.23880662,-0.1772014
two,<end>,-0.20504645,5.656853
eight,<pad>,-0.20098437,-0.17746824
eight,one,-0.18467695,-0.1759305
eight,two,-0.06161429,-0.17710342
eight,three,-0.18833302,-0.17742921
eight,four,-0.1615457,-0.17444995
eight,five,-0.19656558,-0.17658113
eight,six,-0.056465115,-0.17671028
eight,seven,-0.18341848,-0.17737776
eight,eight,5.6511636,-0.17385562
eight,nine,-0.049058326,-0.17694329
eight,ten,-0.20558913,-0.17750646
eight,eleven,-0.20187528,-0.17744732
eight,twelve,-0.20546055,-0.17751125
eight,thirteen,-0.20345832,-0.17746514
eight,fourteen,-0.19677567,-0.17732342
eight,fifteen,-0.19930108,-0.1773713
eight,sixteen,-0.19841723,-0.1773454
eight,seventeen,-0.20182103,-0.17749257
eight,eighteen,-0.20392458,-0.177481
eight,nineteen,-0.19400343,-0.17718288
eight,twenty,-0.17222944,-0.1764698
eight,thirty,-0.17989433,-0.17652017
eight,forty,-0.19254653,-0.17682841
eight,fifty,-0.20403345,-0.1774278
eight,sixty,-0.16034818,-0.17661762
eight,seventy,-0.19410507,-0.17690973
eight,eighty,-0.07562127,-0.1766369
eight,ninety,-0.20388111,-0.17741476
eight,hundred,-0.20074423,-0.1727431
eight,thousand,-0.18670414,-0.17636748
eight,<unk>,-0.20543131,-0.17748798
eight,<start>,-0.20463675,-0.17745131
eight,<end>,-0.17769995,5.656851
