,,Time_0,Time_1
six,<pad>,-0.20300229,-0.17711683
six,one,-0.17216016,-0.17663828
six,two,-0.012545382,-0.17677921
six,three,-0.15428776,-0.17703873
six,four,-0.18028665,-0.17702144
six,five,-0.07112255,-0.17684077
six,six,5.6486883,-0.17629465
six,seven,-0.2000132,-0.17710671
six,eight,0.030573199,-0.1768303
six,nine,-0.15071866,-0.177088
six,ten,-0.20284587,-0.17710614
six,eleven,-0.20241962,-0.1771096
six,twelve,-0.20365138,-0.17711687
six,thirteen,-0.20194143,-0.17707802
six,fourteen,-0.19916229,-0.17710741
six,fifteen,-0.20053592,-0.17700587
six,sixteen,-0.1924513,-0.1769819
six,seventeen,-0.20361768,-0.1771079
six,eighteen,-0.2032459,-0.17710562
six,nineteen,-0.19740736,-0.17710795
six,twenty,-0.1765336,-0.17707157
six,thirty,-0.1950412,-0.17706053
six,forty,-0.19733702,-0.17705046
six,fifty,-0.20260601,-0.17693
six,sixty,-0.1679359,-0.17653823
six,seventy,-0.19807422,-0.17703696
six,eighty,-0.1785691,-0.17707537
six,ninety,-0.2038959,-0.17710428
six,hundred,-0.20100819,-0.17046328
six,thousand,-0.20013195,-0.17670974
six,<unk>,-0.20371845,-0.17711683
six,<start>,-0.20331976,-0.1771111
six,<end>,-0.19967477,5.656851
thirteen,<pad>,-0.35184363,-0.17710316
thirteen,one,-0.1768318,-0.17691997
thirteen,two,-0.3223351,-0.17705959
thirteen,three,2.4185598,-0.17675649
thirteen,four,-0.2938812,-0.17685127
thirteen,five,0.82892644,-0.17654799
thirteen,six,-0.32802033,-0.17708643
thirteen,seven,-0.29845685,-0.17707932
thirteen,eight,-0.34501484,-0.17707482
thirteen,nine,-0.3375853,-0.17710017
thirteen,ten,-0.35218373,-0.17709516
thirteen,eleven,-0.35234478,-0.1770982
thirteen,twelve,-0.3529484,-0.1771033
thirteen,thirteen,-0.33256114,-0.1770512
thirteen,fourteen,-0.28903627,-0.17708807
thirteen,fifteen,4.7244816,-0.17356361
thirteen,sixteen,-0.30784386,-0.17705463
thirteen,seventeen,-0.34815615,-0.17707999
thirteen,eighteen,-0.35256022,-0.17709544
thirteen,nineteen,-0.20003828,-0.1770568
thirteen,twenty,-0.21907184,-0.17695917
thirteen,thirty,1.1107166,-0.17674291
thirteen,forty,-0.27856383,-0.17695762
thirteen,fifty,-0.3443877,-0.17645492
thirteen,sixty,-0.33665124,-0.17704047
thirteen,seventy,-0.26388794,-0.1770634
thirteen,eighty,-0.3272199,-0.17709774
thirteen,ninety,-0.3528544,-0.17708969
thirteen,hundred,-0.2929832,-0.17338303
thirteen,thousand,-0.33577928,-0.1769948
thirteen,<unk>,-0.35270336,-0.1771005
thirteen,<start>,-0.3521273,-0.17710242
thirteen,<end>,-0.28481245,5.6568522
