,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.24740408,-0.17704046,-0.23261805,-0.187667,
one hundred five,one,5.562914,-0.17678326,-0.2130044,-0.18409486,
one hundred five,two,0.21136717,-0.17695758,-0.2262843,-0.18703228,
one hundred five,three,-0.18618025,-0.1770126,-0.22664805,-0.18749009,
one hundred five,four,0.30614743,-0.1769492,-0.22023472,-0.18735571,
one hundred five,five,0.590786,-0.17404245,5.590617,0.14688823,
one hundred five,six,-0.085275754,-0.17682673,-0.2265502,-0.18772164,
one hundred five,seven,-0.24109831,-0.17701513,-0.22686352,-0.18747923,
one hundred five,eight,-0.22951218,-0.17698416,-0.2305163,-0.18752187,
one hundred five,nine,-0.23639618,-0.17701845,-0.23050998,-0.18767639,
one hundred five,ten,-0.24800178,-0.177028,-0.23059314,-0.18757355,
one hundred five,eleven,-0.24439755,-0.17703183,-0.23225224,-0.18773068,
one hundred five,twelve,-0.24817015,-0.17703377,-0.23178971,-0.18771638,
one hundred five,thirteen,-0.24852636,-0.17703746,-0.23256889,-0.18766305,
one hundred five,fourteen,-0.23834182,-0.17702408,-0.23188289,-0.18772988,
one hundred five,fifteen,-0.2375799,-0.17684959,-0.21144025,-0.18658088,
one hundred five,sixteen,-0.24252278,-0.17702414,-0.23262517,-0.18757449,
one hundred five,seventeen,-0.24842845,-0.17703581,-0.23083895,-0.1874719,
one hundred five,eighteen,-0.24635094,-0.17702411,-0.23062758,-0.18756844,
one hundred five,nineteen,-0.24237007,-0.17703041,-0.23012106,-0.18764646,
one hundred five,twenty,-0.22927879,-0.17692137,0.5464552,-0.18681152,
one hundred five,thirty,-0.20595905,-0.17670542,0.09870372,-0.18559645,
one hundred five,forty,-0.19809389,-0.17612408,0.13580735,-0.18343541,
one hundred five,fifty,-0.24795659,-0.1769391,-0.17433812,-0.18250932,
one hundred five,sixty,-0.23890248,-0.17684813,-0.14154309,-0.18623304,
one hundred five,seventy,-0.23669311,-0.17702134,-0.22438666,-0.18729696,
one hundred five,eighty,-0.23333958,-0.17701265,-0.2257288,-0.18741205,
one hundred five,ninety,-0.248113,-0.17702913,-0.23178206,-0.18759768,
one hundred five,hundred,-0.17666915,5.6568527,-0.13319005,-0.18511096,
one hundred five,thousand,-0.24402337,-0.17440754,-0.2317849,-0.18773463,
one hundred five,<unk>,-0.24732634,-0.17703736,-0.23250477,-0.18773429,
one hundred five,<start>,-0.2450257,-0.17703293,-0.23251833,-0.18771128,
one hundred five,<end>,-0.24927618,-0.17702448,-0.2158379,5.64759,
one hundred twenty five,<pad>,-0.18555605,-0.17691165,-0.26429933,-0.25481546,-0.17693655
one hundred twenty five,one,5.6553698,-0.17602627,-0.15009917,-0.0648762,-0.17660569
one hundred twenty five,two,-0.07187843,-0.17683634,-0.25614688,-0.25149202,-0.17691162
one hundred twenty five,three,-0.1820981,-0.17689526,-0.25520942,-0.25154135,-0.176928
one hundred twenty five,four,-0.11266343,-0.17682204,-0.24186322,-0.24928759,-0.17692722
one hundred twenty five,five,-0.16468629,-0.17650063,0.9388932,5.0317416,-0.17282818
one hundred twenty five,six,-0.15975799,-0.17673661,-0.2521902,-0.25463748,-0.17694068
one hundred twenty five,seven,-0.18444215,-0.1768957,-0.25596455,-0.2521877,-0.17693245
one hundred twenty five,eight,-0.1834351,-0.17686123,-0.26178887,-0.2530382,-0.17693329
one hundred twenty five,nine,-0.18418333,-0.17689285,-0.26078305,-0.2541104,-0.17693931
one hundred twenty five,ten,-0.18559499,-0.17689776,-0.25880066,-0.25282517,-0.17692834
one hundred twenty five,eleven,-0.18499829,-0.17690371,-0.26330018,-0.255073,-0.17693877
one hundred twenty five,twelve,-0.18574671,-0.1769081,-0.26355332,-0.25515765,-0.17694105
one hundred twenty five,thirteen,-0.18574995,-0.17690964,-0.26407695,-0.25427556,-0.17693123
one hundred twenty five,fourteen,-0.18349952,-0.1768889,-0.26189023,-0.2543588,-0.17693847
one hundred twenty five,fifteen,-0.18464439,-0.17677175,-0.22394039,-0.23829037,-0.17690043
one hundred twenty five,sixteen,-0.18494642,-0.17689918,-0.26432443,-0.25368634,-0.17692669
one hundred twenty five,seventeen,-0.18581337,-0.17690901,-0.2620719,-0.25318715,-0.17692758
one hundred twenty five,eighteen,-0.18544683,-0.17689456,-0.25968635,-0.25243363,-0.17693217
one hundred twenty five,nineteen,-0.18487698,-0.17689657,-0.2569233,-0.2540122,-0.1769349
one hundred twenty five,twenty,-0.16682723,-0.17641555,5.4911366,-0.23595989,-0.17692053
one hundred twenty five,thirty,-0.18375519,-0.17677498,-0.0041524135,-0.22552872,-0.17690292
one hundred twenty five,forty,-0.18118039,-0.1763534,0.45193222,-0.17253336,-0.17677864
one hundred twenty five,fifty,-0.18578921,-0.17688207,-0.23808455,-0.22154833,-0.17668775
one hundred twenty five,sixty,-0.18457705,-0.17677295,-0.09522341,-0.23177664,-0.17686817
one hundred twenty five,seventy,-0.18359488,-0.17689794,-0.25679857,-0.25303382,-0.17692134
one hundred twenty five,eighty,-0.18475814,-0.17689343,-0.25701872,-0.2526497,-0.17692737
one hundred twenty five,ninety,-0.18555373,-0.17690103,-0.2625494,-0.2542519,-0.17693138
one hundred twenty five,hundred,-0.17744839,5.6568537,0.06241446,-0.22897929,-0.17691456
one hundred twenty five,thousand,-0.18540572,-0.17598382,-0.26407775,-0.25538534,-0.17694245
one hundred twenty five,<unk>,-0.18542889,-0.1769073,-0.26332974,-0.25488794,-0.1769381
one hundred twenty five,<start>,-0.1851703,-0.17690514,-0.26375124,-0.25473627,-0.17693686
one hundred twenty five,<end>,-0.18586214,-0.1769091,-0.26247802,2.4188163,5.656853
