,,Time_0,Time_1
seventeen,<pad>,-0.3996242,-0.1769262
seventeen,one,5.1497655,-0.17678513
seventeen,two,-0.11148682,-0.17683268
seventeen,three,1.2758552,-0.17648712
seventeen,four,0.48345292,-0.1763251
seventeen,five,1.2833875,-0.17663041
seventeen,six,-0.34980905,-0.17692164
seventeen,seven,0.2530879,-0.1766703
seventeen,eight,-0.18453963,-0.17690076
seventeen,nine,-0.32213864,-0.17693466
seventeen,ten,-0.40489,-0.17694074
seventeen,eleven,-0.40769204,-0.17694466
seventeen,twelve,-0.39236027,-0.17693605
seventeen,thirteen,-0.38728747,-0.17692585
seventeen,fourteen,-0.2782337,-0.17691146
seventeen,fifteen,-0.046821363,-0.1765549
seventeen,sixteen,-0.24079153,-0.1768943
seventeen,seventeen,-0.3992981,-0.17694147
seventeen,eighteen,-0.40649533,-0.17693798
seventeen,nineteen,-0.32843024,-0.17692302
seventeen,twenty,-0.059116006,-0.17684951
seventeen,thirty,-0.304259,-0.17686075
seventeen,forty,-0.23394084,-0.17666796
seventeen,fifty,-0.4001048,-0.17690544
seventeen,sixty,-0.39223373,-0.17690489
seventeen,seventy,-0.10969867,-0.17661723
seventeen,eighty,-0.36022642,-0.1769139
seventeen,ninety,-0.40037167,-0.1769376
seventeen,hundred,-0.1579456,-0.17522088
seventeen,thousand,-0.3037075,-0.1767795
seventeen,<unk>,-0.38583523,-0.17693298
seventeen,<start>,-0.40174228,-0.17693953
seventeen,<end>,-0.27646855,5.656854
twenty eight,<pad>,-0.18173605,-0.24492994
twenty eight,one,-0.16976245,-0.24508445
twenty eight,two,5.6567044,-0.22374952
twenty eight,three,-0.1740709,-0.23959145
twenty eight,four,-0.14573252,-0.22648646
twenty eight,five,-0.1792709,-0.24069987
twenty eight,six,-0.1669708,-0.24147075
twenty eight,seven,-0.18107921,-0.2433846
twenty eight,eight,-0.17732985,-0.24293354
twenty eight,nine,-0.16407233,-0.24444447
twenty eight,ten,-0.18182413,-0.24580078
twenty eight,eleven,-0.18189064,-0.24590413
twenty eight,twelve,-0.18128039,-0.24567235
twenty eight,thirteen,-0.18072897,-0.24474065
twenty eight,fourteen,-0.18103147,-0.2451952
twenty eight,fifteen,-0.18064404,-0.24396174
twenty eight,sixteen,-0.17881764,-0.24391188
twenty eight,seventeen,-0.18119836,-0.24555136
twenty eight,eighteen,-0.18182202,-0.24589261
twenty eight,nineteen,-0.17165639,-0.24344827
twenty eight,twenty,-0.17803861,-0.24129371
twenty eight,thirty,-0.17306826,-0.2392147
twenty eight,forty,-0.1799108,-0.24338034
twenty eight,fifty,-0.18141893,-0.23795113
twenty eight,sixty,-0.17628925,-0.20783712
twenty eight,seventy,-0.17970245,-0.24262686
twenty eight,eighty,-0.16877742,-0.24285553
twenty eight,ninety,-0.1818861,-0.24579915
twenty eight,hundred,-0.17462452,2.3112965
twenty eight,thousand,-0.17680995,-0.16357289
twenty eight,<unk>,-0.1815055,-0.24580583
twenty eight,<start>,-0.18183395,-0.24575737
twenty eight,<end>,-0.18191925,5.087652
