,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,-0.20042259,-0.17785613,-0.30645275,-0.17730555
two thousand three,one,-0.18147163,-0.17770989,-0.2756635,-0.17689553
two thousand three,two,5.6186543,-0.17044601,4.3698177,-0.16727605
two thousand three,three,0.4779962,-0.17715417,-0.29107934,-0.17711978
two thousand three,four,-0.1502033,-0.1776482,-0.30035037,-0.1772542
two thousand three,five,-0.19533104,-0.1752758,3.366594,-0.1743095
two thousand three,six,-0.18798721,-0.17626478,0.026199529,-0.17705952
two thousand three,seven,-0.20025004,-0.17785186,-0.30485025,-0.17724432
two thousand three,eight,-0.20051125,-0.17786175,-0.304095,-0.17731401
two thousand three,nine,-0.2001338,-0.17786184,-0.30680782,-0.17733587
two thousand three,ten,-0.20056328,-0.17785667,-0.30764028,-0.17732474
two thousand three,eleven,-0.20062701,-0.17787391,-0.3077575,-0.17733662
two thousand three,twelve,-0.20028593,-0.17786522,-0.30359426,-0.1772877
two thousand three,thirteen,-0.20001122,-0.17783573,-0.30141687,-0.17727299
two thousand three,fourteen,-0.20045988,-0.17786081,-0.3071167,-0.17728245
two thousand three,fifteen,-0.20028715,-0.17785424,-0.2990448,-0.17727743
two thousand three,sixteen,-0.20043209,-0.17784613,-0.30578536,-0.1773157
two thousand three,seventeen,-0.20049433,-0.1778406,-0.30575335,-0.17733085
two thousand three,eighteen,-0.20059687,-0.17787267,-0.3076231,-0.17728058
two thousand three,nineteen,-0.19928698,-0.17784216,-0.30622405,-0.17732616
two thousand three,twenty,-0.20025367,-0.17782214,-0.20669454,-0.17675522
two thousand three,thirty,-0.19975299,-0.17777564,-0.30482525,-0.17731991
two thousand three,forty,-0.20012513,-0.1777827,-0.2950587,-0.17720672
two thousand three,fifty,-0.20044984,-0.1778065,-0.2914829,-0.17717856
two thousand three,sixty,-0.19973081,-0.17758635,-0.25130028,-0.17714581
two thousand three,seventy,-0.19971976,-0.17780615,-0.2756261,-0.17704174
two thousand three,eighty,-0.19969973,-0.17786364,-0.30523947,-0.17731535
two thousand three,ninety,-0.2004935,-0.17785588,-0.3077939,-0.17732453
two thousand three,hundred,-0.19974805,-0.15650178,-0.20936024,-0.17585981
two thousand three,thousand,-0.17568482,5.6568127,0.3786556,-0.17691551
two thousand three,<unk>,-0.20049949,-0.17786163,-0.30561095,-0.1773074
two thousand three,<start>,-0.2004927,-0.17786743,-0.30835113,-0.17732562
two thousand three,<end>,-0.20064493,-0.17780444,0.06133133,5.6568456
two thousand thirty,<pad>,-0.2881333,-0.17795318,-0.19629808,-0.29609057
two thousand thirty,one,-0.2343532,-0.1778942,-0.19214192,-0.2815825
two thousand thirty,two,4.560643,-0.17662095,-0.03872392,0.0008677769
two thousand thirty,three,3.066924,-0.17730434,-0.19224183,-0.27443582
two thousand thirty,four,0.6845528,-0.17775473,-0.19469316,-0.2946053
two thousand thirty,five,-0.18817186,-0.17062365,5.6503267,0.59848225
two thousand thirty,six,-0.19610555,-0.17603575,-0.050047822,-0.2623878
two thousand thirty,seven,-0.28722677,-0.17795,-0.19589768,-0.29295874
two thousand thirty,eight,-0.28779182,-0.17795396,-0.19561665,-0.29571757
two thousand thirty,nine,-0.2846234,-0.17794582,-0.19556263,-0.29793885
two thousand thirty,ten,-0.2890294,-0.17795174,-0.19637793,-0.2978813
two thousand thirty,eleven,-0.289178,-0.17796549,-0.19640385,-0.29830036
two thousand thirty,twelve,-0.28802052,-0.17796104,-0.19618188,-0.29685944
two thousand thirty,thirteen,-0.28707513,-0.17794968,-0.19563343,-0.2939848
two thousand thirty,fourteen,-0.2884854,-0.17795071,-0.19595508,-0.29319778
two thousand thirty,fifteen,-0.28697127,-0.17793857,-0.19314153,-0.289906
two thousand thirty,sixteen,-0.28851366,-0.17794777,-0.19599079,-0.2960193
two thousand thirty,seventeen,-0.28868437,-0.17795117,-0.19619393,-0.297404
two thousand thirty,eighteen,-0.28915107,-0.17796512,-0.19659159,-0.29749352
two thousand thirty,nineteen,-0.2845324,-0.17794535,-0.19619694,-0.29712263
two thousand thirty,twenty,-0.28829712,-0.17793664,-0.16683146,-0.15938629
two thousand thirty,thirty,-0.28615662,-0.17786768,-0.1951507,-0.29467353
two thousand thirty,forty,-0.2855883,-0.17789324,-0.19413419,-0.2919989
two thousand thirty,fifty,-0.28900638,-0.17793344,-0.19382748,-0.2839103
two thousand thirty,sixty,-0.28681585,-0.17780294,-0.18625483,-0.2844626
two thousand thirty,seventy,-0.28659084,-0.17792036,-0.18895845,-0.25209966
two thousand thirty,eighty,-0.2838784,-0.17795675,-0.19580854,-0.29632252
two thousand thirty,ninety,-0.28890717,-0.17795466,-0.19647583,-0.29770628
two thousand thirty,hundred,-0.28786308,-0.1520965,-0.13242313,3.1435719
two thousand thirty,thousand,-0.21673653,5.6567955,-0.0034749184,-0.25009027
two thousand thirty,<unk>,-0.28832456,-0.1779536,-0.19576463,-0.2959839
two thousand thirty,<start>,-0.28856686,-0.17795898,-0.19638456,-0.29759276
two thousand thirty,<end>,-0.28934214,-0.17795794,-0.19494742,4.515191
