,,Time_0,Time_1
five,<pad>,-0.30949116,-0.17677891
five,one,-0.28905338,-0.17677757
five,two,0.11073735,-0.17677377
five,three,0.5311506,-0.17677388
five,four,-0.1828237,-0.17677075
five,five,5.3898077,-0.17677313
five,six,-0.13567407,-0.17677592
five,seven,-0.0974304,-0.17677477
five,eight,-0.115402296,-0.17677797
five,nine,-0.24497359,-0.17677927
five,ten,-0.31221047,-0.17677942
five,eleven,-0.31742647,-0.17677951
five,twelve,-0.3024084,-0.17677923
five,thirteen,-0.30729428,-0.17677927
five,fourteen,-0.25142616,-0.17677799
five,fifteen,-0.15048668,-0.17677477
five,sixteen,-0.16541229,-0.17677762
five,seventeen,-0.31587234,-0.17677951
five,eighteen,-0.31743407,-0.17677908
five,nineteen,-0.08258057,-0.17677882
five,twenty,-0.2987096,-0.17677906
five,thirty,-0.24835475,-0.17677799
five,forty,-0.24886611,-0.17677669
five,fifty,-0.28903896,-0.17677668
five,sixty,-0.29028282,-0.17677674
five,seventy,-0.2824376,-0.17677368
five,eighty,-0.27606538,-0.17677899
five,ninety,-0.31111073,-0.17677937
five,hundred,-0.29286817,-0.17675811
five,thousand,-0.26751718,-0.17677648
five,<unk>,-0.3104958,-0.17677934
five,<start>,-0.3055499,-0.17677937
five,<end>,1.287002,5.656854
fifteen,<pad>,-0.2119613,-0.17718077
fifteen,one,-0.07883351,-0.1768944
fifteen,two,-0.19521762,-0.17710015
fifteen,three,-0.112181716,-0.17675188
fifteen,four,-0.14000165,-0.17655489
fifteen,five,0.31834778,-0.17695792
fifteen,six,-0.2020377,-0.17717062
fifteen,seven,-0.19666348,-0.17702828
fifteen,eight,-0.20130742,-0.17712021
fifteen,nine,-0.20981249,-0.17722076
fifteen,ten,-0.21410254,-0.1772222
fifteen,eleven,-0.21453816,-0.17723271
fifteen,twelve,-0.2135202,-0.17722534
fifteen,thirteen,-0.21258636,-0.17720903
fifteen,fourteen,-0.19658452,-0.17713569
fifteen,fifteen,5.6320767,-0.17512608
fifteen,sixteen,-0.1732475,-0.1769877
fifteen,seventeen,-0.21093412,-0.1772251
fifteen,eighteen,-0.21498944,-0.17721434
fifteen,nineteen,-0.19660378,-0.17699084
fifteen,twenty,-0.114570715,-0.1771366
fifteen,thirty,-0.16635714,-0.17674424
fifteen,forty,-0.20151943,-0.17697373
fifteen,fifty,-0.21338674,-0.17714648
fifteen,sixty,-0.21239471,-0.1771572
fifteen,seventy,-0.20100853,-0.1769991
fifteen,eighty,-0.21172339,-0.17721884
fifteen,ninety,-0.21349148,-0.17721681
fifteen,hundred,-0.17722285,-0.16953811
fifteen,thousand,-0.21089119,-0.17673625
fifteen,<unk>,-0.20882513,-0.17720513
fifteen,<start>,-0.2122766,-0.1772283
fifteen,<end>,-0.21163256,5.6568494
