,,Time_0,Time_1,Time_2
eighty nine,<pad>,-0.23253572,-0.17786613,
eighty nine,one,-0.22154468,-0.17702171,
eighty nine,two,-0.15797347,-0.17731014,
eighty nine,three,-0.22193536,-0.17771123,
eighty nine,four,-0.026583733,-0.1761318,
eighty nine,five,-0.20375861,-0.17731039,
eighty nine,six,-0.024912335,-0.17741449,
eighty nine,seven,-0.22762927,-0.17782168,
eighty nine,eight,0.008336223,-0.17709064,
eighty nine,nine,0.01746085,-0.17750901,
eighty nine,ten,-0.23123872,-0.1778758,
eighty nine,eleven,-0.23216785,-0.17786776,
eighty nine,twelve,-0.22896108,-0.17780639,
eighty nine,thirteen,-0.2285216,-0.17790793,
eighty nine,fourteen,-0.2127227,-0.17768814,
eighty nine,fifteen,-0.22591957,-0.1777595,
eighty nine,sixteen,-0.2227106,-0.17782354,
eighty nine,seventeen,-0.23370582,-0.17792499,
eighty nine,eighteen,-0.23167264,-0.17791134,
eighty nine,nineteen,0.044017144,-0.17726809,
eighty nine,twenty,-0.21688154,-0.17770867,
eighty nine,thirty,-0.22245471,-0.17772591,
eighty nine,forty,-0.1976532,-0.17732282,
eighty nine,fifty,-0.23194869,-0.17779315,
eighty nine,sixty,0.06532294,-0.1708494,
eighty nine,seventy,-0.20220643,-0.17722842,
eighty nine,eighty,5.632804,-0.17308588,
eighty nine,ninety,-0.23175727,-0.17783836,
eighty nine,hundred,-0.20804659,-0.16520658,
eighty nine,thousand,-0.20880076,-0.17523159,
eighty nine,<unk>,-0.23133513,-0.17790854,
eighty nine,<start>,-0.22897331,-0.17791645,
eighty nine,<end>,-0.2233896,5.6568365,
eight hundred nine,<pad>,-0.46911892,-0.18405373,-0.19658235
eight hundred nine,one,2.283033,-0.18342909,-0.19473687
eight hundred nine,two,3.6783004,-0.18366629,-0.194274
eight hundred nine,three,-0.36600503,-0.18324669,-0.19206928
eight hundred nine,four,2.096318,-0.182345,-0.19438013
eight hundred nine,five,0.47229272,-0.13831401,0.28759885
eight hundred nine,six,2.243396,-0.18225726,-0.19582634
eight hundred nine,seven,-0.4453155,-0.18395872,-0.19624932
eight hundred nine,eight,-0.30590007,-0.1832972,-0.19575772
eight hundred nine,nine,-0.26309568,-0.18360995,-0.19640678
eight hundred nine,ten,-0.4623206,-0.1839947,-0.19619156
eight hundred nine,eleven,-0.47476307,-0.18395698,-0.1965056
eight hundred nine,twelve,-0.45679352,-0.18386962,-0.19633967
eight hundred nine,thirteen,-0.4613184,-0.18407643,-0.19652171
eight hundred nine,fourteen,-0.45159224,-0.18380706,-0.1962096
eight hundred nine,fifteen,-0.45854703,-0.18304709,-0.18172117
eight hundred nine,sixteen,-0.4153899,-0.1837932,-0.196149
eight hundred nine,seventeen,-0.47894055,-0.18404411,-0.19650505
eight hundred nine,eighteen,-0.4696213,-0.18401828,-0.1963235
eight hundred nine,nineteen,-0.32115465,-0.1838239,-0.1963376
eight hundred nine,twenty,-0.4539551,-0.1829154,-0.16355291
eight hundred nine,thirty,-0.35358086,-0.1762972,-0.15225157
eight hundred nine,forty,-0.40094352,-0.17952463,-0.18626916
eight hundred nine,fifty,-0.45106235,-0.18159236,-0.17586276
eight hundred nine,sixty,-0.33381766,-0.178534,-0.17725371
eight hundred nine,seventy,-0.31598604,-0.18191601,-0.19155814
eight hundred nine,eighty,0.1260742,-0.1823209,-0.19364342
eight hundred nine,ninety,-0.4743334,-0.18393326,-0.19635573
eight hundred nine,hundred,-0.16402447,5.6550407,-0.19502777
eight hundred nine,thousand,-0.2516458,-0.040791485,-0.1954181
eight hundred nine,<unk>,-0.4711491,-0.18393914,-0.1965973
eight hundred nine,<start>,-0.44681633,-0.18387616,-0.19622628
eight hundred nine,<end>,-0.48222324,-0.17279084,5.637505
